Index,Clue,Solution,Spaced_Solution,gemma_predicted
39179,Wooden tile dashed with pebbles?,shingle,shingle,double definition
32662,They won't stand for their instruments being played,cellists,cellists,double definition
86568,Cut that ensured Macduff's survival,caesarean,caesarean,double definition
31939,Seeming to act as representing another,appearing,appearing,double definition
64382,State nicknamed sooner rather than later: OK?,oklahoma,oklahoma,double definition
60822,A name is called a name,monica,monica,double definition
95333,Here visitors may check in for a social occasion,reception,reception,double definition
127453,German philosopher's more cheerful,gayer,gayer,double definition
64358,"Being in league, agreed to get rid of leader",allied,allied,double definition
73695,Boost announced for Alexander's father,philip,philip,double definition
1309,"Translated ""plastered""",rendered,rendered,double definition
38553,Despicable people on top,scum,scum,double definition
32221,Restaurant cutlery,canteen,canteen,double definition
61927,Exploit dwarf,stunt,stunt,double definition
8368,Cloth goes with bathroom items,toiletries,toiletries,double definition
52610,Endless hilarity over barber's offering,trim,trim,double definition
41326,It may reveal hidden charges,minedetector,mine detector,double definition
20677,Trickery's insult to an audience,sleight,sleight,double definition
86583,Finish off incredible eastern story,tale,tale,double definition
90867,Successful escape requires them to be clean,heels,heels,double definition
82993,Lowers stock of the hoi polloi,herd,herd,double definition
74487,He says he's a Muslim leader,imam,imam,double definition
17832,Josh gets scared,windup,wind up,double definition
24196,Sound conductor of German songs,lieder,lieder,double definition
69569,One of those sweet utterances of lovers in love,nothing,nothing,double definition
23822,Where fallen gladiators bit the sand in ancient Rome?,arena,arena,double definition
113656,Person taking money,nicker,nicker,double definition
76473,Boatman's a knave!,jack,jack,double definition
119955,Sounds just so ill,sick,sick,double definition
114633,Raise glasses for final drink,bottomsup,bottoms up,double definition
27513,One cuts a person who easily shifts positions,trimmer,trimmer,double definition
75843,Nonconformist church raised cross - what's the point?,crux,crux,double definition
100161,They are made to scale,ladders,ladders,double definition
21430,"Like ""Gone with the Wind"" for the picture industry?",epic,epic,double definition
2040,Make-up (whichever covers a cat),anatomy,anatomy,double definition
42104,Burrow in soil,earth,earth,double definition
87338,Fix sort of case that's curtailed,attach,attach,double definition
16227,"Hot in seat, how hot it is!",phew,phew,double definition
81090,European noblemen depicted by American author,donmarquis,don marquis,double definition
35005,Is one prepared to walk out for a wedding?,union,union,double definition
16107,Money raised by word of mouth,bread,bread,double definition
52130,It's our entitlement,name,name,double definition
85282,Reprimand means no further credit will be given,tickoff,tick off,double definition
43607,With lines or the opposite?,inverse,inverse,double definition
34925,"It could contain jam, but is certainly not jammed",ajar,ajar,double definition
17749,Odd starting point for a hobby,trainspotting,trainspotting,double definition
1176,"After passing, notice cycle right away",obit,obit,double definition
34982,"Say ""fling about' in Scandinavia",dance,dance,double definition
84589,Flight for flight?,fireescape,fire escape,double definition
106090,"I'm sort of top, but going up and down",yoyo,yo yo,double definition
72676,Official voice of the cyclist?,spokesman,spokesman,double definition
95226,Engineer to turn to Preminger,otto,otto,double definition
89382,Supervised position of lumberjack?,oversaw,oversaw,double definition
129476,"Capes, which are exactly the same",carboncopies,carbon copies,double definition
11124,Humiliating remark was repressive,putdown,put down,double definition
50571,Bar - don't spend!,save,save,double definition
11122,Recorded snub,putdown,put down,double definition
70709,Short programme for the handicapped?,rehab,rehab,double definition
80582,Part of Turkey's employed in fencing,wattle,wattle,double definition
29789,Birds can do it with their eyes shut,peep,peep,double definition
101937,Be clearly out when turning ball goes to fielder,breakcover,break cover,double definition
84484,Suckers for medical treatment,leeches,leeches,double definition
135587,"Well, what might have me beatified?",mygoodness,my goodness,double definition
19113,How much harvested? Give up!,yield,yield,double definition
42405,I do without a bit of money,coin,coin,double definition
1001,Drink to a virtuous character,toast,toast,double definition
106268,Abandon royal dignity,abdicate,abdicate,double definition
24075,To be drunk neat?,tight,tight,double definition
65692,Sound punishment for murderer,cain,cain,double definition
10942,Uproar in jail,stir,stir,double definition
37791,Refuse assent in the end,object,object,double definition
30629,Parson's remedy,cure,cure,double definition
53545,Sort of figure that changes with time?,hourglass,hourglass,double definition
29009,Ugly duckling?,cygnet,cygnet,double definition
65899,It's put on by a better singer,treble,treble,double definition
48116,Blanching stakes,paling,paling,double definition
33925,Order pudding,applepie,apple pie,double definition
65357,Manoeuvres to win hard races,rushes,rushes,double definition
76634,Licence to overtake,pass,pass,double definition
115190,Discuss and OK travel arrangements,talkover,talk over,double definition
132736,City investments?,sieges,sieges,double definition
97209,Very many are of minor importance,countless,countless,double definition
121527,Fractions of the highest order,eighths,eighths,double definition
92520,Currency that might introduce a list,colon,colon,double definition
34624,Footwear by which the Irish may be recognised,brogue,brogue,double definition
37975,Sounds like conversation has a twist,torque,torque,double definition
1482,The advantage of retired gentlemen,edge,edge,double definition
25668,"Like one with toes but no middle fingers, say",digits,digits,double definition
15906,Hard worker making veiled threat to PC?,trojan,trojan,double definition
1470,On which tense?,edge,edge,double definition
4779,Thomas is example of one that needs no tender attachment,tankengine,tank engine,double definition
4079,Twice as fair,soso,so so,double definition
130713,Tea and toast,drink,drink,double definition
41821,Oil wheel,castor,castor,double definition
15174,A positive sign,plus,plus,double definition
26030,Murphy's digger,spud,spud,double definition
15976,Close time?,night,night,double definition
48628,Like following like?,such,such,double definition
63746,Something to hide under after final bombs can be blown up,inflatable,inflatable,double definition
29370,"Big build-up in New York, for example",skyscraper,skyscraper,double definition
5396,Contract office boss,stud,stud,double definition
61403,A quiz night without a quiz? Hardly on the cards,bezique,bezique,double definition
80851,Prince appears more wet?,rainier,rainier,double definition
106776,What cross-country runners do to a boy?,harry,harry,double definition
69154,Brother to Uncle Remus,brer,brer,double definition
56778,OSCAR?,limo,limo,double definition
124080,Second from last in race failing at the finish,closing,closing,double definition
98062,Bound to be recorded,taped,taped,double definition
14998,The issue of offspring,grandson,grandson,double definition
105027,Nothing dissimilar to ...,notasausage,not a sausage,double definition
81239,Left-wing alliance meeting in promenade,popularfront,popular front,double definition
110828,"Making out, being clever",discerning,discerning,double definition
24672,Unexpected cash found in boat,gravy,gravy,double definition
66420,Charge sheet?,pricelist,price list,double definition
49657,Ways of life further south,mores,mores,double definition
101786,Evergreen creeper,grasssnake,grass snake,double definition
133045,Appropriate Dickens character,pocket,pocket,double definition
99415,As vehicles should be when left on the road,righthanddrive,right hand drive,double definition
101417,A number of Germans practised deception,lied,lied,double definition
16718,Who the author mentioned in disbelief?,dickens,dickens,double definition
46644,"Come to pass, maybe, in Yorkshire",happen,happen,double definition
78022,Pitch of the road,macadam,macadam,double definition
51379,Battle celebrated by Orange type,blenheim,blenheim,double definition
108041,Extract item from box of ornaments?,clip,clip,double definition
11735,Smell smoke,reek,reek,double definition
38853,Seaman in Cork not good member of crew,bosun,bosun,double definition
30969,"Imposed as a duty on the vicar, for example",incumbent,incumbent,double definition
107653,Accomplished boxers will be upset if they have to be,carriedout,carried out,double definition
72079,Be very successful at campanology?,ringthebell,ring the bell,double definition
121430,Possible message from holed ship?,sos,sos,double definition
95638,"Close, so raced up to a disturbance",narrow,narrow,double definition
78634,Annoyed at little green man's invitation?,cross,cross,double definition
17037,One is left without a souvenir,remainder,remainder,double definition
79280,Cutter from the east,scimitar,scimitar,double definition
10131,Farmed in a civilised way,cultivated,cultivated,double definition
44675,Perhaps Palin's modern language,python,python,double definition
18296,Don't hit a girl,miss,miss,double definition
78364,Where trouble's expected to end in a fight,mill,mill,double definition
43665,Wrong colour suit to deliver coal?,blackdiamonds,black diamonds,double definition
92180,That's Latin for you!,idest,id est,double definition
88100,A good line in stock?,pedigree,pedigree,double definition
55667,Given room but taken advantage of - that's not on,putup,put up,double definition
125571,Is in danger of falling for accountants?,totters,totters,double definition
125222,Heavens above!,skies,skies,double definition
100686,"Never, never, never fall for such a euphemism!",easyterms,easy terms,double definition
90837,Reckoned it's deliberate,calculated,calculated,double definition
11446,Crimean War settlement here,yalta,yalta,double definition
18107,"He will have marked cards, of course",tipster,tipster,double definition
141591,"Quiet and timid, like Mickey, Jerry or Stuart?",mousy,mousy,double definition
6213,Sweet Manx language,maltese,maltese,double definition
85769,French monarch's solution? Fighting not fleeing,louis,louis,double definition
141154,Raided by the police and broken,busted,busted,double definition
124190,Does song show elements of commendable quality?,goodness,goodness,double definition
35277,Wood is often hard,knotty,knotty,double definition
41159,It brings a lump to one's throat,adamsapple,adams apple,double definition
123418,"Decorate from top to bottom, or vice versa",repaper,repaper,double definition
133918,Acts that violate acts,crimes,crimes,double definition
15822,Better or worst?,outdo,outdo,double definition
74762,It may catch one in the act,safetynet,safety net,double definition
16889,I tape record criminally?,pirate,pirate,double definition
9751,Don't take what's taken on departure,leave,leave,double definition
85829,Come to a party,wake,wake,double definition
2417,Group's chiastic rhyme scheme,abba,abba,double definition
45401,Fine man,eric,eric,double definition
116229,One of the ship's company has a possible cut limb,crewmember,crew member,double definition
126867,Classic comprises great lines,saintleger,saint leger,double definition
2362,A pound of sultanas?,seraglio,seraglio,double definition
61181,Plan a porno picture?,blueprint,blueprint,double definition
120919,Laugh at dummy,mock,mock,double definition
56538,Strong drink,stout,stout,double definition
25543,Settle on a solution in the crossword,alight,alight,double definition
42130,Poles separated? There's clue in that!,antipodes,antipodes,double definition
7007,Beat nervous tension,stress,stress,double definition
26504,(rank outsider) The Undertaker,trier,trier,double definition
29690,Theatre of the obscenely rich,lyric,lyric,double definition
118883,Quick drinks for horses?,snorters,snorters,double definition
84722,"""Crossing a Line"" by a dramatist",traversal,traversal,double definition
34615,Tongue of stout shoe,brogue,brogue,double definition
56742,Playing live together,inconcert,in concert,double definition
98695,They show frightening ability in their field,scarecrows,scarecrows,double definition
85512,Sound opening pace,gait,gait,double definition
44543,This man may advertise food and old port,sandwich,sandwich,double definition
92908,The man from whom Samuel imbibed wisdom,eli,eli,double definition
8943,Singular-looking giant?,cyclops,cyclops,double definition
18751,Poet's unworthy of town in South Wales,neath,neath,double definition
28043,Don''t grant a prayer or. . .,refusecollector,refuse collector,double definition
68062,Limited cure,specific,specific,double definition
34310,A number work very hard,strain,strain,double definition
121784,It was used to make links at Gretna Green,forge,forge,double definition
104327,Manage to exercise,run,run,double definition
60426,Where children are to be found between two and five?,creche,creche,double definition
25756,It requires courage to have one - rather than love!,battle,battle,double definition
53500,Underwear? We may well have seconds,boxers,boxers,double definition
74610,Mishandled pistol went off,spoilt,spoilt,double definition
127900,"Pronounced as ""venson""? I haven't a clue!",noidea,no idea,double definition
30890,"Spell ""trinket""",charm,charm,double definition
979,Heartless head cook,chef,chef,double definition
91923,One who jumps man with gun,starter,starter,double definition
65631,Races when going to bed,ascot,ascot,double definition
15502,"""Bit of a Bloomer Arising"" (Lawrence Harris)",floret,floret,double definition
35795,Target a friend of the family?,auntsally,aunt sally,double definition
26743,Result of many taking risks,crash,crash,double definition
65320,The strain of the French Revolution,marseillaise,marseillaise,double definition
46656,Faked evidence of factory growth,plant,plant,double definition
85219,Roman judgement days satisfied constituents,diesfasti,dies fasti,double definition
53089,A group often described as vicious,circle,circle,double definition
62687,Piece of harness,bit,bit,double definition
110516,Pelt with dried berries,pepper,pepper,double definition
57921,Favour partner for girl,grace,grace,double definition
13909,"Yes, truly an inspiration",yeah,yeah,double definition
100047,Fish appeared to be off,smelt,smelt,double definition
20602,Initial typeset without reversion,stet,stet,double definition
107635,Proceed to do as the GP might do with a recent graduate,putintopractice,put into practice,double definition
593,Manage without an intermediary,direct,direct,double definition
21467,Perhaps the worst disease in living memory,alzheimers,alzheimers,double definition
14451,A close shave?,scrape,scrape,double definition
66303,Swim before one can walk,crawl,crawl,double definition
121051,Attended a glittering performance and was knocked out?,sawstars,saw stars,double definition
82995,The masses listened to broadcast,herd,herd,double definition
36215,"Have great respect for Paul, perhaps",revere,revere,double definition
71802,"Lever needs push, we hear",pedal,pedal,double definition
51365,Stay true,staunch,staunch,double definition
111605,Keeps warm and quiet,muffles,muffles,double definition
29624,It can be converted into a cupboard,cabinet,cabinet,double definition
73712,Aggressive female banker,amazon,amazon,double definition
78234,A hewer of wood and a drawer of water,turner,turner,double definition
38393,"In speech, commend one in the Upper Chamber",lord,lord,double definition
32048,Grain yield report,seed,seed,double definition
78877,Ancestral building - a royal house,lancaster,lancaster,double definition
23617,Partition between pigs and birds,swallows,swallows,double definition
48441,He saw himself as winning on the pools,narcissus,narcissus,double definition
108682,"It could be folded once, or twice - it's ambiguous",doublemeaning,double meaning,double definition
