Index,Clue,Solution,Spaced_Solution,gemma_predicted
62945,Non-alcoholic drink brewed in East,tisane,tisane,anagram
19273,"Dead? Yes, possibly, and near to tears",sadeyed,sad eyed,anagram
52394,"Rash of the skin, not initially red",epidemic,epidemic,anagram
15686,"Worn thin perhaps, so it's included free",thrownin,thrown in,anagram
100630,Eisteddfod venue organised on legal lines by knight,llangollen,llangollen,anagram
99315,The nicest society can show irritability,tetchiness,tetchiness,anagram
133893,Plant turning out eg lasers,eelgrass,eelgrass,anagram
75890,"Flower show out of place, shortage of air about",poinsettia,poinsettia,anagram
94991,Mr North struggling in the grip of deranged genius,mastermind,mastermind,anagram
51953,Missile destroyed depot storing gold,torpedo,torpedo,anagram
49637,Itinerant itinerants lose one itinerant,transient,transient,anagram
14011,"Volunteers of yore, with many suffering",yeomanry,yeomanry,anagram
130357,Liqueur I found in Bermuda all over the place,drambuie,drambuie,anagram
23935,Disposition of uncle to have a fling,flounce,flounce,anagram
61077,Watches Rose dancing - horrors!,eyesores,eyesores,anagram
26259,Old soldier - there could be a few neater characters,veteran,veteran,anagram
48223,Is one picky as Patton?,optant,optant,anagram
117164,Where Hamlet slept with no alternative in Somerset?,sheptonmallet,shepton mallet,anagram
137679,Comfortable about weaponry,guns,guns,anagram
60986,Haiti cops dressed in pale green,pistachio,pistachio,anagram
15774,"Sea creature - as usual, it changed after new start",nautilus,nautilus,anagram
87622,Shipwreck leading to an oil discharge on a Caribbean island,hispaniola,hispaniola,anagram
79494,Criterion for replacing dirty cask,yardstick,yardstick,anagram
121817,Pole dancing with sex? Four charged,explosive,explosive,anagram
36557,Need spin for PM,eden,eden,anagram
77650,Nice walk I'd arranged on unknown Roman road,icknieldway,icknield way,anagram
86637,Arab playing with Brian's rugby team,barbarians,barbarians,anagram
106805,A badger in lift touring hot country,ghana,ghana,anagram
92441,What setters get from trying to make clues right?,ulcers,ulcers,anagram
138719,"Records, say, see Arsenal dribbling around D",calendars,calendars,anagram
5549,"Tricky maths, introduction to algebra, bringing complaint",asthma,asthma,anagram
123428,Clarify dodgy clue that's holding a little back,elucidate,elucidate,anagram
86468,Time allowed for preparation once varied with it,notice,notice,anagram
115754,Called back to growl,gnar,gnar,anagram
12074,Low gear involved finding place to leave a boat,moorage,moorage,anagram
3137,Like compilers noticing anagrams with cry of surprise,incognito,incognito,anagram
134973,Buoys let loose without much reason,obtusely,obtusely,anagram
110124,"Play golf with Olympian, getting thrashed",pygmalion,pygmalion,anagram
104626,This man's Merlot perhaps lacking body? On the contrary,edwin,edwin,anagram
25674,About ten engineers turned to go in,enter,enter,anagram
127545,"Everything we hear is ideal, but endlessly complicated",audible,audible,anagram
3130,In small boat travelling into unknown,incognito,incognito,anagram
128724,Stir miso soup faster,piumosso,piu mosso,anagram
96069,"Nancy takes ego trip, which is lethal",cyanogen,cyanogen,anagram
19936,"Despite what's been said, a rat fell out",afterall,after all,anagram
141399,South-east Asian fellow's upset young Arab?,foal,foal,anagram
42097,Terminal heart trouble,earth,earth,anagram
121507,Drama student may be fast to embrace translated Greats,stagestruck,stage struck,anagram
108234,A bird could be harmful if headless,fulmar,fulmar,anagram
821,"Unfortunately, dieter's eaten last of gateau, it's learned",erudite,erudite,anagram
43990,"Dancing girl lay behind house, the object of desire",holygrail,holy grail,anagram
25838,First set off Bob to list Answer's Blowin' In The Wind,oboist,oboist,anagram
61995,Dame Edna's initial career as terrible mother,medea,medea,anagram
104834,"In need of a life, you seize broadcast of old Jewish party",sadducees,sadducees,anagram
23817,Oscar set puzzle for philosopher,socrates,socrates,anagram
95416,Sceptic acting so badly,agnostic,agnostic,anagram
26094,Resentful god overthrown,sore,sore,anagram
112102,Shaken Queen restrains one of the horses,equine,equine,anagram
71575,Pasta recipe created for tyrant,satrap,satrap,anagram
111209,"At first, Megan upset Harry, throwing away a gift of perfume",myrrh,myrrh,anagram
90226,"Exhibition of Spode's ""Troy"" ersatz vessels",destroyers,destroyers,anagram
91188,"A blues composition, fit for purpose",usable,usable,anagram
46833,Let care be arranged for tragic female,electra,electra,anagram
5843,Make a pot worth ordering,throw,throw,anagram
11387,Confuse leader moving tool,adze,adze,anagram
59206,Weak thing - buck up!,reed,reed,anagram
115555,"Pasture ultimately silent, as ground needed",essential,essential,anagram
116608,Pushy parent ultimately spreading disease,typhus,typhus,anagram
52765,Time ran out for muezzin supporter,minaret,minaret,anagram
2107,Children go back to front on slide,skid,skid,anagram
3095,Welsh go dancing the cancan?,legshow,leg show,anagram
137079,"One who offers praise, waving team's icon",encomiast,encomiast,anagram
91790,"Fruit has gone off - lemon, too",ogenmelon,ogen melon,anagram
85179,Silly clue I had for geometry master,euclid,euclid,anagram
4663,Rent hall in order to mesmerise people,enthrall,enthrall,anagram
75601,Flora Dean arranged a dance,farandole,farandole,anagram
107335,Dramatist has entree cooked with a tiny slice of chervil,terence,terence,anagram
75295,Book adapted for millionth serial,thesilmarillion,the silmarillion,anagram
95786,Rub Pat the wrong way? That's sudden!,abrupt,abrupt,anagram
42163,Chop up dates and finally enjoy being regular,steady,steady,anagram
107135,A regiment prepared to shoot,germinate,germinate,anagram
73763,Quiet sort of arboreal animal,polarbear,polar bear,anagram
88457,"Doctor is apt, going round part of hospital, to see them?",patients,patients,anagram
6748,Status of small container set out,caste,caste,anagram
103030,Car and lorry close after crash,rollsroyce,rolls royce,anagram
57288,Writhe on crumbling doorstep,threshold,threshold,anagram
11699,MP teased about mad rush,stampede,stampede,anagram
37457,"Change for a quid at the ""Flag"" from drinks",daiquiris,daiquiris,anagram
4643,Head of oldest and most outlandish prehistoric beast,mastodon,mastodon,anagram
100484,Nags drunken tinker for no good reason,needlessly,needlessly,anagram
138072,English run grim economy badly: things'll get ugly!,nomoremrniceguy,no more mr nice guy,anagram
