Index,Clue,Solution,Spaced_Solution,gemma_predicted
75679,"Lacking aspiration, they listened to Genesis etc - but that was a long time ago",theyeardot,the year dot,assemblage
119603,Gas restricts endless fruit service for babies at Christmas,capricorns,capricorns,assemblage
44287,Scoop race entrants' urge to make love,eggspoon,egg spoon,assemblage
24159,Favourite soft centre?,sweetheart,sweetheart,assemblage
113423,Transport both sides of a line in the desert?,caravan,caravan,assemblage
139230,Most glad with you finally getting some kind of sleep in this medical condition,glaucoma,glaucoma,assemblage
34706,Irish author's sister inhaling smoke,stoker,stoker,assemblage
314,"In short, there's no female candidate for board?",brie,brie,assemblage
66597,Advertising for poet,promotion,promotion,assemblage
128993,Remaining board members (one third gone) promise too much,overcommit,overcommit,assemblage
94793,Bony duck - cheap buy,osteal,osteal,assemblage
85248,Tacks away from earth with little motion,snailspace,snails pace,assemblage
61100,Girl I'm upsetting with religious book,missal,missal,assemblage
120228,Like some entertainment in the Globe? Then call back,balletic,balletic,assemblage
71900,"Lively man, children's entertainer?",bouncycastle,bouncy castle,assemblage
15947,Obvious hole in mission statement,manifesto,manifesto,assemblage
127515,Cycling cape's under dog meat,muttonchop,mutton chop,assemblage
50242,Take top off packing case for a price,rate,rate,assemblage
79659,"Shipyard worker in a state, having to change direction over time",riveter,riveter,assemblage
81003,Uncommonly haughty,lordly,lordly,assemblage
114617,Panics finding a gangster with guns?,alarms,alarms,assemblage
87434,Feature informed on Delft art,chinaware,chinaware,assemblage
97130,Calling for a parish priest before joining type of comedy,appealing,appealing,assemblage
132348,"Impractical to team up with short, smart clothing?",quixotic,quixotic,assemblage
22059,Man about to return home,ernest,ernest,assemblage
82560,Albert to contemplate a mountain range,watchchain,watch chain,assemblage
94334,"Novel report, the whole thing",shebang,shebang,assemblage
116066,Where educational forms are filled?,schoolroom,schoolroom,assemblage
122379,Security devices needed as a dodo flies?,deadbolts,deadbolts,assemblage
14476,"Before start of race, punter is richer",betteroff,better off,assemblage
81480,"Settling down with advance team, getting directions to capture castle, initially",subsidence,subsidence,assemblage
36037,Again take on study - choose to pursue it,readopt,readopt,assemblage
74196,Lines in church choir work curtailed by a bloomer,chrysanth,chrysanth,assemblage
57491,Girl meets chap and starts talking - but doesn't yield,adamant,adamant,assemblage
61893,"To economise, Frenchman is introduced to bonus shares",scrimp,scrimp,assemblage
78803,Where there's an even chance to bring back the cat,tossup,toss up,assemblage
98774,Bill gets fitting from tailor,adapt,adapt,assemblage
76985,Old-time singer and performers meeting retired sailor at end of oratorio,castrato,castrato,assemblage
110657,This month every edition is set up,installed,installed,assemblage
70024,A stock Guardian figure?,storedetective,store detective,assemblage
39608,"English composer finding another ""Unfinished"" antiquated",arnold,arnold,assemblage
98947,"Boats being slimmer, bow to stern",lighters,lighters,assemblage
141939,Exercise right to sit on panel - that's a crime,perjury,perjury,assemblage
21807,Fellow turning round on the way to fall asleep,nodoff,nod off,assemblage
24431,It may be a mistake to express despair in public,oversight,oversight,assemblage
44325,Collector equipped with buzzer,honeybee,honey bee,assemblage
87492,Capital sort of roll with nowt taken out,bridgetown,bridgetown,assemblage
36121,Submarine was first with rust protection,undersealed,undersealed,assemblage
93956,Enter Gordon: nearly all tremble in the Southeast,greaterlondon,greater london,assemblage
71338,Frequently unwarranted intruder presenting a job for the right workman?,apostrophe,apostrophe,assemblage
38622,Rough cover for chimney,hoodlum,hoodlum,assemblage
46561,Victor loses head going round the bull,inner,inner,assemblage
37324,"Lifting service inaccurate, well out",faroff,far off,assemblage
39798,Taylor enjoys entertaining another actress,loren,loren,assemblage
15392,Substitute crêpe filling with something dainty,replace,replace,assemblage
21254,Rebel king I turn to,riot,riot,assemblage
124345,Projection in present article not being filmed,offcamera,off camera,assemblage
78991,To enlarge silver and a bit of gold currency is ecstasy,aggrandise,aggrandise,assemblage
127658,Philosophical scientist understood graduate's trick,rogerbacon,roger bacon,assemblage
79981,Cover story finished first,overlie,overlie,assemblage
79187,Seem likely to be devoured after god drops round,threaten,threaten,assemblage
5890,Turn the Guardian blue and it will stop functioning,suspend,suspend,assemblage
99269,English coastal visitor changes colour,turnstone,turnstone,assemblage
33687,Where a storm leaves copper positive?,teacup,teacup,assemblage
133135,Charles writing for openings,chasms,chasms,assemblage
124643,Ruin meal at university,messup,mess up,assemblage
33091,Split up left-wing union,sunder,sunder,assemblage
23232,"Bush in suitable place, one assumed originally",gardenia,gardenia,assemblage
66636,Furious to find rat in fast food,hotdog,hot dog,assemblage
62291,Loaf taken from wrapper and chewed noisily,baguette,baguette,assemblage
68886,Preserve style for old photo,tintype,tintype,assemblage
64815,Swish sort of four-by-two?,froufrou,froufrou,assemblage
122468,London district with no healthy bank,camber,camber,assemblage
63979,Deck trouble with sailors,adorn,adorn,assemblage
100629,Lie about receiving German director's directions to Welsh town,llangollen,llangollen,assemblage
37163,Reporter's got a point that's cutting,hacksaw,hacksaw,assemblage
30943,Falls over a painter - get up!,niagara,niagara,assemblage
140976,Woman's right to a German address?,herr,herr,assemblage
110490,"Shrub becomes coated, so they say",furze,furze,assemblage
2758,There are two points he can possibly raise,enhance,enhance,assemblage
74429,Legend on king providing shelter for best friend,dogkennel,dog kennel,assemblage
137345,Minister initially supporting Tory party member's cover-up?,condom,condom,assemblage
57244,"Large, fleshier all round, but not so curvaceous",flatter,flatter,assemblage
136787,Worst type of underground heating?,hellfire,hellfire,assemblage
80590,Sailor's spirit and extremes of gallantry are staggering,groggy,groggy,assemblage
138412,Uplifting piece of text set to music for annual examination,mottest,m o t test,assemblage
33255,"View from air over London, say",looksee,look see,assemblage
59034,Performed in a group that's dissolute,abandoned,abandoned,assemblage
65630,Fine food old hooligan leader gets in Yorkshire,flamboroughhead,flamborough head,assemblage
41140,Find out Heath harboured this royal knight,learn,learn,assemblage
140155,Fancy chaps gripping pot sideways?,turnoffs,turn offs,assemblage
46808,Son boasted of wages commonly,screw,screw,assemblage
92610,Being pleased with a group of news gatherers demonstrating,approving,approving,assemblage
60050,Affected foreign aid from the French department,ladida,la di da,assemblage
101120,Composer fomenting revolutionary friction in Italy,cherubini,cherubini,assemblage
92718,"Strike back with weapon, so to speak",parlance,parlance,assemblage
96077,Strange boy steals college money,eccentric,eccentric,assemblage
37015,Quick drink about teatime?,alive,alive,assemblage
99756,"Miss sporting result, being dull",lacklustre,lacklustre,assemblage
69960,First volume in account of a sort of number,atomic,atomic,assemblage
97092,"A character at the end? Nothing, almost frozen lifeless",azoic,azoic,assemblage
66427,Palace in place that has its own clue,elysee,elysee,assemblage
93432,Kings in medical setback almost sent up firework,sparkler,sparkler,assemblage
28168,"With this therapeutic device one's home and healthy, right?",inhaler,inhaler,assemblage
123819,"With more than one unknown verse, song dividing taste",bivariate,bivariate,assemblage
74896,"City worker rejected socialist realism, say",trader,trader,assemblage
33608,"Pudding gobbled, drawback later",afterwards,afterwards,assemblage
126964,Arbitrator in mad dance borrowed from Peter to pay Paul,refinanced,refinanced,assemblage
91335,A fiend and a half are going to take place,impend,impend,assemblage
58409,Batman and Joker turning up for kids in Hollywood?,dracula,dracula,assemblage
96374,Sea beast's to dine and spread upward,grampus,grampus,assemblage
111846,Pump-action's isolated shot,diastole,diastole,assemblage
15087,Ace with stunt almost comes to grief - the fool!,nutcase,nutcase,assemblage
46735,German girl's telescope,glass,glass,assemblage
35965,Help one to form this operatic name,aida,aida,assemblage
23745,Airline left India for island,bali,bali,assemblage
35157,"Bunking off, sailor and nurse get to church",absence,absence,assemblage
82932,Bearer of wine giving a service in church,carafe,carafe,assemblage
94797,Make contact with head to establish suitability,meetness,meetness,assemblage
63424,Chance upon an idea: be there with a little drink to introduce slender Annan,cometothinkofit,come to think of it,assemblage
139123,"Shoe, shocking pink, that is for a dish",pumpkinpie,pumpkin pie,assemblage
23861,"Military vehicle studied, they say, by crusader",tancred,tancred,assemblage
102535,African ruler to assault US president,mugabe,mugabe,assemblage
2442,Dispute is only half on an equal basis,spar,spar,assemblage
37280,"Ridin' with minimum of insurance, very little cover",bikini,bikini,assemblage
102852,"Taken in the wrong direction, one sliding down the motorway?",misled,misled,assemblage
111763,City judge putting line through revoked law,jerusalem,jerusalem,assemblage
37527,Provided raised dicky seat for vehicle,fiesta,fiesta,assemblage
10867,Sappers twice raised the stakes in bridge,redoubled,redoubled,assemblage
131490,"Pretend to be ill, we hear, to get a drink",champagne,champagne,assemblage
24563,Binge in which Bess's partner loses head,orgy,orgy,assemblage
24134,"A saint from head to toe, the continental European. (What a plonker!)",ukelele,ukelele,assemblage
4046,State two answers: scores missing first rounds,arkansas,arkansas,assemblage
114982,Students should draw on his advice,artmaster,art master,assemblage
11449,When AA members need clarification of a way forward?,lightinguptime,lighting up time,assemblage
139203,Old Dalmatian in bad rain barking around yard,illyrian,illyrian,assemblage
131850,Operatic production interrupted at intervals by hard left teddy bear fan,arctophile,arctophile,assemblage
109242,Prays for urchins without learning,implores,implores,assemblage
6219,Early stages in thought,infancy,infancy,assemblage
28041,"Shopkeeper, for example, exchanges staff",tradesman,tradesman,assemblage
62070,Join the ranks and down may follow,fallin,fallin,assemblage
31268,Fare to be cooked over first part of Sunday?,roastbeef,roast beef,assemblage
102575,Or no movement is without sound of this short musical piece,rondino,rondino,assemblage
71551,China has many an ornamental garden,crockery,crockery,assemblage
20524,"Heavy stuff, say, with little marks coming up",stodge,stodge,assemblage
33189,Observe present and past in child's play,seesaw,seesaw,assemblage
97640,Discover endless source of love,hear,hear,assemblage
44080,Sharp boozer needs a place to sleep,barbed,barbed,assemblage
38905,European engineer found home in States laboratory,tesla,tesla,assemblage
55629,It offers protection from French criminal,defence,defence,assemblage
135313,Money well spent on hearing aids?,soundinvestment,sound investment,assemblage
32129,In time deserter will make mistakes,errata,errata,assemblage
17113,"Article more unlikely, it being unproven?",theorem,theorem,assemblage
43590,Artist to draw travelling merchant,tiepolo,tiepolo,assemblage
18675,Hide the king outside,leather,leather,assemblage
99123,Accomplished foot soldier switched with journalist,gifted,gifted,assemblage
7519,Duet for piano with melody,pair,pair,assemblage
140083,Hospitality workers with fine hair,waitresses,waitresses,assemblage
65360,"Friend backs golfer, then folds",lapels,lapels,assemblage
97329,"Roughly clean son, to accompaniment of cursing",sandblast,sandblast,assemblage
986,"Leading captain and upstanding fellow, eh? Must be Cook",chef,chef,assemblage
104366,Photograph college to make money,pickings,pickings,assemblage
76366,A bluebird? No! One in exaltation,skylark,skylark,assemblage
12298,A singing bank teller?,countertenor,counter tenor,assemblage
122731,Girl in the middle of wearing very large animal's head,rosa,rosa,assemblage
31669,A time to support tendency towards the environment,habitat,habitat,assemblage
44160,Left crew cuddling queen? Exactly!,quiteright,quite right,assemblage
9454,That's keeping a nasty type angry,irate,irate,assemblage
134838,Pedant from start to finish on position by compilers,fusspot,fusspot,assemblage
114767,Parent's half as old as us - following?,entourage,entourage,assemblage
75081,To marry is hard when following second language,swedish,swedish,assemblage
74368,The one chosen has run out of plate,electro,electro,assemblage
77882,Chief eastern state,maine,maine,assemblage
114073,Times editor's removed,erased,erased,assemblage
110868,One arranges to get setting up of bank under way?,styler,styler,assemblage
11328,Bird's mate approaching ducks,cockatoo,cockatoo,assemblage
25898,Monk doesn't start tackling piano like Thomas,sceptic,sceptic,assemblage
104836,"Pancake gives sprite with no ""go"" independence",blini,blini,assemblage
103775,Withdrawal of drawing following note,retraction,retraction,assemblage
141174,Share memory about old pots here,poolroom,poolroom,assemblage
62523,Note: see about part of speech I'm withdrawing,semibreve,semibreve,assemblage
3429,What at Versailles left Queen grand honour,ennoble,ennoble,assemblage
85497,Bit of dampness seeping up in the house,dwelling,dwelling,assemblage
112204,"Father's musician, mother's poet - spin off is pig nicker",tomthepipersson,tom the pipers son,assemblage
97966,Croatian boxers reportedly bringing carp,splithairs,split hairs,assemblage
92774,Dove very softly into a quiet river,appeaser,appeaser,assemblage
125935,Chance meeting of priest and criminal after murder almost backfired,likelihood,likelihood,assemblage
112890,Outlaw put a strain on Irish town,bantry,bantry,assemblage
15627,When he was fated to die horribly: Julius' finale,ides,ides,assemblage
80663,Fiddle with glass covering hotel - you can see through it,cellophane,cellophane,assemblage
134856,Aristocrat to protest over troublesome noises,marchioness,marchioness,assemblage
61172,Medical professional has the assailant on film,psychotherapist,psychotherapist,assemblage
84808,Performed ditty about lady's teeth,gnashers,gnashers,assemblage
40201,States small change in school is doubtful,suspect,suspect,assemblage
51643,Noisy reveller for whom dawn herald gets one for nothing,roister,roister,assemblage
117791,"Scrap with new head, French politician",giscard,giscard,assemblage
128393,Want to go after a fifty-pound kiwi,allblack,all black,assemblage
139493,Part of organ not quite audible around old church,cochlea,cochlea,assemblage
66498,Study shows doctor is English,treatise,treatise,assemblage
96821,No little girl reported to have special knowledge,gnosis,gnosis,assemblage
13166,French stop over in getting the lie of the land,terrain,terrain,assemblage
53457,Go through battle without army suffering reverse,comb,comb,assemblage
120056,Alternative name held by island archipelago,orkney,orkney,assemblage
55623,"Uproar from black and white endangered instrument, might you say?",pandemonium,pandemonium,assemblage
52602,Fight with nurse after party,contend,contend,assemblage
130745,"Source of prosciutto supplied by mail, say?",parma,parma,assemblage
83573,Not the genuine Robin? That's a bit of a relief,falsehood,falsehood,assemblage
61469,Porridge makes good person feel sick,stretch,stretch,assemblage
30095,New length lines that material,nylon,nylon,assemblage
135532,Cells turn to fix as drug dealt externally,guardrooms,guardrooms,assemblage
34715,Depression sure to develop after hip contracts,indentures,indentures,assemblage
88450,"Anti-government group still rising, securing a role",teaparty,tea party,assemblage
131217,"Surgeries' tender, qualified as medical worker",registerednurse,registered nurse,assemblage
97107,Party in which lovely lass is injected with drug,finegael,fine gael,assemblage
121984,Crosspiece with front for model,perfection,perfection,assemblage
67755,Tree associated with one king,acer,acer,assemblage
118625,Cruel followers of a so-called marquis,sadists,sadists,assemblage
80412,Shabby trio carrying plug and soap?,threadbare,threadbare,assemblage
99179,Spread arranged by oil producer - the aggressive goat!,peanutbutter,peanut butter,assemblage
85229,Perhaps Cherie starts to write lampoons and satirical verse,clerihew,clerihew,assemblage
90719,"Neon in its natural state, element initially inferior to fellow element",manganese,manganese,assemblage
106762,"Attractive person on a poster, primarily exposed in a state of undress",dishabille,dishabille,assemblage
21980,Like to strip off when retiring or having a snooze,asleep,asleep,assemblage
2569,Leave opera singer for naked lady,godiva,godiva,assemblage
25255,Thou - quietly - not upright?,grandpiano,grand piano,assemblage
18713,"Happy with goal, flip",upend,upend,assemblage
133714,Part of American train track's fine,taillight,tail light,assemblage
100966,Point out drunk has answer to clue,highlight,highlight,assemblage
45758,"Wearing fewer clothes, for example?",lesson,lesson,assemblage
79348,China supporting offensive game,badminton,badminton,assemblage
105842,Opening date that is desperate,doordie,do or die,assemblage
77545,Like going over Guardian leaders after a fight with spears,asparagus,asparagus,assemblage
117883,Film on Aussie experts - they help keep the wheels of industry turning,greaseguns,grease guns,assemblage
134727,A quantity of drink is both good and bad,gill,gill,assemblage
88446,Points to one of several children as being bright,sequin,sequin,assemblage
40925,Piece of music has to carry a sound,toccata,toccata,assemblage
90840,Pioneer showed the way in a state of shock,startled,startled,assemblage
23491,Portable power source for teetotal assault,drybattery,dry battery,assemblage
139259,Removes difficulty with brief direction,rubsout,rubs out,assemblage
61620,Those vanquished by the Spanish head east as a precaution,incase,in case,assemblage
24469,Lose control at breakfast? Have a drink!,eggflip,egg flip,assemblage
29932,Room can be found for plonk,chambertin,chambertin,assemblage
141270,Arms trade leaders entertained by numerous delegates,legation,legation,assemblage
102969,Screamer used the current hustings - the tops!,sutch,sutch,assemblage
124309,Turtle's head fit for consumption - on this?,teatable,tea table,assemblage
62090,Party unknown to a foreign country,libya,libya,assemblage
70926,"Friendly, am I? - Vince",amicable,amicable,assemblage
38475,Officer knowledgeable about voucher,coupon,coupon,assemblage
29226,Standard artillery pistol held up,regular,regular,assemblage
68503,Author on track of plants,greenery,greenery,assemblage
112624,Accommodation unlet - perhaps it's windy,flatulent,flatulent,assemblage
15585,Would it take another like him to be of one mind?,halfwit,halfwit,assemblage
83590,Thus honour deceased invalid's support,sickbed,sickbed,assemblage
7191,Mythological princess performed with nothing on,dido,dido,assemblage
103040,Antonio's vessels from ancient city that is to south,argosies,argosies,assemblage
127098,"Legendary royal butt raised in support of performance by Callas, say?",ariadne,ariadne,assemblage
66853,Plot to blow up prison in church,conspire,conspire,assemblage
93592,A sweet girl's name for a flier,airman,airman,assemblage
39544,"Even question being in Europe; from set of data, it's time to leave",equable,equable,assemblage
1878,"Lecherous man with sex appeal - despot, not half",satyr,satyr,assemblage
30903,Partner going off when there's no going on,stalemate,stalemate,assemblage
93748,"Refreshing place, Newgate Forest",teagarden,tea garden,assemblage
46247,Flower girl is seen in time,daisy,daisy,assemblage
106331,Legal successor heard to gain from flying hazard,airpocket,air pocket,assemblage
38854,Hairstyle covers very retro crew member,bosun,bosun,assemblage
54865,"Being completely taken aback, girl admits the sport's attraction",allure,allure,assemblage
1424,Cut for a game of cards,abridge,abridge,assemblage
64559,Hermit endlessly rejected Indonesian buyer's furs,ermines,ermines,assemblage
67571,Railway served by Scots police?,metro,metro,assemblage
36402,Extreme Right following United Nations,undue,undue,assemblage
94582,"Pack, card player works out, lacking spades",wolves,wolves,assemblage
117659,A scolded bishop ignored bubbly,aerated,aerated,assemblage
34605,Transport for Conservative replacing miners' leader in union,carriage,carriage,assemblage
29506,Control shown as others fall,restrain,restrain,assemblage
14377,Reportedly bright criminal devised means of support,livelihood,livelihood,assemblage
1999,Honour account company''s to deal out,accolade,accolade,assemblage
107131,Work on an island operation,manoeuvre,manoeuvre,assemblage
65306,"Sweet, flat fish",pomfret,pomfret,assemblage
25462,Want symbolic home to have entrance changed,dearth,dearth,assemblage
66238,Thus I list Rodin's silent retrospective of noted works,oratorios,oratorios,assemblage
8277,Bird seen on street in pushchair,stroller,stroller,assemblage
99813,Hefty cow loses firm figure,weighty,weighty,assemblage
116022,Support for hovercraft's vent shield,aircushion,air cushion,assemblage
70638,"Went off and again stood around, say",retreated,retreated,assemblage
23035,Dutch Redcoat on board,edam,edam,assemblage
111998,"Different girl, one in Italy, to approve of",unalike,unalike,assemblage
88238,Mean to entertain Indian poet,pindar,pindar,assemblage
3715,Utterly base and gruesome moral tale,allegory,allegory,assemblage
117783,Irregular design - zigzag on reverse,wayward,wayward,assemblage
20586,Penny puts on weight in spring,pounce,pounce,assemblage
121490,"Eager to embrace quarrel with some elders all about tattooing, say",needlework,needlework,assemblage
137104,They're presently taking up space,stockingfillers,stocking fillers,assemblage
4911,"Game, part of it inspiring local backs",tennis,tennis,assemblage
45949,Poppy's first piece has some musical backing,opium,opium,assemblage
88323,Fire starting on haystack engulfs busted dam of European monarch,frederick,frederick,assemblage
137631,"Out of uniform, mark down artist for head of state",devalera,de valera,assemblage
119878,"Henry joins in expression of disapproval, missing nothing",catchall,catch all,assemblage
117993,Physicist has current going to earth cut short,dirac,dirac,assemblage
29966,Hide away from the French and American tax service,lair,lair,assemblage
46941,"Priest leaving church leader a true tale translated for Alfred, Lord Tennyson once",poetlaureate,poet laureate,assemblage
140921,Pharaoh dips into sea and a lake in the morning,matutinal,matutinal,assemblage
73557,Ban citation right away,except,except,assemblage
119552,Musicians' dosh reportedly censored,brassband,brass band,assemblage
43928,Swallow single drink,martini,martini,assemblage
139778,Conservationists with the confidence of the country?,nationaltrust,national trust,assemblage
124816,"Cryptically, what might one do with a Cornish pasty and where? That's bliss!",beatitude,beatitude,assemblage
128450,One advocates love with it on tart,hippie,hippie,assemblage
76111,On strike? Pass!,overhit,overhit,assemblage
123861,Salt that may be extracted from china clay?,sodiumchloride,sodium chloride,assemblage
102194,Some protection for annoying person with paramilitary involvement,cuirass,cuirass,assemblage
107925,"Fake left behind lorry: if pinched, one heading for auction",artificial,artificial,assemblage
109401,Child torturing mice is symbolic,totemic,totemic,assemblage
110656,This month every edition is placed,installed,installed,assemblage
111929,"Intermediary's game gamble with small gain, ultimately",gobetween,go between,assemblage
18563,Teams in drinks break after last pair dismissed,elevens,elevens,assemblage
131737,Grabbed one McDonald's in a hurry,impressed,impressed,assemblage
123563,Completely virtuous plus ’aving the wherewithal to make tricks?,goodand,good and,assemblage
111069,"Show best speed, perhaps?",topgear,top gear,assemblage
75502,Plant in a vertical line at back,plumbago,plumbago,assemblage
54394,"Atypical girl, grave with minimal yen to admit love",tomboy,tomboy,assemblage
2592,"Action of a lowdown, gutless cowboy",agency,agency,assemblage
54186,Silver ring on the floor,aground,aground,assemblage
104607,Opera house chap that was lauded by Betjeman?,metroland,metroland,assemblage
65705,Further instruction in drinking?,refreshercourse,refresher course,assemblage
92775,One offers concessions in a shopping centre to wipe out first of retailers to go back,appeaser,appeaser,assemblage
32041,Shipmates upset on the Queen Elizabeth?,steamer,steamer,assemblage
70552,A trail that leads to the summit,ascent,ascent,assemblage
122312,The lady writer short on ideas may inhibit growth,herbicide,herbicide,assemblage
126445,Leading at snooker - a conspiracy?,frameup,frame up,assemblage
67268,Communist statesman spread gold around,castro,castro,assemblage
54922,It's strange in Scotland and is found around lake where it winds down,uncoils,uncoils,assemblage
96483,Signal that could be great help,telegraph,telegraph,assemblage
67801,"The little devil! Telling stories, making insinuations",implying,implying,assemblage
64232,"One supporter stands for Judas, but not one judge",arbitrator,arbitrator,assemblage
37376,Charm in French song,enchant,enchant,assemblage
65388,Transported sheets by tube? It doesn't have much hope,pipedream,pipe dream,assemblage
100024,Seen and heard in a Kentish garden?,canterburybells,canterbury bells,assemblage
5964,Sort of rate boy's bad behaviour,goingson,goings on,assemblage
139443,"Legless man, one goes into pub to participate",joinin,join in,assemblage
50161,A small bird's behind,astern,astern,assemblage
98673,Greek citizens' interjections to take notice over voting?,hoipolloi,hoi polloi,assemblage
67328,"Import teak, say, brought in by sea",driftwood,driftwood,assemblage
35806,Name backing European exit,gate,gate,assemblage
98588,Unnecessary words? Not about bear,paddington,paddington,assemblage
83158,Nameless bone in substance virtually like another,fibular,fibular,assemblage
131950,Kind offer to pick up Edward,tenderhearted,tender hearted,assemblage
27748,Difficult universal and timeless tale is deceptive,illusory,illusory,assemblage
55022,Furnishing periodical with set of figures,occasionaltable,occasional table,assemblage
15566,French and German articles appear below,under,under,assemblage
119427,Look into top player's huge pulsating body,xraystar,x ray star,assemblage
40174,Man without shape having a little defect?,malformed,malformed,assemblage
24165,Many get permission to unite,cleave,cleave,assemblage
22136,"Paul, perhaps, threw wobbly - blimey!",strewth,strewth,assemblage
77077,Material in test given to secretary?,temporal,temporal,assemblage
103136,Supply a team reserve,putononeside,put on one side,assemblage
118824,Ought queen to enter plump and slumped?,roundshouldered,round shouldered,assemblage
14291,Stop a squad playing,abandon,abandon,assemblage
13137,Disrupt current London theatre offensive,intrude,intrude,assemblage
5181,Two monarchs giving sovereign's first greeting in long ago county,yorkshire,yorkshire,assemblage
84948,Beginning of the Hindu festival in round buildings,tholi,tholi,assemblage
126563,"Composer putting king in check, brought back knight alongside queen",bruckner,bruckner,assemblage
32296,Mother puts a fellow in the shade,magenta,magenta,assemblage
32982,Heartless poet performed,done,done,assemblage
110534,Small section of church upset theatrical dame,evans,evans,assemblage
125845,Native close to joining argument in pub,ingrown,ingrown,assemblage
68110,"Without lid, drain jug",ewer,ewer,assemblage
28089,Mathematician starts to expand upon Lagrange's extraordinary results,euler,euler,assemblage
97412,A party opening up a temple,pagoda,pagoda,assemblage
92599,A reason to corner the woodchuck,groundhog,groundhog,assemblage
77645,Snow vehicle to slide out of control into ducks,skidoo,skidoo,assemblage
13464,Stop New York baseball team getting turned over,stem,stem,assemblage
88776,Hooligan displays sheer audacity on part of the golf course,roughneck,roughneck,assemblage
87055,Horse sick around the withers initially; get a cloth!,cavalrytwill,cavalrytwill,assemblage
138607,"After study, no women find time for revision",readjustment,readjustment,assemblage
92598,Light reveals sick bird looking up,illume,illume,assemblage
66950,Everyone bound to be properly organised,alltiedup,all tied up,assemblage
140232,"Flipping dull, echoing gong",tamtam,tam tam,assemblage
47033,Monkey's beginning to pick apples up,scamp,scamp,assemblage
105188,"Foolish American boy, who makes you think of Wallis?",simpson,simpson,assemblage
58982,"Cave in Spain, base for one male tramp",implode,implode,assemblage
76857,Women's work in underground river in Wales,distaff,distaff,assemblage
82605,Club gets tennis champion further,everton,everton,assemblage
99187,"River grass encircling path, not a river grass",deepthroat,deep throat,assemblage
123466,Pacific republic drink tipped to get gold,palau,palau,assemblage
135266,Formal protests about gifts,representations,representations,assemblage
48851,Listlessness can make one reject help,acedia,acedia,assemblage
81200,Stir a large watercourse,canal,canal,assemblage
51763,Rock band followed by American uncle telling folk stories,remus,remus,assemblage
134676,Again Emperor's given order - Congress won't be restricted by it,openmarriage,open marriage,assemblage
37720,It secures a superior item for ladies,hatpin,hatpin,assemblage
62992,Delegate seen briefly by river to get rid of insects,delouse,delouse,assemblage
61792,Refuse to reply at notorious flash point,balkans,balkans,assemblage
49709,Love writer accessible to everyone,open,open,assemblage
21627,Payment going up - aim to adjust paperwork,origami,origami,assemblage
68427,"Leaving home, freeloading daughter made ungracious remarks, all concluding",egress,egress,assemblage
1599,Drop in standards scratching head in church,apse,apse,assemblage
67742,Engineering graduate is an elaborate fraud,besancon,besancon,assemblage
48614,Fool has faith leader hold recruits' capital,moron,moron,assemblage
122587,Advocate appearing for a Venetian explorer gains essential point,apologist,apologist,assemblage
105606,Shocking word repeated in error,booboo,booboo,assemblage
28996,Audibly voiced low spirits,mood,mood,assemblage
35728,Strongly experienced entre-left alignment,heartfelt,heartfelt,assemblage
83340,André Gide initially appears in quiet street in French capital,prague,prague,assemblage
16654,"Bareheaded, going after crooked horse",skewbald,skewbald,assemblage
135840,Worker restores ends in new building,stonedresser,stone dresser,assemblage
116500,Ferocious avian charge on hill,raptor,raptor,assemblage
104990,"Much of day is left, leaving remaining horses happy",satisfied,satisfied,assemblage
135444,Dryden character in a note on work he left,achitophel,achitophel,assemblage
54128,Idol given name of bird,heron,heron,assemblage
114276,Unimportant part of indicator at motorway junction,minor,minor,assemblage
80680,Blameless watering hole given zero cash in US,innocent,innocent,assemblage
31047,Water with jolly blue colour,aquamarine,aquamarine,assemblage
24037,Supporter's grand boast,brag,brag,assemblage
124574,Fix up starter of pilau with reduced packaging. Spices strong with it?,girlpower,girl power,assemblage
107823,Emptied cocktail over the dress,clothe,clothe,assemblage
61989,The way people talk of miracle food,manna,manna,assemblage
120129,Looking to understand card,seeking,seeking,assemblage
112244,Ecological group plant northern vegetable in a Mediterranean country,greenpeace,greenpeace,assemblage
95995,Reluctant to have a port with philanderer,lothario,lothario,assemblage
24382,Hero achieves eminence amongst top men,achilles,achilles,assemblage
16075,Weapon did its job on maiden,cutlass,cutlass,assemblage
63484,Note down new present,endow,endow,assemblage
77958,"Make merry, as lyricist bags English girl",rejoice,rejoice,assemblage
41007,English tea break keeps US workers involved,elaborate,elaborate,assemblage
63400,Leading Republicans' euphemism naively downplaying illegal torture in other nations,rendition,rendition,assemblage
67987,Fighter pilot with boat crew,flyweight,flyweight,assemblage
31326,"King Lear's opening, rubbish",offal,offal,assemblage
44343,One is well rid of it,illhealth,ill health,assemblage
80036,A lot of filth by leader of Lords causes brief storm,squall,squall,assemblage
77968,Hollywood's top director exhibiting arrogance,hauteur,hauteur,assemblage
90158,Soldiers follow one in specialist trial,experiment,experiment,assemblage
22793,Left before recess - a blunder,lapse,lapse,assemblage
58597,"Cloak for wife, South African style",capedutch,cape dutch,assemblage
109433,"Doing backstroke, swim round lake with fish - such as this",pilchard,pilchard,assemblage
54368,Sound beast carrying rubbish carrier,orthodox,orthodox,assemblage
123944,People wanting a new landlord,publican,publican,assemblage
55185,Meet with elected scoundrel,incur,incur,assemblage
53082,"Talented Lib Dem, no longer the leader",able,able,assemblage
124133,"Impure, I quietly run away and sleep at home when he calls",muezzin,muezzin,assemblage
