Index,Clue,Solution,Spaced_Solution,gemma_predicted,llama_solved_answer
36461,Keep away from a vacuum,avoid,avoid,double definition,AVOID,1
126639,Stimulating postcard?,sparking,sparking,double definition,LETTERS,0
125901,Marble passageway,alley,alley,double definition,HALLS,0
68533,"Capped for Ulster, are they?",knees,knees,double definition,TAMPS,0
51357,Reliable way to limit bloodshed,staunch,staunch,double definition,STANCH,0
54591,Japanese growth threatening our country?,knotweed,knotweed,double definition,INVASION,0
42854,Go overboard for a record,turntable,turntable,double definition,OVERPLAY,0
12162,"Original ""back to nature"" author?",thoreau,thoreau,double definition,ADAMIST,0
77803,Description of Els's scores,lines,lines,double definition,PARS,0
98700,Primate and friar,capuchin,capuchin,double definition,MONKEYS,0
26103,Such a thumb to stick out?,sore,sore,double definition,RUDE,0
92426,Where noodles may end up?,inthesoup,in the soup,double definition,IN THE SOUP,1
15562,"Bored, it's suggested? Take down Waterloo",defeat,defeat,double definition,ENNUI,0
56752,Drinks lacking body?,spirits,spirits,double definition,SPIRITS,1
87586,Rocks found in prospectors' sieves,cradles,cradles,double definition,GRAVELS,0
30164,Young ladies at Lord's?,maidens,maidens,double definition,LASSIES,0
85116,He doesn't catch it. But will he later?,butterfingers,butterfingers,double definition,BACHELOR,0
90455,Big part of car,bumper,bumper,double definition,ENGINE,0
121802,Better qualified as someone to provide a welcome,meeter,meeter,double definition,WARMER,0
96552,Bays of victory,laurels,laurels,double definition,INLETS,0
2964,Jug can clink,prison,prison,double definition,JUGGLE,0
49667,Provoke audible discord,rouse,rouse,double definition,IRATE,0
66014,Tackle English bird,kite,kite,double definition,TACK,0
52805,Clue found in a drawer,lead,lead,double definition,CLUE,0
35471,What's Espagnol to one Russian composer is Italien to another,capriccio,capriccio,double definition,SPANISH,0
21678,Gamble heavily in dive,plunge,plunge,double definition,BETTER,0
102721,"Happily, one can look down from here",oncloudnine,on cloud nine,double definition,ON TOP,0
61735,Picture effort,shot,shot,double definition,OPUS,0
30494,One who cares to make an offer,tender,tender,double definition,BIDDER,0
95429,Hedge featured in abstract painting style,hardedge,hard edge,double definition,ART NOUVEAU,0
19949,Nippers reported other nippers,pinchers,pinchers,double definition,PINCERS,0
23635,Lobby for charm,entrance,entrance,double definition,CANVASS,0
104732,Campaigning for a straight delivery?,onthestump,on the stump,double definition,ON THE LEVEL,0
103855,"Edge under top of boater, perhaps?",brim,brim,double definition,BRIM,1
47682,Fights waste,scraps,scraps,double definition,DUKITS,0
112485,Gallery in the Pantheon?,gods,gods,double definition,APSE,0
4381,It can ruin a good deal,dryrot,dry rot,double definition,BAD DEAL,0
70321,See fruit,date,date,double definition,LEMON,0
61728,Bullet snapped,shot,shot,double definition,PEAS,0
64725,Dirty canteen,mess,mess,double definition,MESS,1
47334,Small amounts put on horses,bits,bits,double definition,ODDS,0
90383,"Column leader, for example",editorial,editorial,double definition,CAPTAIN,0
85957,All the way down to hell and flung away when love's lost,fulllength,full length,double definition,DOWN TO HELL,0
114637,Your health is of least importance? Drink!,bottomsup,bottoms up,double definition,YOUR ELSES,0
106780,Badger runs through mown grass,harry,harry,double definition,BADGER,0
111711,Its builders caused a stir,prisonhouse,prison house,double definition,THE TOWER,0
5625,Winger starred with flankers in blue pants,redbreast,redbreast,double definition,WINGBACK,0
88173,Ingenious sting,smart,smart,double definition,STING,0
20685,"Sure about supporting football club during no-score draw? Yes, sure",ofcourse,of course,double definition,SO SO,0
48995,Level of wit in this group,clique,clique,double definition,ESPRIT,0
125102,"Lady, not totally square, wanting bit of adventure",nina,nina,double definition,DAME,0
19737,Various trees but no great variety,bonsai,bonsai,double definition,SPROUT,0
73680,Informer who framed his mother?,whistler,whistler,double definition,NARCOS,0
51505,"Stole cattle, but made little noise",rustled,rustled,double definition,RUSTLE,0
104578,"Again, but for the last time?",oncemore,once more,double definition,LAST TIME,0
21290,Preparation against the offensive,deodorant,deodorant,double definition,DEFENSES,0
9521,This ticket is ideal for elections,dream,dream,double definition,VOTES,0
23292,Wooden smile?,beam,beam,double definition,GRIN,0
57023,Reduce to silence when imprisoned,shutup,shut up,double definition,SHUT UP,1
88468,Stock support,hoof,hoof,double definition,BEAM,0
39439,Its report should stimulate athletic progress,startingpistol,starting pistol,double definition,GUNFIRE,0
109496,Choke or accelerator?,throttle,throttle,double definition,THROTTLE,1
23637,Delight in appearance,entrance,entrance,double definition,PLEASING,0
75436,Order retreat,monastery,monastery,double definition,REVERSE,0
82317,Wolf in the valley?,gorge,gorge,double definition,LOBOES,0
114702,Escort lady and gentleman,squire,squire,double definition,ESCORT,0
92936,Male musician's first appearance on radio,mike,mike,double definition,DJEM,0
11861,Work with fingers said to be requirement,need,need,double definition,KNIT,0
54328,Opening a shop?,outlet,outlet,double definition,UNBAR,0
56737,"Removing jacket, runs in tights in summer",adder,adder,double definition,SKIRT,0
23947,Vision may be jolly,sight,sight,double definition,EYESA,0
119494,They may lead to quick ducks for any batsmen,bouncers,bouncers,double definition,YORKERS,0
85119,Table used by moneychangers?,readyreckoner,ready reckoner,double definition,EXCHANGE,0
87430,Dishonest mason?,chiseller,chiseller,double definition,FREEMASON,0
95069,He may be looking for the catch in further insurance,extracover,extra cover,double definition,CLAIMANT,0
6075,Investor's holdings in punishment,stocks,stocks,double definition,STOCKS,1
66676,Began by being made a member,initiated,initiated,double definition,ENROLLED,0
114125,One in post bearing stamp of credibility,official,official,double definition,POSTMARK,0
116890,One stops for the advertisement,plug,plug,double definition,ADDS,0
36031,Earth healing heart?,clay,clay,double definition,SOIL,0
50395,"Poet, one who is recklessly wasteful",spender,spender,double definition,POETRY,0
106847,Quarters that are a bishop's responsibility,see,see,double definition,SEE,1
46655,Design end product using machines,plant,plant,double definition,PLANS,0
70962,Bill's good at singing,invoice,invoice,double definition,SWANSONG,0
42755,Sights for sore eyes?,spectacles,spectacles,double definition,EYEWASH,0
46127,"Control what causes flooding, we say",rein,rein,double definition,DAMS,0
42538,Protagonist taking drugs,heroine,heroine,double definition,HEROIN,0
109412,An acceptable phrase for one making a purchase?,illbuythat,ill buy that,double definition,I BUY NOW,0
201,The last of the home games,omega,omega,double definition,FINAL,0
44229,Blind test?,screen,screen,double definition,TRIALS,0
35009,A league match,union,union,double definition,AMATCH,0
40076,LDO cocktail?,oldfashioned,old fashioned,double definition,LONG ISLAND,0
114654,Worn after rowing?,pullover,pullover,double definition,FROCKED,0
7969,Labourer with an old bicycle,hercules,hercules,double definition,NAVVIES,0
91350,Sentimental time for bird sound,tweet,tweet,double definition,TEARYS,0
53146,Played trick?,fiddle,fiddle,double definition,ACTED,0
107790,Virtuous student?,novice,novice,double definition,GOODES,0
121193,Siberian nation outspoken?,chilly,chilly,double definition,RUSSIA,0
140164,Flash unfashionable attire - reduced!,flare,flare,double definition,TARTS,0
14050,Criticism directed at military aircraft?,flak,flak,double definition,FLAK,1
66070,Playwright is very nearly cross,travers,travers,double definition,IRATES,0
3377,Agriculture only possible for younger people?,tillage,tillage,double definition,FARMED,0
129391,Order one still refuses to obey,keepmoving,keep moving,double definition,ORDER OF,0
55927,A thrice-cooked kind of biscuit?,richtea,rich tea,double definition,WAFF LE,0
79496,If this were you wouldn't get it,insoluble,insoluble,double definition,IGNORANT,0
66700,Run to raise money and totter,ladder,ladder,double definition,SPONSOR,0
65232,French style of cooking,cuisine,cuisine,double definition,LYONNAISE,0
137336,Was one of a team of surgeons?,cooperated,co operated,double definition,IN OPER,0
20170,"Enough to live on comfortably, given fitness",competence,competence,double definition,INCOME FIT,0
96563,Infantry?,babesinarms,babes in arms,double definition,FOOT THE BILL,0
107407,Long tree,pine,pine,double definition,PINE,1
5813,Exodus follows this for band,genesis,genesis,double definition,LEVITE,0
33171,A vehicle drawn up in accordance with the law,conveyance,conveyance,double definition,LEGISLATOR,0
29429,Light bench,settle,settle,double definition,SEATON,0
1749,A small piece of wood - pine?,fret,fret,double definition,SLAT,0
50310,A rebel's get-up?,rising,rising,double definition,OUTFIT,0
60165,It's done up and down,deed,deed,double definition,TIED,0
47639,Trim tree,spruce,spruce,double definition,PRUNE,0
109289,Sheds uninherited characteristic?,meme,meme,double definition,SHED,0
125832,Where varnish gets paid for in cash?,onthenail,on the nail,double definition,IN CASH,0
9508,One at home in an oyster bed,native,native,double definition,PEARL,0
75354,Poet's weapon,browning,browning,double definition,PENMIGHT,0
46732,Talent that outshines all others,brilliance,brilliance,double definition,STARDOM,0
74093,Vitamin B for Bevan,aneurin,aneurin,double definition,NIACIN,0
18355,Generally at sea,inthemain,in the main,double definition,AT SEA,0
36501,Result in charming words,spell,spell,double definition,SPELL,1
141777,Popularly priced and in vogue - load up,goodvalue,good value,double definition,IN STYLE,0
88661,It's fully in order; make nothing of it,nullify,nullify,double definition,NEATENS,0
34019,Extremely ragged,frayed,frayed,double definition,TATTER,0
30433,He had a stable job with mounting prospects,ostler,ostler,double definition,JOCKEY,0
28367,"Constant nag, guest who won't go?",stayer,stayer,double definition,GUEST,0
8169,Warning what a misandrist wants?,omen,omen,double definition,HATE,0
42888,Put off when nearly through,onhold,on hold,double definition,ALMOST,0
90964,Trees with bark close to leaves,bays,bays,double definition,ELMS,0
33046,Bridge player left the game,sport,sport,double definition,ELOPE,0
127924,Musical box for a sailor?,ditty,ditty,double definition,CRATE,0
121133,One frightened by outlandish sixties' show,beyondthefringe,beyond the fringe,double definition,HIPPY SQUARE PEG,0
25366,The fashion trade,custom,custom,double definition,MODEST,0
29521,Conformity to treaty,agreement,agreement,double definition,HARMONIES,0
116568,Payback time here?,debtorsprison,debtors prison,double definition,REVENGE,0
134653,Providing people with different occupations,rehousing,rehousing,double definition,PROFESSIONS,0
90911,Recover from visit,comeround,come round,double definition,HEAL FROM,0
32546,Females gathered for drink,bevy,bevy,double definition,HENS,0
52614,TNT - as in explosive flash,instant,instant,double definition,DYNAMITE,0
130159,Send rude online message to lover,flame,flame,double definition,TEXTS,0
46918,Worn-out shoe?,galosh,galosh,double definition,SOLELY,0
69808,Impart knowledge free from superstition,enlighten,enlighten,double definition,ENLIGHTEN,1
83665,"It can be wrapped round head or neck, but not heart or part of hand",banana,banana,double definition,SCARF,0
3469,English film star gets rid of wrinkles,irons,irons,double definition,HURST,0
18492,Beyond redemption? What rotten luck!,toobad,too bad,double definition,BAD LUCK,0
31389,Suspend the terms of reference,remit,remit,double definition,TABLE,0
52796,Such trees are barely recognisable in winter,deciduous,deciduous,double definition,DECIDUOUS,1
21885,What is left in the car,estate,estate,double definition,RESIDUE,0
33163,"Regal office shed, we hear",throne,throne,double definition,MONARCH,0
34983,"Ball, possibly square",dance,dance,double definition,ORBS,0
4051,Musical grunts?,gigi,gigi,double definition,EROS,0
40748,Cheers for model,prosit,prosit,double definition,TOASTS,0
29609,More tasteful port,tangier,tangier,double definition,REFINED,0
47923,Anxiety for business,concern,concern,double definition,TRADEWS,0
33140,Commanding individuals with important roles to play,leadingmen,leading men,double definition,LEADERS,0
80394,Current providing insulation,thermal,thermal,double definition,LOFTINS,0
94590,Green still on remand,untried,untried,double definition,LIMEST,0
39257,"""Vidi"" in speech and sight",eyesore,eyesore,double definition,IVIEDO,0
36532,Fair punishment,fine,fine,double definition,FAIR,0
105764,Bird checked the call of another,coo,coo,double definition,EMU,0
96999,Due opinion?,owing,owing,double definition,DEBT,0
8636,"One's girl-child, perhaps",issue,issue,double definition,DAIS,0
33820,Quarters provided by the bank,houseboat,houseboat,double definition,HABITAT,0
124562,Great success? No sir,goodwin,goodwin,double definition,HITORS,0
101174,Has old-fashioned style,hath,hath,double definition,OLDO,0
138623,Electronic sound in live record,beep,beep,double definition,ALSO,0
40988,An entrance of ornamental stone,agate,agate,double definition,PORCH,0
92273,"Find luggage missing, but fail to get legal redress",loseonescase,lose ones case,double definition,CASES FAIL,0
60249,Have a fag to improve one's mood,lightup,light up,double definition,PERK UP,0
58167,Another messenger reveals himself,hermes,hermes,double definition,ANGEL,0
93094,"Dirty and gross, the man in the family ’ome?",grubby,grubby,double definition,FILTHY,0
42081,Question put by examiners? Fancy that!,whatdoyouknow,what do you know,double definition,WHAT A TEST,0
91550,Source of present-day jingles,sleighbell,sleigh bell,double definition,RADIO AD,0
27772,I'm playful - and the month hasn't even started!,arch,arch,double definition,MAYO,0
118494,They may be taken lying down,restcures,rest cures,double definition,PILES,0
34926,Open a drink,ajar,ajar,double definition,OPED,0
51923,Drunk needing shuteye for counter ...,tiddly,tiddly,double definition,BARTER,0
24177,"Split second in Scotland, then split!",cleave,cleave,double definition,NEEDLE,0
30485,Match-fit?,eligible,eligible,double definition,MARRIED,0
55104,Young male crab?,nipper,nipper,double definition,LADDER,0
79565,BG made of water,pool,pool,double definition,BRIG,0
51830,Refrain from encumbrance,burden,burden,double definition,UNLACE,0
35551,One who does good turns,acrobat,acrobat,double definition,ROTATOR,0
122699,Cheerless - wet and rainy without a break,wintery,wintery,double definition,DREARIL,0
5832,Speak highly of no power boost,raise,raise,double definition,PRAIS,0
51891,Quite pleasing,pretty,pretty,double definition,PLEASE,0
78365,Philosopher in fight at factory,mill,mill,double definition,SAGE,0
72536,"New arrival at the docks, we hear",birth,birth,double definition,SHIPS,0
125592,People in pubs do this for a hen night,barmen,barmen,double definition,STAGDO,0
104434,Secures pieces of mistletoe,sprigs,sprigs,double definition,KISSES,0
8473,Slip on slip?,erratum,erratum,double definition,SKIDROW,0
43626,"""Time for a word"" is unAnglican",nonce,nonce,double definition,LATIN,0
123325,The purpose of the visor is to avoid humiliation,saveface,save face,double definition,SAVE FACE,1
38561,Part of the UK maybe found even in India,northernireland,northern ireland,double definition,GREATBRITAIN,0
120999,Old musical student at start of play in Liverpool street,lilactime,lilac time,double definition,LIVER POOL,0
93091,"Losing consciousness, so making an exit",passingout,passing out,double definition,FAINTING,0
114635,"Tops down, then, bringing cheers",bottomsup,bottoms up,double definition,HATS OFF,0
72386,Part of Greater Manchester - an extra bit?,bolton,bolton,double definition,OLDHAM,0
18880,A Frenchman's charge for electricity,coulomb,coulomb,double definition,IONISE,0
136872,"In conversation, discretion is nailed",tacked,tacked,double definition,TACTFUL,0
6209,"Thorough, constant but not firm",efficient,efficient,double definition,PERMANENT,0
39973,Rover plant,rambler,rambler,double definition,LANDROVER,0
71878,A treat for which I yell out loud,icecream,ice cream,double definition,ICE CREAM,1
75221,Banks that can stop advances,earthworks,earthworks,double definition,RIVERBANKS,0
15962,It's nearly time for bed,night,night,double definition,NEARS,0
22961,The story of my uncle?,relation,relation,double definition,ANECDOT,0
77896,Drawing instrument traditionally boxed,compass,compass,double definition,PENCIL,0
56857,Report of narcotic,bang,bang,double definition,OPED,0
103566,Who knows? Take that secret to your grave!,younevercantell,you never can tell,double definition,I KNOW NOT,0
76081,"Show, we hear, to look back on",revue,revue,double definition,REVIEW,0
34549,Sounding chivalrous whenever it's dark?,nightly,nightly,double definition,KNIGHT,0
65019,Writer of illicit love letters?,correspondent,correspondent,double definition,BLACKMAILER,0
141229,Short musical performance,gig,gig,double definition,SET,0
8547,Shot in the eye!,optic,optic,double definition,BEAMS,0
8919,A meeting that seeks spiritual guidance,seance,seance,double definition,SEANCE,1
38251,Patience has very bright flower,solitaire,solitaire,double definition,VIOLETS,0
108632,Appeal in two ways,refer,refer,double definition,APPEAL,0
15355,Jury's comment on horse,rider,rider,double definition,VERDY,0
64876,Relationship between matron and nurse,sister,sister,double definition,SISTER,1
98565,Would they issue stardust in Hollywood?,crematoria,crematoria,double definition,OSCARSNO,0
66903,Reduce rent,slash,slash,double definition,ABATE,0
57430,"Provide grub, but not support",cater,cater,double definition,FEEDS,0
50381,One way to get inspiration,inhale,inhale,double definition,INHALE,1
118675,Fish posture of diver,pike,pike,double definition,ERGS,0
55066,Plant G higher then?,flower,flower,double definition,GRADES,0
65535,Old-fashioned place in France,square,square,double definition,LYONNE,0
135119,Picked up torch in Swiss city,bern,bern,double definition,LUGO,0
33920,Order something to eat,applepie,apple pie,double definition,ORDER FOOD,0
41300,Personal predilection in art or diet,amatteroftaste,a matter of taste,double definition,TASTE BUD,0
89211,Where easy riders have their say?,expressway,expressway,double definition,SADDLESOCK,0
74171,In which punishment is likely (held by copper in the old days),hotwater,hot water,double definition,AT STAKE,0
93212,Expresses hostility to military accommodation,barracks,barracks,double definition,BARRACKS,1
95398,A club - or a spade?,blackjack,blackjack,double definition,GOLFCLUBS,0
85964,It's a shame having to eat it,humblepie,humble pie,double definition,HUMBLE PIE,1
5604,What a promising bowler has to do?,deliver,deliver,double definition,OVERARM,0
4184,"A further time, deliver book",reserve,reserve,double definition,AGAINST,0
4444,Former pupil wasted away,late,late,double definition,ERST,0
79291,"Spicated, you say, otherwise barbed",cuspidate,cuspidate,double definition,PRICKLED,0
85735,"Can't find words for ""helps in the kitchen""",driesup,dries up,double definition,AIDS TO,0
7033,Duck a l'orange,mandarin,mandarin,double definition,PLATDUCK,0
23754,Charitable group,kind,kind,double definition,ALMS,0
45323,One's boots may be licked,tongued,tongued,double definition,TONGUE,0
53148,Work in a band in fraudulent transaction,fiddle,fiddle,double definition,FIDDLE,1
24898,"I say, parking place for poultry",coop,coop,double definition,COOP,1
119300,University officer reported? Gamble is associated with him,procter,procter,double definition,VICAR,0
64281,Hose near sewer opening,tights,tights,double definition,TAPES,0
121872,Top content of rookery?,murder,murder,double definition,NESTS,0
119673,Upset over what's broadcast,shortwave,short wave,double definition,ON AIR,0
123347,Drink picked up for Darius?,mede,mede,double definition,ARIA,0
85526,Mineral lacks torrent?,rocksalt,rock salt,double definition,NO GO,0
53690,It's bad luck if you prefer Brie,hardcheese,hard cheese,double definition,BLUE CHEESE,0
5845,Faze host and cast,throw,throw,double definition,STUN,0
21393,"Beef to turn out deficient, not having much seasoning",complain,complain,double definition,UNDERSEASONED,0
44672,Monty was killed by Apollo,python,python,double definition,PYTHON,1
76482,Retired coppers in conversation,exchange,exchange,double definition,EXCOPS,0
50788,Drink among New York's flowers,manhattan,manhattan,double definition,BEERAMID,0
58657,Blocks the rowers' seats,thwarts,thwarts,double definition,LOCKERS,0
68526,This type finds it hard to swallow anything not solid,sceptical,sceptical,double definition,SOLIDIST,0
31847,Day trip? Quite the contrary,nightfall,nightfall,double definition,NIGHTMARE,0
16422,Caller providing a solution,ringer,ringer,double definition,ANSWER,0
129640,Magical image of Victorian parlour entertainment,lanternslide,lantern slide,double definition,MAGIC LANTERN,0
101625,"Year spoilt by ""Les liaisons dangereuses"", say?",epistolarynovel,epistolary novel,double definition,CALENDAR YEAR,0
95796,Flinch from game,quail,quail,double definition,BLINK,0
118780,Shoot a bird,snipe,snipe,double definition,SNAPS,0
21321,The Pony Express's first new recruit,neophyte,neophyte,double definition,NEWMAN,0
17293,Nerves of steel? I think not!,nofear,no fear,double definition,NO GO,0
1860,Good book for figures,numbers,numbers,double definition,LEDGER,0
59685,Spider that reaps?,harvester,harvester,double definition,HARVESTER,1
100920,Tropical novelist and playwright,miller,miller,double definition,MAUGHM,0
76291,Achievement of one who doesn't miss a trick,grandslam,grand slam,double definition,FULL HOUSE,0
123979,Where bloomers are made like the fourth and sixth incarnations of Dr Who?,bakery,bakery,double definition,TURKEY,0
10029,A poster to show where the big ships come,seaport,seaport,double definition,HARBOR,0
140603,Lead singer's notes?,heavymetalmusic,heavy metal music,double definition,BASE TEN,0
30176,Not in the pink,offcolour,off colour,double definition,IN BAD,0
112074,Author of Great Expectations?,hope,hope,double definition,DICK,0
107027,"Rising, or just turning over?",revolution,revolution,double definition,ASCENDING,0
112080,Lodging for friend in disgrace?,doghouse,doghouse,double definition,PALLIASS,0
65010,Its shadow was a sign of the times,gnomon,gnomon,double definition,SUNDIAL,0
25388,Authorisation required for this sort of sale?,clearance,clearance,double definition,GARAGE,0
63551,A poisonous creeper,snake,snake,double definition,IVYSA,0
76927,Clothes worn in topless TV programme?,gear,gear,double definition,TEAS,0
47987,Revolutionary Dame,trot,trot,double definition,ERNA,0
112670,Educational degrees give support in retirement,beds,beds,double definition,BAAS,0
102611,Cricket sides seen occasionally,offandon,off and on,double definition,ONE DAY,0
62684,"Short, tailless dog",cur,cur,double definition,CUR,1
55194,Aim to identify shuttle,endeavour,endeavour,double definition,OBJECTIVE,0
111945,No alternative,yes,yes,double definition,NON,0
27925,Chance in rugby game to get head ripped off,evens,evens,double definition,SCRUM,0
12548,One grows up and blooms,irises,irises,double definition,FLOWER,0
59880,Don't stay on the road - it's a bore,turnoff,turn off,double definition,GO BY,0
48884,Drink and a biscuit for royalty,bourbon,bourbon,double definition,TEAAND,0
16421,"You may see a hunchback, perhaps, double",ringer,ringer,double definition,BACKUP,0
62450,Land or borough in Holland for Spooner,touchdown,touch down,double definition,IT'S AN,0
67167,Moderate entertainment,fair,fair,double definition,MILD,0
135939,Survive a heavy blow,weatherthestorm,weather the storm,double definition,BEAR THE BRUNT,0
686,Time off for parties in secluded spot,recess,recess,double definition,RECESS,1
51051,Everlastin?,endless,endless,double definition,ETERNAL,0
82154,Level playing field,pitch,pitch,double definition,EVEN,0
38163,Skeleton said to be a man,draught,draught,double definition,RATTLES,0
41383,Attractive bars,magnets,magnets,double definition,CHARMS,0
115759,Blue stain,dirty,dirty,double definition,BRUIS,0
95075,Kind of servant one keeps,retainer,retainer,double definition,BUTLER,0
103891,One causing trouble in a washing machine?,agitator,agitator,double definition,AGITATOR,1
134717,Rich soup in unfinished pottery,bisque,bisque,double definition,BISQUE,1
101991,"Highly strung, one whose life may be in the balance",tightropewalker,tightrope walker,double definition,TIGHTROPE,0
21346,"One always on hand for a date, say",palm,palm,double definition,ELHI,0
60209,Lambretta-rider taking exercise on one?,moped,moped,double definition,SCOOT,0
15359,Cyclist's condition?,rider,rider,double definition,SPOKED,0
39977,Rose and disconnected speaker,rambler,rambler,double definition,PETALS,0
69643,Controlled by the computer stealthily?,underthecounter,under the counter,double definition,ON THE QT,0
124968,Exciting? No!,turningon,turning on,double definition,NOT BAD,0
4189,Book not one's first choice,reserve,reserve,double definition,SEQUEL,0
124169,Incidental information in window by door,sidelight,sidelight,double definition,PARENTH,0
32002,Where we hear the canopy of power may be brought down,overthrown,overthrown,double definition,PARLIAMENT,0
99957,Sturm und Drang applied to mopheads?,shocktactics,shock tactics,double definition,STORMY WEATHER,0
60136,It's what it does to another Rev,butterfly,butterfly,double definition,CONVERTS,0
141633,Apply water to cut flowers,spray,spray,double definition,WATER,0
17849,Producing elastic,yielding,yielding,double definition,SPRINGY,0
20425,It's what could snatch victory from one side,laterally,laterally,double definition,UPSETTER,0
124634,Pregnant warbler? It's the sound of spring!,boing,boing,double definition,ROBIN,0
16183,"Sam's wife Sally, perhaps",aunt,aunt,double definition,AUNT,1
116650,"Is beyond the reach of social services, which is inevitable",cantbehelped,cant be helped,double definition,IS BEYOND HELP,0
78774,It could include Red Queen,royalflush,royal flush,double definition,DECK OF CARDS,0
65271,Pipe obtained from branch that is by river,brier,brier,double definition,BRIER,1
110058,You'll hardly find whips as tolerant as this,aslaponthewrist,a slap on the wrist,double definition,ASGENTLEASALAMB,0
62379,"Unhealthy state of America, briefly",ill,ill,double definition,ILL,1
71754,Tiresome magistrates get used to it,trying,trying,double definition,JUDGES,0
45864,He suffers from a lack of balance,bankrupt,bankrupt,double definition,ATAXIAS,0
24614,Cure for extreme dyslexia,remedy,remedy,double definition,SEDATE,0
51309,Invitation to trencherman,digin,dig in,double definition,EATME,0
107363,Might contain live wire?,powerhouse,powerhouse,double definition,POWERPOINT,0
67039,Bird making rude noise,ruff,ruff,double definition,EMUS,0
102150,Tea - its anagram - tea?,eatbetweenmeals,eat between meals,double definition,EAST TEA TOAST,0
126391,Deer takes one for a ride,does,does,double definition,ELKS,0
86581,Porky's tip on the radio,tale,tale,double definition,PIGS,0
17524,Run over?,extra,extra,double definition,ELATE,0
138420,Examine local yokels - to put through the wringer,lookcloselyat,look closely at,double definition,TEST LOCAL PEOPLE,0
48173,They don't mind their own business,agents,agents,double definition,NEIGH,0
57712,Sail across this or surf several?,channel,channel,double definition,WEBSURF,0
76130,Small in two ways?,modest,modest,double definition,MINOR,0
126370,Loss of player - perhaps from something that disagreed with him?,foolsparsley,fools parsley,double definition,STOMACH UPSET,0
44972,The power of a waterfall,force,force,double definition,WATT,0
49011,Free … or the BBC's heading for extinction,untie,untie,double definition,OPEN,0
135631,Result of depression whilst husband's away? Could be,lowspiritedness,low spiritedness,double definition,THE BLUES,0
118064,Airdrie resident's more in need of liquid refreshment,drier,drier,double definition,SCOT,0
10063,Creditworthy?,believable,believable,double definition,CREDIBLE,0
24845,Elaborate blossom,develop,develop,double definition,FLOWER,0
87653,We're told sailor's girlfriend may be dressing,oliveoil,olive oil,double definition,WE'RE TART,0
93788,"Ultimately, Marilyn Monroe had to appear ditzy - never mind!",noharmdone,no harm done,double definition,NO BIG DEAL,0
123902,It is found growing next to the trunk,tusk,tusk,double definition,BARK,0
60023,Propose relocation,move,move,double definition,MOVE,1
73796,Back seats worth their weight in gold?,tonneau,tonneau,double definition,REARSG,0
62608,"Rupert Bear, say?",brooke,brooke,double definition,TEDDY,0
1689,It can result in call for reserve,netcord,net cord,double definition,EGG ON,0
36218,Admire a fast rider,revere,revere,double definition,ADORES,0
102531,Blooming monarch abdicating as movement arriving,inflow,inflow,double definition,LILIAS,0
72148,It keeps its mouth open to strike victim,lamprey,lamprey,double definition,VIPERS,0
58811,Place where dangerous plot may be hatched,hotbed,hotbed,double definition,NESTS,0
88350,Authors announced titles,writes,writes,double definition,NAMED,0
44655,Primarily demonic and wicked - the master from hell?,devil,devil,double definition,SATAN,0
86152,"Game, or its start, as heard on radio",golf,golf,double definition,ONTO,0
26388,Engage in rigging,tackle,tackle,double definition,RIGOR,0
35350,Kind of party animal,stag,stag,double definition,LION,0
4988,Junk food,spam,spam,double definition,SNAX,0
29833,Coin for pig,napoleon,napoleon,double definition,SILVER,0
20090,Deal possibly set aside,offcut,offcut,double definition,REMITT,0
36729,It is bound to show the titles,peerage,peerage,double definition,BINDING,0
59427,Frosty waitress in old corner house,nippy,nippy,double definition,ICING,0
94069,Shooting failure in the Caribbean?,tobago,tobago,double definition,MISFIR,0
33425,Wife abroad? Cheat endlessly!,frau,frau,double definition,AWOL,0
53153,Cheat to get violin,fiddle,fiddle,double definition,FIDDLE,1
33327,Doctor's prescription for management,treatment,treatment,double definition,MEDICAL,0
19057,Club member doing a good turn?,rotarian,rotarian,double definition,ROTATOR,0
16622,Percy's resistance to push for change in advance,hotspur,hotspur,double definition,BYRONIC,0
25488,No encore for such a performance? That's gross!,unrepeatable,unrepeatable,double definition,MATINEEPERFORMANCE,0
74878,"It could be eaten sailing, or it could be sweeping",generalisation,generalisation,double definition,BROOMHANDLE,0
122902,"Following closely, a lot on site for development",nosetotail,nose to tail,double definition,ALOTONSITE,0
130622,"In front of mirror, taking advantage of reflection",musing,musing,double definition,REFLECT,0
46932,Relief organisation for the hot and peevish?,redcross,red cross,double definition,RED CROSS,1
28713,He will see what others have to say,lipreader,lip reader,double definition,THE ECHO,0
38004,Rude and very Scottish sort of hut,uncouth,uncouth,double definition,BUTCHER,0
60250,"Begin to sparkle, as smoker might?",lightup,light up,double definition,LIGHTUP,1
108914,"Construct a house as advertised, we hear",build,build,double definition,BUILD,1
51355,Stay faithful,staunch,staunch,double definition,ABIDE,0
95541,The girl to take action,sue,sue,double definition,ACT,0
20070,"Condemned? Not right, put on trial",accused,accused,double definition,ONTRIAL,0
46034,Relative of the weasel even more outrageous?,otter,otter,double definition,OTTER,1
33639,Running for the job,operation,operation,double definition,CANDIDATE,0
27594,Look over tower,keep,keep,double definition,EYES,0
88028,"Redeemed, made amends or converted",ransomed,ransomed,double definition,ATONED,0
20040,Mackerel bait?,sprat,sprat,double definition,LURE,0
29298,A hazard on the table or in the field,potshot,pot shot,double definition,TEA TRAP,0
