Index,Clue,Solution,Spaced_Solution,gemma_predicted,gpt_solved_answer
48746,Recluse carries tons of welding material,thermit,thermit,container,RECLUSE,0
105760,"Expected to come back into season, almost like medieval society",feudal,feudal,container,MEDIEVAL,0
40012,It could make one extremely tiddly with rum in it,toddy,toddy,container,RUM,0
68996,Singer plugs TV award half-heartedly - it's an important mission,embassy,embassy,container,MISSION,0
111338,Shakespearean explorer clutches black instrument,violadagamba,viola da gamba,container,MERCATOR,0
112739,"Sexy one to go on about ""me""",erogenous,erogenous,container,SEXUALITY,0
34991,"Picture of innocence's debut, wearing shift",movie,movie,container,ANGEL,0
33943,Expound about superior work of art,statue,statue,container,ELABORATE,0
124639,"It's a pleasure to cultivate, taking little time",thrill,thrill,container,EASING,0
102736,Cry off limiting gene modification in a certain style,regency,regency,container,CRYING,0
66965,Dodgy operator catching river fish,trout,trout,container,DODGER,0
47360,"Consider penning lines, any number almost",wellnigh,well nigh,container,ANYONE,0
92772,Pacific type has to look over endless sea,appeaser,appeaser,container,OVERLOOK,0
135714,Climber's endless hunger to be among celebs,alpinist,alpinist,container,MOUNTAIN,0
36997,Port one kept in casks,tunis,tunis,container,PORTS,0
56100,No Conservative to stop slide,ease,ease,container,SLIP,0
14173,A friend keeps place that's cut off,amputate,amputate,container,ISOLATED,0
19670,"Put in new position, took a break around one",resited,resited,container,RETOOK,0
86282,Piece of brass enclosing ring that's worn by noble,coronet,coronet,container,CIRCLET,0
20135,"Fiddler, it's said, turned on when hugging the leading lady",nero,nero,container,FIDDLE,0
90168,Explorer receives very cool tip from Guatemalan tracker,policedog,police dog,container,MAYAN,0
32181,Bill swallows note in the thick of it,amid,amid,container,BILL,0
121711,Southern way out unfit for the voyage,unseaworthy,unseaworthy,container,UNSEAWORTHY,1
131704,Colourless church with scent outside,achromatic,achromatic,container,TRANSPARENT,0
63881,"I am entering E, say, as rough guess",estimate,estimate,container,ESTIMATE,1
131770,Slings net around birds not able to fly,nestlings,nestlings,container,FLIGHTLESS,0
127283,Sovereign kidnapped by our Greek revolutionary for Asian communists,khmerrouge,khmer rouge,container,RED CHINESE,0
80724,The person who's learned a vehicle may be parked in the street,savant,savant,container,STUDENT,0
63824,Azed addicts filling vacant bierkeller in fair,bazaar,bazaar,container,FAIRER,0
125079,Maybe Bristol politician getting exposed is not suffering any damage,unimpaired,unimpaired,container,UNSCATHED,0
115834,Goldfish buried in mummies' tombs,mausoleums,mausoleums,container,GOLDFISHES,0
19444,God right to desert French artist?,odin,odin,container,DIEU,0
85606,Guy from Dubrovnik hasn't got the right paint,coat,coat,container,DALI,0
11728,Home depot contains harmful fitting,instillation,instillation,container,DESTRUCTIVE,0
140959,Watches gathering bee getting stuff from woods,timbers,timbers,container,BEECHES,0
37627,Chest protected by father's waterproof,parka,parka,container,CHEST,0
78628,Greedy person swallows leg just out of the oven?,piping,piping,container,ROASTER,0
74650,Think of friend about to revise,meditate,meditate,container,CONSIDER,0
107822,Group wearing famous red dress,clothe,clothe,container,CLOTHING,0
79319,City life with female arranged in outbuilding,sheffield,sheffield,container,LIFETIME,0
99605,Wicked fly going around gets zapped,killed,killed,container,DARTED,0
80629,"Whale's ear boxed by princess, briefly",beluga,beluga,container,EARLAP,0
6322,Greek girl embraced by this Roman,hellenic,hellenic,container,ROMANNA,0
32190,"Stand up to kilos, metres etc, interfering with holiday",resist,resist,container,KOSHER,0
36049,Girl holds information for the programme,agenda,agenda,container,GIRL,0
64468,Knock what's said on departing into desert,ratatat,rat a tat,container,OUT OF,0
44037,Writer finds way into literary festival,hardy,hardy,container,WRITER,0
118808,Enigmatist is heartless bod interrupting circus entertainer - needs to get humbler,climbdown,climb down,container,CLOWN,0
62037,Morning - chief time to get stuck in,matin,matin,container,MORNING,0
70510,Set about old devil in the backstreet,snicket,snicket,container,SET ABOUT,0
132426,"One abandoning throne, wanting occupation",tolet,to let,container,ON JOB,0
34496,"Shrub, one that's in rising demand",lilac,lilac,container,ROSEBUD,0
97512,"At this stage, bird injected with drug, finished",hereupon,hereupon,container,BIRDIE,0
112238,Music critic consulted over Beethoven's Fifth,shaw,shaw,container,CAME,0
110468,"Suddenly appear depressed, being treated like rubbish?",blowin,blow in,container,DOWN TO,0
140063,Most stylish relative I joke about,jauntiest,jauntiest,container,RELATIVES,0
8540,Round v-vessels containing silver substitute,stopgap,stopgap,container,CIRCLES,0
125698,Sweetie admitting passion for dependant,hangeron,hanger on,container,SWEETHEART,0
89158,"Way to serve potatoes, just stuffed with game",duchesse,duchesse,container,DISHWASH,0
134694,Turn back slow runners between defensive lines,midfield,midfield,container,BACKLINE,0
64458,Press turns up outside UN and it's a bit sticky,gunge,gunge,container,GLUEY,0
122487,"In ceremony, noise interrupts speech",ordination,ordination,container,SPEECHIFY,0
29368,"Stupid dunce, holding creative skill up, not yet found out?",untraced,untraced,container,DUNCECAP,0
44848,Original character in lady encapsulated by bright talent,flair,flair,container,LIGHT,0
20160,Foretold about one that made affirmation,predicated,predicated,container,PROPHESIED,0
102149,He turned on blokes breaking dad's spectacles,phenomena,phenomena,container,DADBLASTED,0
7291,I am stuck in traffic - abusive words result,tirade,tirade,container,SLANG,0
128709,Hitchcock's work? Be upset in parts,thebirds,the birds,container,THE BIRDS,1
86176,Time to look outside cell,peter,peter,container,TIME,0
130614,Outbreak blocked by resistance of the outer skin,epidermic,epidermic,container,EPIDERMIS,0
104652,Pains will penetrate rigid trunk,seachest,sea chest,container,BAD BACK,0
125770,Produced doctrine about Advent's limits,created,created,container,DOCTRINE,0
20886,Assail doctor in committee,bombard,bombard,container,ASSAULT,0
90559,Cold lake embraced by stupid swimmer,coalfish,coalfish,container,ICELAND,0
24534,"Large stone lion, possibly circled by winged creature",monolith,monolith,container,GARGOYLES,0
82538,Upwardly mobile salesmen seize vehicle and do a bunk,scarper,scarper,container,SALESMEN,0
65487,Long story without point,yearn,yearn,container,TALES,0
47629,"""Port's stolen"", boozer admitted",hobart,hobart,container,PUBER,0
15872,Year in prison shade,cyan,cyan,container,YEAR,0
17656,Musical with a little bit to learn in a little break,hairline,hairline,container,MUSICAL,0
113484,German turns up keeping a vehicle in grassland,savannah,savannah,container,MEADOWS,0
105322,Drug firm has one in to flog,cocaine,cocaine,container,PHARMER,0
139313,State of Orbán leaving American wanting to scoff,hungry,hungry,container,HUNGRY,1
2088,Nearly everybody's calm drinking hot drink,alcohol,alcohol,container,TEAHEAD,0
72926,Pub where brown cleric gets round in,tavern,tavern,container,TAVERN,1
101103,"Concrete assessment of politician's setback, ensnared by loose woman",slumptest,slump test,container,CONCRETE,0
62247,Short story gripping English student group,year,year,container,TALE,0
136504,"Like a rabbit, say, albeit modified in corporeal form",bobtailed,bobtailed,container,RABBITRY,0
111079,Little girl in circus is mounted,riding,riding,container,LITTLE,0
28816,Lens capturing some pachyderm in toto,telephoto,telephoto,container,LENSING,0
84283,Speaker keeps one drink for founder,originator,originator,container,SPEAKER,0
40481,Bird to miss out catching insect,fantail,fantail,container,BIRDIE,0
121427,"Still available to accommodate the German, as promised",undertaken,undertaken,container,STILLNESS,0
29119,Fuss from supporter about where French hotel has fallen short,brouhaha,brouhaha,container,HASSLE,0
11059,"Has time, when taking silver, to be shocked",aghast,aghast,container,ASTOUND,0
73455,US city not entirely accepting south has a rotten atmosphere,miasma,miasma,container,DALLAS,0
39948,Staff regret keeping key money,retinue,retinue,container,REGRETS,0
125308,Take care over truck being recorded,minuted,minuted,container,CAREENS,0
97652,"Scab found in plant? Alas, not as friendly!",fraternal,fraternal,container,CANCERES,0
89634,Meal left for two couples maybe to consume,flour,flour,container,MEAL,0
58512,One's included in slight difference of opinion - it's a problem,nuisance,nuisance,container,DILEMMA,0
96830,"Extremely wary, in case needing to cross lake",leeriest,leeriest,container,CAUTIOUS,0
127144,Phone about disruption of trade causing delay,retarding,retarding,container,HOLDUP,0
57409,"Support, from chair, fuss about sick animal",armadillo,armadillo,container,CUSHION,0
71408,Greek relative circling island under the moon,ionian,ionian,container,CIRCE,0
121302,"Fruit soaking up one's drink, disperses",dissipates,dissipates,container,SPOILAGE,0
80572,"Use force about turning in, that's fine",punish,punish,container,FETED,0
93540,Raise yokel to strangle duck,hoick,hoick,container,RAISE,0
19390,Firm sent round to preserve incomplete old instrument,cembalo,cembalo,container,VIOLIN,0
109473,Idiot breaking rule put in new post,reassign,reassign,container,DUNCE,0
69339,"Bread I order inside, belonging to one shedding tears for offspring",niobean,niobean,container,CRYING,0
10012,"Under Prohibition, without an audience, it's very boring",dreary,dreary,container,DREARY,1
27858,Fish one consumed in foundation,basis,basis,container,BREAD,0
13897,What yours truly does after wearing gussets,insets,insets,container,GUSTED,0
92392,Monarch deprived of gold holds up an incinerator of rubber,emerypaper,emery paper,container,BURNING RUBBER,0
121032,Food includes cold stuffing,farce,farce,container,CLOTH,0
88695,Women moved out of complete dump,hole,hole,container,WOMB,0
107875,"A lifesaver, as bloom catches showers",brainsurgeon,brain surgeon,container,BLOOMING CATCHER,0
91120,"Vessel's drink, hot inside",ship,ship,container,CUPS,0
