Index,Clue,Solution,Spaced_Solution,gemma_predicted,gpt_solved_answer
82317,Wolf in the valley?,gorge,gorge,double definition,LOPER,0
114702,Escort lady and gentleman,squire,squire,double definition,USHER,0
92936,Male musician's first appearance on radio,mike,mike,double definition,MALE,0
11861,Work with fingers said to be requirement,need,need,double definition,EDIT,0
54328,Opening a shop?,outlet,outlet,double definition,OPENING,0
56737,"Removing jacket, runs in tights in summer",adder,adder,double definition,SHORT,0
23947,Vision may be jolly,sight,sight,double definition,SIGHT,1
119494,They may lead to quick ducks for any batsmen,bouncers,bouncers,double definition,LEADERS,0
85119,Table used by moneychangers?,readyreckoner,ready reckoner,double definition,EXCHANGE,0
87430,Dishonest mason?,chiseller,chiseller,double definition,CONTRACT,0
95069,He may be looking for the catch in further insurance,extracover,extra cover,double definition,FISHING,0
6075,Investor's holdings in punishment,stocks,stocks,double definition,ASSETS,0
66676,Began by being made a member,initiated,initiated,double definition,INITIATED,1
114125,One in post bearing stamp of credibility,official,official,double definition,POSTMARK,0
116890,One stops for the advertisement,plug,plug,double definition,STOP,0
36031,Earth healing heart?,clay,clay,double definition,HEAL,0
50395,"Poet, one who is recklessly wasteful",spender,spender,double definition,WASTREL,0
106847,Quarters that are a bishop's responsibility,see,see,double definition,SEE,1
46655,Design end product using machines,plant,plant,double definition,MODEL,0
70962,Bill's good at singing,invoice,invoice,double definition,BILLIE,0
42755,Sights for sore eyes?,spectacles,spectacles,double definition,EYEGLASSES,0
46127,"Control what causes flooding, we say",rein,rein,double definition,DAM,0
42538,Protagonist taking drugs,heroine,heroine,double definition,USER,0
109412,An acceptable phrase for one making a purchase?,illbuythat,ill buy that,double definition,BUYING A,0
201,The last of the home games,omega,omega,double definition,FINAL,0
44229,Blind test?,screen,screen,double definition,BLIND,0
35009,A league match,union,union,double definition,LEAGUE,0
40076,LDO cocktail?,oldfashioned,old fashioned,double definition,OLD FASHION,0
114654,Worn after rowing?,pullover,pullover,double definition,ROWING,0
7969,Labourer with an old bicycle,hercules,hercules,double definition,LABOURER,0
91350,Sentimental time for bird sound,tweet,tweet,double definition,SENTIMENT,0
53146,Played trick?,fiddle,fiddle,double definition,TRICKED,0
107790,Virtuous student?,novice,novice,double definition,VIRTUE,0
121193,Siberian nation outspoken?,chilly,chilly,double definition,NATION,0
140164,Flash unfashionable attire - reduced!,flare,flare,double definition,FLASH,0
14050,Criticism directed at military aircraft?,flak,flak,double definition,BOMB,0
66070,Playwright is very nearly cross,travers,travers,double definition,SHAKESPEARE,0
3377,Agriculture only possible for younger people?,tillage,tillage,double definition,FARMING,0
129391,Order one still refuses to obey,keepmoving,keep moving,double definition,MARCHING ORDERS,0
55927,A thrice-cooked kind of biscuit?,richtea,rich tea,double definition,WAFER,0
79496,If this were you wouldn't get it,insoluble,insoluble,double definition,IMAGINARY,0
66700,Run to raise money and totter,ladder,ladder,double definition,TROT,0
65232,French style of cooking,cuisine,cuisine,double definition,CUISINE,1
137336,Was one of a team of surgeons?,cooperated,co operated,double definition,ANESTHETIST,0
20170,"Enough to live on comfortably, given fitness",competence,competence,double definition,AFFORDABLE,0
96563,Infantry?,babesinarms,babes in arms,double definition,MEN AT ARMS,0
107407,Long tree,pine,pine,double definition,LONG,0
5813,Exodus follows this for band,genesis,genesis,double definition,BANDIT,0
33171,A vehicle drawn up in accordance with the law,conveyance,conveyance,double definition,COMPLIANT,0
29429,Light bench,settle,settle,double definition,LIGHTS,0
1749,A small piece of wood - pine?,fret,fret,double definition,PINE,0
50310,A rebel's get-up?,rising,rising,double definition,OUTFIT,0
60165,It's done up and down,deed,deed,double definition,EDIT,0
47639,Trim tree,spruce,spruce,double definition,TRIM,0
109289,Sheds uninherited characteristic?,meme,meme,double definition,SHED,0
125832,Where varnish gets paid for in cash?,onthenail,on the nail,double definition,ON THE PAY,0
9508,One at home in an oyster bed,native,native,double definition,NATIVE,1
75354,Poet's weapon,browning,browning,double definition,SWORDSMAN,0
46732,Talent that outshines all others,brilliance,brilliance,double definition,GENIUS,0
74093,Vitamin B for Bevan,aneurin,aneurin,double definition,BEVANITE,0
18355,Generally at sea,inthemain,in the main,double definition,AT SEA,0
36501,Result in charming words,spell,spell,double definition,RESULT,0
141777,Popularly priced and in vogue - load up,goodvalue,good value,double definition,BARGAIN,0
88661,It's fully in order; make nothing of it,nullify,nullify,double definition,ORDERLY,0
34019,Extremely ragged,frayed,frayed,double definition,TATTERED,0
30433,He had a stable job with mounting prospects,ostler,ostler,double definition,HORSEY,0
28367,"Constant nag, guest who won't go?",stayer,stayer,double definition,DRAGGY,0
8169,Warning what a misandrist wants?,omen,omen,double definition,ALERT,0
42888,Put off when nearly through,onhold,on hold,double definition,HOLD UP,0
90964,Trees with bark close to leaves,bays,bays,double definition,BARKS,0
33046,Bridge player left the game,sport,sport,double definition,DEALT,0
127924,Musical box for a sailor?,ditty,ditty,double definition,CABBIE,0
121133,One frightened by outlandish sixties' show,beyondthefringe,beyond the fringe,double definition,SIXTH SENSE,0
25366,The fashion trade,custom,custom,double definition,MODELS,0
29521,Conformity to treaty,agreement,agreement,double definition,ADHERENCE,0
116568,Payback time here?,debtorsprison,debtors prison,double definition,SETTLEMENT,0
134653,Providing people with different occupations,rehousing,rehousing,double definition,DISTRIBUTION,0
90911,Recover from visit,comeround,come round,double definition,COME BACK,0
32546,Females gathered for drink,bevy,bevy,double definition,LADIES,0
52614,TNT - as in explosive flash,instant,instant,double definition,DYNAMITE,0
130159,Send rude online message to lover,flame,flame,double definition,FLAME,1
46918,Worn-out shoe?,galosh,galosh,double definition,SHODDY,0
69808,Impart knowledge free from superstition,enlighten,enlighten,double definition,ENLIGHTEN,1
83665,"It can be wrapped round head or neck, but not heart or part of hand",banana,banana,double definition,SCARF,0
3469,English film star gets rid of wrinkles,irons,irons,double definition,CLOTH,0
18492,Beyond redemption? What rotten luck!,toobad,too bad,double definition,BAD LUCK,0
31389,Suspend the terms of reference,remit,remit,double definition,SUSPEND,0
52796,Such trees are barely recognisable in winter,deciduous,deciduous,double definition,DECIDUOUS,1
21885,What is left in the car,estate,estate,double definition,CHANGE,0
33163,"Regal office shed, we hear",throne,throne,double definition,THRONE,1
34983,"Ball, possibly square",dance,dance,double definition,CUBE,0
4051,Musical grunts?,gigi,gigi,double definition,OPUS,0
40748,Cheers for model,prosit,prosit,double definition,MODEL,0
29609,More tasteful port,tangier,tangier,double definition,PORTION,0
47923,Anxiety for business,concern,concern,double definition,WORRYING,0
33140,Commanding individuals with important roles to play,leadingmen,leading men,double definition,LEADING,0
80394,Current providing insulation,thermal,thermal,double definition,CURRENT,0
94590,Green still on remand,untried,untried,double definition,GREENLY,0
39257,"""Vidi"" in speech and sight",eyesore,eyesore,double definition,VISION,0
36532,Fair punishment,fine,fine,double definition,FAIR,0
105764,Bird checked the call of another,coo,coo,double definition,EMU,0
96999,Due opinion?,owing,owing,double definition,DUE,0
8636,"One's girl-child, perhaps",issue,issue,double definition,DAUGHTER,0
33820,Quarters provided by the bank,houseboat,houseboat,double definition,ACCOUNTS,0
124562,Great success? No sir,goodwin,goodwin,double definition,TRIUMPH,0
101174,Has old-fashioned style,hath,hath,double definition,VINT,0
138623,Electronic sound in live record,beep,beep,double definition,ECHO,0
40988,An entrance of ornamental stone,agate,agate,double definition,GATE,0
92273,"Find luggage missing, but fail to get legal redress",loseonescase,lose ones case,double definition,SUITABLE,0
60249,Have a fag to improve one's mood,lightup,light up,double definition,CHEER,0
58167,Another messenger reveals himself,hermes,hermes,double definition,EMISS,0
93094,"Dirty and gross, the man in the family ’ome?",grubby,grubby,double definition,NASTY,0
42081,Question put by examiners? Fancy that!,whatdoyouknow,what do you know,double definition,WHAT'S,0
91550,Source of present-day jingles,sleighbell,sleigh bell,double definition,MUSIC,0
27772,I'm playful - and the month hasn't even started!,arch,arch,double definition,PLAY,0
118494,They may be taken lying down,restcures,rest cures,double definition,BED REST,0
34926,Open a drink,ajar,ajar,double definition,POUR,0
51923,Drunk needing shuteye for counter ...,tiddly,tiddly,double definition,CASHIER,0
24177,"Split second in Scotland, then split!",cleave,cleave,double definition,DIVIDE,0
30485,Match-fit?,eligible,eligible,double definition,COMPLETE,0
55104,Young male crab?,nipper,nipper,double definition,JUVENILE,0
79565,BG made of water,pool,pool,double definition,BAY,0
51830,Refrain from encumbrance,burden,burden,double definition,SHUN,0
35551,One who does good turns,acrobat,acrobat,double definition,GOODIE,0
122699,Cheerless - wet and rainy without a break,wintery,wintery,double definition,DREARY,0
5832,Speak highly of no power boost,raise,raise,double definition,NOBLE,0
51891,Quite pleasing,pretty,pretty,double definition,DECENT,0
78365,Philosopher in fight at factory,mill,mill,double definition,LOCKE,0
72536,"New arrival at the docks, we hear",birth,birth,double definition,NEWBY,0
125592,People in pubs do this for a hen night,barmen,barmen,double definition,DANCE,0
104434,Secures pieces of mistletoe,sprigs,sprigs,double definition,CATCHES,0
8473,Slip on slip?,erratum,erratum,double definition,SLIPPER,0
43626,"""Time for a word"" is unAnglican",nonce,nonce,double definition,ANGLO,0
123325,The purpose of the visor is to avoid humiliation,saveface,save face,double definition,FACE SAV,0
38561,Part of the UK maybe found even in India,northernireland,northern ireland,double definition,KIDNEY BEAN,0
120999,Old musical student at start of play in Liverpool street,lilactime,lilac time,double definition,LIVERPOOL,0
93091,"Losing consciousness, so making an exit",passingout,passing out,double definition,FAINTING,0
114635,"Tops down, then, bringing cheers",bottomsup,bottoms up,double definition,TOPS,0
72386,Part of Greater Manchester - an extra bit?,bolton,bolton,double definition,MANCHESTER,0
18880,A Frenchman's charge for electricity,coulomb,coulomb,double definition,COMPTEUR,0
136872,"In conversation, discretion is nailed",tacked,tacked,double definition,DISCREET,0
6209,"Thorough, constant but not firm",efficient,efficient,double definition,THOROUGH,0
39973,Rover plant,rambler,rambler,double definition,ROVER,0
71878,A treat for which I yell out loud,icecream,ice cream,double definition,ICE CREAM,1
75221,Banks that can stop advances,earthworks,earthworks,double definition,BANKS,0
15962,It's nearly time for bed,night,night,double definition,NIGHT,1
22961,The story of my uncle?,relation,relation,double definition,MYTHOLOGY,0
77896,Drawing instrument traditionally boxed,compass,compass,double definition,PENCIL,0
56857,Report of narcotic,bang,bang,double definition,DOPE,0
103566,Who knows? Take that secret to your grave!,younevercantell,you never can tell,double definition,KEEP IT UNDER WRAPS,0
76081,"Show, we hear, to look back on",revue,revue,double definition,SHOW,0
34549,Sounding chivalrous whenever it's dark?,nightly,nightly,double definition,NOBLE,0
65019,Writer of illicit love letters?,correspondent,correspondent,double definition,PSEUDONYMIST,0
141229,Short musical performance,gig,gig,double definition,SET,0
8547,Shot in the eye!,optic,optic,double definition,SHOOT,0
8919,A meeting that seeks spiritual guidance,seance,seance,double definition,RETREAT,0
38251,Patience has very bright flower,solitaire,solitaire,double definition,PATIENCE,0
108632,Appeal in two ways,refer,refer,double definition,APPEAL,0
15355,Jury's comment on horse,rider,rider,double definition,STEED,0
64876,Relationship between matron and nurse,sister,sister,double definition,MATERN,0
98565,Would they issue stardust in Hollywood?,crematoria,crematoria,double definition,STARDUST,0
66903,Reduce rent,slash,slash,double definition,TENET,0
57430,"Provide grub, but not support",cater,cater,double definition,PROVIDE,0
50381,One way to get inspiration,inhale,inhale,double definition,MUSE,0
118675,Fish posture of diver,pike,pike,double definition,FISHY,0
55066,Plant G higher then?,flower,flower,double definition,THYME,0
65535,Old-fashioned place in France,square,square,double definition,RELIQU,0
135119,Picked up torch in Swiss city,bern,bern,double definition,BERN,1
33920,Order something to eat,applepie,apple pie,double definition,ORDER,0
41300,Personal predilection in art or diet,amatteroftaste,a matter of taste,double definition,TASTE,0
89211,Where easy riders have their say?,expressway,expressway,double definition,SPEECHES,0
74171,In which punishment is likely (held by copper in the old days),hotwater,hot water,double definition,OLD HAT,0
93212,Expresses hostility to military accommodation,barracks,barracks,double definition,DISLIKE,0
95398,A club - or a spade?,blackjack,blackjack,double definition,SHOVEL,0
85964,It's a shame having to eat it,humblepie,humble pie,double definition,SADNESS,0
5604,What a promising bowler has to do?,deliver,deliver,double definition,BOWLER,0
4184,"A further time, deliver book",reserve,reserve,double definition,FURTHER,0
4444,Former pupil wasted away,late,late,double definition,ALUM,0
79291,"Spicated, you say, otherwise barbed",cuspidate,cuspidate,double definition,SPICATED,0
85735,"Can't find words for ""helps in the kitchen""",driesup,dries up,double definition,HELPING,0
7033,Duck a l'orange,mandarin,mandarin,double definition,ORANGE,0
23754,Charitable group,kind,kind,double definition,CHAR,0
45323,One's boots may be licked,tongued,tongued,double definition,TONGUE,0
53148,Work in a band in fraudulent transaction,fiddle,fiddle,double definition,BANDIT,0
24898,"I say, parking place for poultry",coop,coop,double definition,PARK,0
119300,University officer reported? Gamble is associated with him,procter,procter,double definition,BOOKIE,0
64281,Hose near sewer opening,tights,tights,double definition,HOSE,0
121872,Top content of rookery?,murder,murder,double definition,TOPER,0
119673,Upset over what's broadcast,shortwave,short wave,double definition,CROSS WORD,0
123347,Drink picked up for Darius?,mede,mede,double definition,CUP,0
85526,Mineral lacks torrent?,rocksalt,rock salt,double definition,IRON CLAD,0
53690,It's bad luck if you prefer Brie,hardcheese,hard cheese,double definition,BAD LUCK,0
5845,Faze host and cast,throw,throw,double definition,FAZE,0
21393,"Beef to turn out deficient, not having much seasoning",complain,complain,double definition,BEEFLESS,0
44672,Monty was killed by Apollo,python,python,double definition,MONTY,0
76482,Retired coppers in conversation,exchange,exchange,double definition,CONVERSO,0
50788,Drink among New York's flowers,manhattan,manhattan,double definition,ORCHIDEE,0
58657,Blocks the rowers' seats,thwarts,thwarts,double definition,BLOCKER,0
68526,This type finds it hard to swallow anything not solid,sceptical,sceptical,double definition,LIQUIDER,0
31847,Day trip? Quite the contrary,nightfall,nightfall,double definition,EXCURSION,0
16422,Caller providing a solution,ringer,ringer,double definition,CALLER,0
129640,Magical image of Victorian parlour entertainment,lanternslide,lantern slide,double definition,MAGIC SHOW,0
101625,"Year spoilt by ""Les liaisons dangereuses"", say?",epistolarynovel,epistolary novel,double definition,DANGEROUS,0
95796,Flinch from game,quail,quail,double definition,FLINCH,0
118780,Shoot a bird,snipe,snipe,double definition,SHOOT,0
21321,The Pony Express's first new recruit,neophyte,neophyte,double definition,MAILMAN,0
17293,Nerves of steel? I think not!,nofear,no fear,double definition,NO WAY,0
1860,Good book for figures,numbers,numbers,double definition,ACCOUNT,0
59685,Spider that reaps?,harvester,harvester,double definition,HARVESTER,1
100920,Tropical novelist and playwright,miller,miller,double definition,MORRISON,0
76291,Achievement of one who doesn't miss a trick,grandslam,grand slam,double definition,CATCH UP,0
123979,Where bloomers are made like the fourth and sixth incarnations of Dr Who?,bakery,bakery,double definition,CANTER,0
10029,A poster to show where the big ships come,seaport,seaport,double definition,POSTER,0
140603,Lead singer's notes?,heavymetalmusic,heavy metal music,double definition,LEAD SHEET,0
30176,Not in the pink,offcolour,off colour,double definition,OUTSIDE,0
112074,Author of Great Expectations?,hope,hope,double definition,DICK,0
107027,"Rising, or just turning over?",revolution,revolution,double definition,UPHEAVAL,0
112080,Lodging for friend in disgrace?,doghouse,doghouse,double definition,HOSTEL,0
65010,Its shadow was a sign of the times,gnomon,gnomon,double definition,OMEN,0
25388,Authorisation required for this sort of sale?,clearance,clearance,double definition,PERMISSION,0
63551,A poisonous creeper,snake,snake,double definition,WISTER,0
76927,Clothes worn in topless TV programme?,gear,gear,double definition,VEST,0
47987,Revolutionary Dame,trot,trot,double definition,BOLS,0
112670,Educational degrees give support in retirement,beds,beds,double definition,M.A.,0
102611,Cricket sides seen occasionally,offandon,off and on,double definition,ALL OUT,0
62684,"Short, tailless dog",cur,cur,double definition,POO,0
55194,Aim to identify shuttle,endeavour,endeavour,double definition,TARGETED,0
111945,No alternative,yes,yes,double definition,NONE,0
27925,Chance in rugby game to get head ripped off,evens,evens,double definition,RUGBY,0
12548,One grows up and blooms,irises,irises,double definition,BUDS,0
59880,Don't stay on the road - it's a bore,turnoff,turn off,double definition,BORE OFF,0
48884,Drink and a biscuit for royalty,bourbon,bourbon,double definition,TEA,0
16421,"You may see a hunchback, perhaps, double",ringer,ringer,double definition,DOUBLE,0
62450,Land or borough in Holland for Spooner,touchdown,touch down,double definition,SPOONER,0
67167,Moderate entertainment,fair,fair,double definition,MILD,0
135939,Survive a heavy blow,weatherthestorm,weather the storm,double definition,TAKE A HIT,0
686,Time off for parties in secluded spot,recess,recess,double definition,RETREAT,0
51051,Everlastin?,endless,endless,double definition,ETERNAL,0
82154,Level playing field,pitch,pitch,double definition,EQUAL,0
38163,Skeleton said to be a man,draught,draught,double definition,HUMANLY,0
41383,Attractive bars,magnets,magnets,double definition,CHICAGO,0
115759,Blue stain,dirty,dirty,double definition,INDIGO,0
95075,Kind of servant one keeps,retainer,retainer,double definition,STEWARD,0
103891,One causing trouble in a washing machine?,agitator,agitator,double definition,TROUBLER,0
134717,Rich soup in unfinished pottery,bisque,bisque,double definition,BROTHY,0
101991,"Highly strung, one whose life may be in the balance",tightropewalker,tightrope walker,double definition,TIGHTROPE WALKER,1
21346,"One always on hand for a date, say",palm,palm,double definition,DATE,0
60209,Lambretta-rider taking exercise on one?,moped,moped,double definition,SCOOT,0
15359,Cyclist's condition?,rider,rider,double definition,FLAT,0
39977,Rose and disconnected speaker,rambler,rambler,double definition,ROSEBUD,0
69643,Controlled by the computer stealthily?,underthecounter,under the counter,double definition,UNDER CONTROL,0
124968,Exciting? No!,turningon,turning on,double definition,DULLARD,0
4189,Book not one's first choice,reserve,reserve,double definition,SECOND,0
124169,Incidental information in window by door,sidelight,sidelight,double definition,MARGINALIA,0
32002,Where we hear the canopy of power may be brought down,overthrown,overthrown,double definition,THUNDERCLOUD,0
99957,Sturm und Drang applied to mopheads?,shocktactics,shock tactics,double definition,WINDMILLS,0
60136,It's what it does to another Rev,butterfly,butterfly,double definition,REVERBERATE,0
141633,Apply water to cut flowers,spray,spray,double definition,WATER,0
17849,Producing elastic,yielding,yielding,double definition,STRETCHY,0
20425,It's what could snatch victory from one side,laterally,laterally,double definition,UNDERDOG,0
124634,Pregnant warbler? It's the sound of spring!,boing,boing,double definition,WARBLE,0
16183,"Sam's wife Sally, perhaps",aunt,aunt,double definition,MRS,0
116650,"Is beyond the reach of social services, which is inevitable",cantbehelped,cant be helped,double definition,OUT OF REACH,0
78774,It could include Red Queen,royalflush,royal flush,double definition,ALICE IN,0
65271,Pipe obtained from branch that is by river,brier,brier,double definition,PIPES,0
110058,You'll hardly find whips as tolerant as this,aslaponthewrist,a slap on the wrist,double definition,TOO GOOD TO BE TRUE,0
62379,"Unhealthy state of America, briefly",ill,ill,double definition,USA,0
71754,Tiresome magistrates get used to it,trying,trying,double definition,BORING,0
45864,He suffers from a lack of balance,bankrupt,bankrupt,double definition,UNSTEADY,0
24614,Cure for extreme dyslexia,remedy,remedy,double definition,CURE,0
51309,Invitation to trencherman,digin,dig in,double definition,OUT FOR,0
107363,Might contain live wire?,powerhouse,powerhouse,double definition,ELECTRICITY,0
67039,Bird making rude noise,ruff,ruff,double definition,GULL,0
102150,Tea - its anagram - tea?,eatbetweenmeals,eat between meals,double definition,TEA TIME,0
126391,Deer takes one for a ride,does,does,double definition,STAG,0
86581,Porky's tip on the radio,tale,tale,double definition,PORK,0
17524,Run over?,extra,extra,double definition,STOMP,0
138420,Examine local yokels - to put through the wringer,lookcloselyat,look closely at,double definition,LOOKING TO,0
48173,They don't mind their own business,agents,agents,double definition,NOSY,0
57712,Sail across this or surf several?,channel,channel,double definition,OCEANIC,0
76130,Small in two ways?,modest,modest,double definition,MINUTE,0
126370,Loss of player - perhaps from something that disagreed with him?,foolsparsley,fools parsley,double definition,STOMACH ACHE,0
44972,The power of a waterfall,force,force,double definition,POWER,0
49011,Free … or the BBC's heading for extinction,untie,untie,double definition,ALIVE,0
135631,Result of depression whilst husband's away? Could be,lowspiritedness,low spiritedness,double definition,BAD HUSBAND,0
118064,Airdrie resident's more in need of liquid refreshment,drier,drier,double definition,DRIE,0
10063,Creditworthy?,believable,believable,double definition,CREDITED,0
24845,Elaborate blossom,develop,develop,double definition,TULIP,0
87653,We're told sailor's girlfriend may be dressing,oliveoil,olive oil,double definition,SALT BAE,0
93788,"Ultimately, Marilyn Monroe had to appear ditzy - never mind!",noharmdone,no harm done,double definition,TOO BAD,0
123902,It is found growing next to the trunk,tusk,tusk,double definition,ROOT,0
60023,Propose relocation,move,move,double definition,MOVE,1
73796,Back seats worth their weight in gold?,tonneau,tonneau,double definition,GOLDEN,0
62608,"Rupert Bear, say?",brooke,brooke,double definition,BEAR,0
1689,It can result in call for reserve,netcord,net cord,double definition,OUT CALL,0
36218,Admire a fast rider,revere,revere,double definition,ADMIRER,0
102531,Blooming monarch abdicating as movement arriving,inflow,inflow,double definition,AMBUSH,0
72148,It keeps its mouth open to strike victim,lamprey,lamprey,double definition,CROCODILE,0
58811,Place where dangerous plot may be hatched,hotbed,hotbed,double definition,NEST,0
88350,Authors announced titles,writes,writes,double definition,AUTHORS,0
44655,Primarily demonic and wicked - the master from hell?,devil,devil,double definition,DEVIL,1
86152,"Game, or its start, as heard on radio",golf,golf,double definition,GAME,0
26388,Engage in rigging,tackle,tackle,double definition,ENGAGE,0
35350,Kind of party animal,stag,stag,double definition,BEAR,0
4988,Junk food,spam,spam,double definition,FAST,0
29833,Coin for pig,napoleon,napoleon,double definition,PIGGYBANK,0
20090,Deal possibly set aside,offcut,offcut,double definition,LEADON,0
36729,It is bound to show the titles,peerage,peerage,double definition,TITLESD,0
59427,Frosty waitress in old corner house,nippy,nippy,double definition,FROST,0
94069,Shooting failure in the Caribbean?,tobago,tobago,double definition,MISFIRE,0
33425,Wife abroad? Cheat endlessly!,frau,frau,double definition,WIFE,0
53153,Cheat to get violin,fiddle,fiddle,double definition,FIDDLE,1
33327,Doctor's prescription for management,treatment,treatment,double definition,MANAGEMENT,0
19057,Club member doing a good turn?,rotarian,rotarian,double definition,MEMBER,0
16622,Percy's resistance to push for change in advance,hotspur,hotspur,double definition,PERCY,0
25488,No encore for such a performance? That's gross!,unrepeatable,unrepeatable,double definition,ABOMINATION,0
74878,"It could be eaten sailing, or it could be sweeping",generalisation,generalisation,double definition,SANDWICHES,0
122902,"Following closely, a lot on site for development",nosetotail,nose to tail,double definition,PART OF IT,0
130622,"In front of mirror, taking advantage of reflection",musing,musing,double definition,ADVANTAGE,0
46932,Relief organisation for the hot and peevish?,redcross,red cross,double definition,HOT HEAD,0
28713,He will see what others have to say,lipreader,lip reader,double definition,HIMSELF,0
38004,Rude and very Scottish sort of hut,uncouth,uncouth,double definition,BUNGALOW,0
60250,"Begin to sparkle, as smoker might?",lightup,light up,double definition,START TO,0
108914,"Construct a house as advertised, we hear",build,build,double definition,BUILD,1
51355,Stay faithful,staunch,staunch,double definition,STAY TRUE,0
95541,The girl to take action,sue,sue,double definition,ACT,0
20070,"Condemned? Not right, put on trial",accused,accused,double definition,TRIED,0
46034,Relative of the weasel even more outrageous?,otter,otter,double definition,KIN,0
33639,Running for the job,operation,operation,double definition,CANDIDATE,0
27594,Look over tower,keep,keep,double definition,LOOK,0
88028,"Redeemed, made amends or converted",ransomed,ransomed,double definition,REDEEMED,0
20040,Mackerel bait?,sprat,sprat,double definition,BAIT,0
29298,A hazard on the table or in the field,potshot,pot shot,double definition,RED HERRING,0
21194,Grass performing well?,inform,inform,double definition,GRASSY,0
61280,Dishonest proclivity,bent,bent,double definition,LIAR,0
10881,Partners who dance up in close formation,couples,couples,double definition,TANGOES,0
17240,In which pupil appears to flag,iris,iris,double definition,FLAG,0
102073,Work out cricket team's not old,suss,suss,double definition,FORM,0
9656,Belief which may be taken up,tenet,tenet,double definition,TENET,1
110327,Revelations of secret trips,outings,outings,double definition,SECRET,0
2439,Fight possibly rigged,spar,spar,double definition,FIGHT,0
67914,Single swimmer's base,sole,sole,double definition,BASE,0
109614,"The way things stand, a strike's not new",asitis,as it is,double definition,AS IS,0
26759,General concession,grant,grant,double definition,GRANT,1
56034,Bar snack?,chocolate,chocolate,double definition,POTATOES,0
18828,Meet in a bar,abut,abut,double definition,MEET,0
121510,Cuts prize given to rugby players,medallions,medallions,double definition,CUTTHROAT,0
25422,It's right by the map,eastward,eastward,double definition,NEARBY,0
114838,Gathers crowds when speaking,hoards,hoards,double definition,RALLIES,0
79460,Production of Haydn's oratorio,creation,creation,double definition,PRODUCTION,0
16252,Is he up to repairs?,tiler,tiler,double definition,FIXES,0
59047,Common former leader,heath,heath,double definition,LEADER,0
106486,Wine that's held up by guys getting tight,tent,tent,double definition,CLUB,0
78502,Of course Nijinsky was one,racehorse,racehorse,double definition,DANCER,0
61315,Chain letters?,mail,mail,double definition,LINK,0
79371,Breathe with difficulty and gag,wheeze,wheeze,double definition,GASPED,0
79649,"Docks associated with locks, we hear",quays,quays,double definition,WHARF,0
107834,Snooty head of a religious order,superior,superior,double definition,SNOOTY,0
76523,Member worried partner,mate,mate,double definition,MATE,1
56688,Annoyed at being inconvenienced,putout,put out,double definition,PUT OUT,1
116153,"Small tots, primarily on wheels - in these?",strollers,strollers,double definition,CARTOONS,0
44992,Wood that is abandoned somewhere in Africa,natal,natal,double definition,AFARA,0
49735,What sucker needs a politician?,straw,straw,double definition,VOTER,0
86013,See one and fancy double?,lookalike,lookalike,double definition,SEESAWED,0
91827,"Travelled free to Oxford, say, and got married",hitchedup,hitched up,double definition,WENT TO,0
26697,So much room for jogger?,elbow,elbow,double definition,SPACE,0
109169,Vocal tribute to Japanese camper van?,nessundorma,nessun dorma,double definition,HOMAGE VAN,0
97307,Can I take a butcher's consideration?,letmesee,let me see,double definition,HAVE A LOOK,0
4244,Party? Try to have one,bash,bash,double definition,HOST,0
18500,Serene spirit comes from this,still,still,double definition,ETHER,0
39179,Wooden tile dashed with pebbles?,shingle,shingle,double definition,TERRAZZO,0
32662,They won't stand for their instruments being played,cellists,cellists,double definition,MUSICIANS,0
86568,Cut that ensured Macduff's survival,caesarean,caesarean,double definition,DISMEMBER,0
31939,Seeming to act as representing another,appearing,appearing,double definition,ACTING AS,0
64382,State nicknamed sooner rather than later: OK?,oklahoma,oklahoma,double definition,OKLAHOMA,1
60822,A name is called a name,monica,monica,double definition,ALIAS,0
95333,Here visitors may check in for a social occasion,reception,reception,double definition,RECEPTION,1
127453,German philosopher's more cheerful,gayer,gayer,double definition,HEGEL,0
64358,"Being in league, agreed to get rid of leader",allied,allied,double definition,UNION,0
73695,Boost announced for Alexander's father,philip,philip,double definition,PHILIP,1
1309,"Translated ""plastered""",rendered,rendered,double definition,STUCCOED,0
38553,Despicable people on top,scum,scum,double definition,SCUM,1
32221,Restaurant cutlery,canteen,canteen,double definition,CUTLERY,0
61927,Exploit dwarf,stunt,stunt,double definition,DWARF,0
8368,Cloth goes with bathroom items,toiletries,toiletries,double definition,BATHROOMS,0
52610,Endless hilarity over barber's offering,trim,trim,double definition,RAZE,0
41326,It may reveal hidden charges,minedetector,mine detector,double definition,COSTLY,0
20677,Trickery's insult to an audience,sleight,sleight,double definition,SPOOF,0
86583,Finish off incredible eastern story,tale,tale,double definition,TELL,0
90867,Successful escape requires them to be clean,heels,heels,double definition,CLEANS,0
82993,Lowers stock of the hoi polloi,herd,herd,double definition,DIMS,0
74487,He says he's a Muslim leader,imam,imam,double definition,IMAM,1
17832,Josh gets scared,windup,wind up,double definition,JUMP,0
24196,Sound conductor of German songs,lieder,lieder,double definition,MAESTRO,0
69569,One of those sweet utterances of lovers in love,nothing,nothing,double definition,SONNETS,0
23822,Where fallen gladiators bit the sand in ancient Rome?,arena,arena,double definition,ARENA,1
113656,Person taking money,nicker,nicker,double definition,PERSON,0
76473,Boatman's a knave!,jack,jack,double definition,FERRY,0
119955,Sounds just so ill,sick,sick,double definition,SOIL,0
