Index,Clue,Solution,Spaced_Solution,gemma_predicted,llama_solved_answer
66613,Doctor rescued flirt,seducer,seducer,anagram,MEDICAL,0
94986,One must be quick to do so,breathe,breathe,anagram,OUTRUN,0
53710,Irregular green semicircle turns up on top of table,deviant,deviant,anagram,BILLIARD,0
82235,"Naps killed cat, excited by amorous activity",slapandtickle,slap and tickle,anagram,"CAT NAP, ROMANTIC",0
85145,Little boy traps female into consent for promotion of photosynthesis,leafgreen,leaf green,anagram,"LADY, PHOTOS",0
108647,"Cute, if led astray, becoming two-faced",deceitful,deceitful,anagram,BICENTAL,0
122178,Exclusive brand meant dear product,tradename,trade name,anagram,DEAR BRAND,0
101254,"Doubtless, mistake offends client",selfconfident,self confident,anagram,"ERROR, CLIENT",0
128855,She possibly reports hand straying after American leaves for Italy,thirdperson,third person,anagram,"HER HAND, ABROAD",0
63558,"Timon, I say, is disposed to hate",animosity,animosity,anagram,MISANTHROPE,0
100348,Must a shine somehow indicate fire?,enthusiasm,enthusiasm,anagram,MUSTAFIRE,0
58963,Exasperated with Dave and ragtag ensemble,aggravated,aggravated,anagram,DISGUSTED,0
60374,Bloater's not a bad sea food item,lobster,lobster,anagram,HERRING,0
110353,Musical acrobatics could produce bad neck and ear,breakdance,break dance,anagram,BAD TASTE,0
68981,A main source of embryonic membrane,amnia,amnia,anagram,AMNION,0
63995,Fierce storm on the coast of Brazil,recife,recife,anagram,TEMPEST,0
62207,Musician's skill rescued tarnished gig,sightreading,sight reading,anagram,ARTISTIC,0
76568,"As arranged, I'm seated with second cup of coffee",demitasse,demitasse,anagram,ORDAINED,0
32620,Progressive brought new Communist order about,modern,modern,anagram,REDICAL,0
31384,Assigned task of putting clock back,remit,remit,anagram,WINDA,0
78888,This old boneshaker is a strangely loved piece,velocipede,velocipede,anagram,ANTIQUEBIKE,0
122697,"Shake up orange vigorously, carried by rocket",reorganise,reorganise,anagram,TORPEDOES,0
28956,Rushes round to see the Primate,rhesus,rhesus,anagram,ARCHBP,0
126904,Heard to put artic into reverse at some degree,baccalaureate,baccalaureate,anagram,UNDERGRADS,0
52581,A Bovril recipe that's revolutionary,bolivar,bolivar,anagram,STIRUP,0
26426,Do something different with cold celery,recycle,recycle,anagram,CHILLER,0
106194,I help with gigs - I adore travelling,roadie,roadie,anagram,ROADIE,1
59197,Nice men upset by bearing superiority,eminence,eminence,anagram,NICEGUYS,0
104574,Last nasty messy problem for adviser with computer,systemsanalyst,systems analyst,anagram,LAST RESORT,0
139444,Revised bible held by a theologian's all made up,adlibbed,ad libbed,anagram,NO FICTION,0
136819,"Faith being questioned in party heading for office, amid dubious claims",iconoclasm,iconoclasm,anagram,ELECTIONEER,0
48494,Not one anti-beer?,inebriate,inebriate,anagram,TEETOTAL,0
61107,Islam's enigmatic religious book,missal,missal,anagram,KORANS,0
120857,I don't mess with leaf stripper,defoliant,defoliant,anagram,IDONTMIND,0
119024,Dreamer in dunce's cap is teased,escapist,escapist,anagram,DAYDREAM,0
14524,"Put in post at suite, perhaps",situate,situate,anagram,ADDRESS,0
21801,Moving praise for the old country,persia,persia,anagram,ODYSSEY,0
84100,After analysis we had this Freudian impulse,deathwish,death wish,anagram,ID EGO,0
96200,Late actor has shifted tree to the left,sharif,sharif,anagram,OLIVER,0
107056,Trailer for Edward Lear's capital nonsense?,dawdler,dawdler,anagram,NONSLES,0
39343,Fibres working loose in underpants,briefs,briefs,anagram,THREAD,0
126766,"Paint can out, red is stirred",undercoat,undercoat,anagram,TITIANRED,0
90004,"A relation's ground, or grounds",rationale,rationale,anagram,COUSINS,0
131147,Bizarre muddle I clear up,peculiar,peculiar,anagram,UNTANGLED,0
61148,Drink leads to nasty reaction at university,cointreau,cointreau,anagram,INTOXICATION,0
6422,Verne's undisciplined banker,severn,severn,anagram,VERNER,0
98733,Lily's relative pole dancing with dash,asphodel,asphodel,anagram,GLADIOLI,0
37091,Casters may be working to find one,actress,actress,anagram,ROLLING,0
20166,"Standing still, but not against reform",stagnation,stagnation,anagram,STATIONARY,0
14400,Antique objects found in battered raincoat after the last King George,victoriana,victoriana,anagram,HEIRLOOMS,0
107057,Waddle about with right loafer,dawdler,dawdler,anagram,PENGUIN,0
70056,Where tramlines turn around,terminals,terminals,anagram,TERMINUS,0
18145,Manger apt to be shown transformed by star,pentagram,pentagram,anagram,CRATCHIT,0
91581,"Catching cousin with goat, disturbed",contagious,contagious,anagram,CAPRICES,0
60113,They're assumed to raise sail in rough sea,aliases,aliases,anagram,CREWS,0
67017,Stuff that's left out,felt,felt,anagram,REST,0
135725,"Puny chap burying head, awfully miserable",unhappy,unhappy,anagram,WRETCH,0
27872,Slave-owner's turned to tea producer,assam,assam,anagram,PLANT,0
92011,"Missing date, shambolic developers come round too late",oversleep,oversleep,anagram,BELATED,0
37390,"Put half a grand on dodgy palomino ""No-No"" after studying this document?",diploma,diploma,anagram,PAPERS,0
42683,Oval cone not completely reshaped?,volcano,volcano,anagram,ELLIPSE,0
109448,"Attacked after broadcast, alas, is duke out of the country?",assailed,assailed,anagram,ABROAD,0
8743,What could be finer to conclude?,infer,infer,anagram,FINER,0
26772,Ecus under negotiation with no strings attached,unsecured,unsecured,anagram,TARIFFS,0
139924,"Extinct arthropods, one preserved in lobster, it could be?",trilobites,trilobites,anagram,TRILOBITE,0
33944,Astute misrepresentation of the figure,statue,statue,anagram,FIGURE,0
91895,Current producer of coral involved in retail,solarcell,solar cell,anagram,CORALREEF,0
114542,As an artist I reenact my career,traceyemin,tracey emin,anagram,HISTORY,0
35336,Guns are raised in this game,stag,stag,anagram,POKER,0
14771,Extraction possibly due to Bond?,educement,educement,anagram,EXCTION,0
19356,Southeastern rail trips by one from another country,israeli,israeli,anagram,TOURS,0
91812,Mad hatter drinking limitless tea in operational part of hospital,theatre,theatre,anagram,WARDROBE,0
98167,Technique pioneered by Disney into a main production,animation,animation,anagram,MULTIPLEX,0
87221,Examiner is in wrong street,tester,tester,anagram,PROBER,0
141655,"In charge in any pub, moving stock up frantically",panicbuy,panic buy,anagram,LAND LORD,0
28916,Distressed emu ill on floor-covering,linoleum,linoleum,anagram,MATTRESS,0
133164,Hot meal enlivened with a drop of neat alcohol,methanol,methanol,anagram,ROASTBEEF,0
93259,"Rose may be single, desperately seeking husband",english,english,anagram,SPINSTER,0
22767,"Wild flower with tag, ""Light of Evening""?",afterglow,afterglow,anagram,EVENINGPRIMROSE,0
138908,"Tip of rhubarb? No, I crave tripe!",carnivore,carnivore,anagram,RHODODENDRON,0
49163,In which real duty is abandoned!,adultery,adultery,anagram,DERELICT,0
47840,"""Morning"" from Grieg: ten pieces",greeting,greeting,anagram,NOCTURNES,0
136586,Policy Americans go wild for,reaganomics,reaganomics,anagram,MANIFESTO,0
1349,"Interior decoration, pretty as can be",tapestry,tapestry,anagram,PAPERING,0
88081,A coal tit changing gear,tailcoat,tail coat,anagram,COAL IT,0
64999,Ada being nasty? Just having a laugh,badinage,badinage,anagram,ADLIBING,0
116613,Hormone replacement for bird,moorhen,moorhen,anagram,OESTRIN,0
120826,"""Pass him, anyway"" - how accidents result",mishaps,mishaps,anagram,SLIPUPS,0
120636,"Concisely written ultimately, French produce cracking poem",inbrief,in brief,anagram,IN BRIE,0
80700,Spiel includes point in sprinkling chips with salt,salespitch,sales pitch,anagram,SALT SPE,0
3559,A steep fluctuation in old currency,peseta,peseta,anagram,ASPERM,0
108146,Argue about holding stake in contract,guarantee,guarantee,anagram,DISPUTE,0
77029,"Stone from a ring, replaced before the centre's fallen out",granite,granite,anagram,GEMSTONE,0
11644,"Queen's favourite isle? Crete, possibly",leicester,leicester,anagram,CRETEANS,0
77076,Prom performers duck out of this world,temporal,temporal,anagram,STARDOMS,0
35412,Exploding grenade creates disorder,derange,derange,anagram,CHAOSIS,0
136903,Annalist busy acquiring old papers,nationals,nationals,anagram,HISTORIAN,0
39635,Is perversely advanced still,silent,silent,anagram,STILLIS,0
132163,Daisy's relative's crazy over crazy girl about love,marigold,marigold,anagram,MARGUERITE,0
93581,Saw mishap jumping over sort of gate,aphorism,aphorism,anagram,HOPPEDUP,0
51639,"Act less, try broadcast for radio once",crystalset,crystal set,anagram,UNDERSTUDY,0
38576,Cancel a do strangely retaining odd bit of finale which is forgettable,oldacquaintance,old acquaintance,anagram,UNREMEMBER,0
98379,Literary traveller initially altered Eliot's character,tulliver,tulliver,anagram,TELSELI,0
130069,"Some ran badly, running not being their sport",oarsmen,oarsmen,anagram,RUNNERS,0
141893,"My sonny's ill - tired and worn out, maybe",synonyms,synonyms,anagram,SONSIEST,0
89361,It turns green once church leaves Devon town,tiverton,tiverton,anagram,TORQUAY,0
127533,Such a suit might make Ian pretty upset,paternity,paternity,anagram,TUXEDOS,0
68770,"What the Israelites went through the wrong way round, getting cooked very fast",seared,seared,anagram,REDSEA,0
73753,Partner would make supermarket run if opening of tills moved to the earliest slot,escort,escort,anagram,SPARER,0
114354,Very nice romp - and hard all the way,everyinch,every inch,anagram,SPLEND,0
35559,Circus artiste's value is tumbling,acrobat,acrobat,anagram,ACROBAT,1
30371,Subsequently the French turned sideways,lateral,lateral,anagram,LATERAL,1
50444,Came clean: he'd worse troubles,showered,showered,anagram,CONFESSED,0
131864,Copies I need to revise at times,imitates,imitates,anagram,EDITORS,0
72199,Lime and cats affected plant,clematis,clematis,anagram,CALENDAS,0
129321,"Making pie, I'd most bananas made best use of",optimised,optimised,anagram,BANANIER,0
138319,"Herb we eat with bliss, when cooked",sweetbasil,sweet basil,anagram,BASIL LEAF,0
40313,Food out East,eats,eats,anagram,RICE,0
96041,"Short of time, they run about in stadia",greyhounds,greyhounds,anagram,ATHLETES,0
13152,Nearly caught involved in crime,larceny,larceny,anagram,NEARLY,0
79168,Lady of ill report,porter,porter,anagram,TRAMPS,0
73672,Footwear's the making of Sal,sandal,sandal,anagram,SANDALS,0
140260,Short-changed minor name in finance,rothschild,rothschild,anagram,DIMINUTIVE,0
65634,Place for finding big hats and misshapen coats,ascot,ascot,anagram,MILLIN,0
130920,Registers failing to show separate A&E charges,indicts,indicts,anagram,METERS,0
108131,Such a church can omit choral composition,romancatholic,roman catholic,anagram,SUCH AN,0
43206,Cheese is strong when expected,feta,feta,anagram,EDAM,0
54482,It's not normal to make dancing bear caper without money,aberrance,aberrance,anagram,ABNORMAL,0
52465,Snare ten squirming fish,entangle,entangle,anagram,ENTANGLED,0
53359,Free trade - comic sort of rule,democratic,democratic,anagram,LIBERTINE,0
46630,"Rationing being distributed, one cannot be seen in the dark",ignorant,ignorant,anagram,RATIONED,0
109340,Catastrophic changes to a musical,calamitous,calamitous,anagram,CALAMITIES,0
75905,"Brewer's lad, eg working as a flier",sedgewarbler,sedge warbler,anagram,AIRCREW,0
149,I held wrong capital,delhi,delhi,anagram,ISRAE,0
93972,"From barn, as horse led out, they steer",handlebars,handlebars,anagram,REINSTEER,0
67873,Old girl working as model,damosel,damosel,anagram,MODELL,0
39078,Rap song and wild flower,snapdragon,snapdragon,anagram,HIPHOPPET,0
117459,Club menu the AA had changed?,athenaeum,athenaeum,anagram,CARDMENU,0
109517,Spooner's municipal sewer prescribed for a lazy student,downtrain,down train,anagram,IDLE DRA,0
49343,Film awards back to front at the back,abaft,abaft,anagram,OSCAR,0
113229,Protect against wild speculation (odds off),inoculate,inoculate,anagram,INSUREDO,0
84642,US city turning up in atlas,saintpaul,saint paul,anagram,NEWORLE,0
115649,"I err, made drunk and getting more vague",dreamier,dreamier,anagram,INEBRIATE,0
30440,Stable chap stole pickled cucumber in the end,ostler,ostler,anagram,GHERKIN,0
98828,"Flighty young woman says: ""Father swallows bad apple""",flapper,flapper,anagram,FLIBBERT,0
65753,"Conductor, oddly, became hot",beecham,beecham,anagram,MAESTRO,0
92841,"Its subject: in messy warfare, male lost",afarewelltoarms,a farewell to arms,anagram,ANARCHY,0
128356,Sporty car's first one produced for islanders,cypriots,cypriots,anagram,PORSCHE,0
50740,Old navigator giving coiners trouble,ericson,ericson,anagram,PILOTS,0
129752,Here's the latest deplorably bad ratatouille!,readallaboutit,read all about it,anagram,NEWER WORSE,0
49672,Retired men need purpose to get up,rouse,rouse,anagram,AMEND,0
132726,"Cash substitute, if Kent got hit",gifttoken,gift token,anagram,CHEQUE,0
12846,"Seasoned beef as ""Armpit Stew""",pastrami,pastrami,anagram,BEEFSTEW,0
46135,In which train times are disrupted!,transit,transit,anagram,CHAOS,0
81650,"Novelist nicking lines from Moliere?, lazy hack!",emilezola,emile zola,anagram,IDLE HACK,0
6025,How the rise is transformed with this beastly carving!,whitehorse,white horse,anagram,KNIFE WORK,0
62463,Places of danger to sailors suffering with sore heels,leeshores,lee shores,anagram,REEF SHOAL,0
119150,I'm cold - I move home,domicil,domicil,anagram,CHILBLAIN,0
102285,Island for outcast in Copperbelt,corfu,corfu,anagram,ELBA,0
138037,"Arbitrary comment, I agree, is kind of average",geometricmean,geometric mean,anagram,MEAN COMMENT,0
103277,Part of Spain's rainy and scandal-wracked,canaryislands,canary islands,anagram,COSTA BRAVA,0
84538,Heap makes a bushel,epha,epha,anagram,PECK,0
83490,What's French and saucy incited Americans' glee,cremeanglaise,creme anglaise,anagram,ESCAROLE,0
95692,Buses start running irregularly out of the centre,suburbs,suburbs,anagram,ROUTER,0
10193,Payment for artist making a comeback,reward,reward,anagram,FEESAT,0
65050,Animal put out by the ear,ratel,ratel,anagram,DEERS,0
70515,Subverting enemy country,yemen,yemen,anagram,UNDOS,0
139377,"Fabric items, manufactured stuff for Germany",macrame,macrame,anagram,TEXTILE,0
39838,Hero Elsie had declared,elcid,el cid,anagram,ID,0
121110,Tiddley explosive,lyddite,lyddite,anagram,DYNAMITE,0
11892,Realist to upset philosopher,aristotle,aristotle,anagram,PRAGMATIC,0
34412,Go after switching neon sign,noentry,no entry,anagram,NEONSP,0
91652,Drains designed to reach the lowest depths,nadirs,nadirs,anagram,SUMPED,0
35821,A bus broken down on the way is ridiculous,absurd,absurd,anagram,ABUSY,0
62753,"With a degree, true: his work is not polished",amateurish,amateurish,anagram,HONESTA,0
14704,French model Nicole stripped for casting?,clio,clio,anagram,NUDE,0
125198,Awkward to do then with precision,onthedot,on the dot,anagram,TRY TO,0
84706,Get lady confused with poet,lydgate,lydgate,anagram,LAUREATE,0
126022,Becoming attached to band after getting head turned,adhering,adhering,anagram,TAILORED,0
141355,Mars - a visit (ET) to be arranged?,vitiates,vitiates,anagram,PLANNED,0
67503,Engineer left broadcasting: one's unable to stick it,teflon,teflon,anagram,CLEATS,0
56720,A driven out intruder,invader,invader,anagram,EXPULSE,0
22400,The foreign fashion revealed by a singing John,elton,elton,anagram,ELTON,1
104651,Silly gag about Wossy's comeback - he started it!,aggressor,aggressor,anagram,COMEBACK,0
9830,Insect biting back inside cave,beware,beware,anagram,MOSQUIT,0
60795,Plant fruit trees here? One for middle of park,orchid,orchid,anagram,ORCHID,1
17555,A band from the capital to boot,also,also,anagram,ABBA,0
106550,Does up building that's not authentic,pseudo,pseudo,anagram,FAKEIT,0
87740,Prejudice runs riot - body of law needed,jurisprudence,jurisprudence,anagram,LEGISLATION,0
70853,Dubious heirs to Switzerland's treasure,cherish,cherish,anagram,ALPINES,0
79084,"When free, retire to a place abroad",eritrea,eritrea,anagram,RESORTS,0
43852,Creating anger over maximum flight distance,range,range,anagram,RANGE,1
122957,Sex in Esquire's spread needs …,requisites,requisites,anagram,CENTREFOLD,0
82689,"One sport he worked on, nearing defeat",ontheropes,on the ropes,anagram,IN TWO MINDS,0
103051,Unusually precise about line for title role,pericles,pericles,anagram,TYPECASTS,0
25878,"Time saved by unscrambling of a Gemini crossword, primarily cryptic",enigmatic,enigmatic,anagram,SPARETIME,0
3245,Region sadly showing neglect,ignore,ignore,anagram,ASIAIC,0
90521,Charley's Aunt erotic? Take a walk!,saunter,saunter,anagram,STROLLS,0
3898,Clients designed template,stencil,stencil,anagram,PATRONS,0
30668,"It's poisonous, thanks to natural mutation",tarantula,tarantula,anagram,TOXICANT,0
80064,Even up things with rate distribution,straighten,straighten,anagram,EVENOUTER,0
93872,"""Music"", which is derived from the bloody Muse",moodyblues,moody blues,anagram,MUSE SICK,0
98507,Wild cat's feline creature for hiding in tree,leafinsect,leaf insect,anagram,LYNXES,0
123133,"Once unit has regrouped, carry on",continue,continue,anagram,CONTINUE,1
52613,Roads meet in confusion round the North; they can improve things,emendators,emendators,anagram,INTERSECTS,0
65739,Goodly beer right for knocking back,large,large,anagram,ALEGBEER,0
48304,"To prepare, he corrected with eraser",rehearse,rehearse,anagram,REHEARSE,1
139034,"Circling island, misplaces cultivated field",specialism,specialism,anagram,ENCLOSURE,0
121774,"Settlement of rent, once due needs to be met",encountered,encountered,anagram,ACCOMMODATE,0
116704,Green University don could become experienced,undergone,undergone,anagram,VEGETATED,0
87084,Chairman's out to provide violent opposition to the government,anarchism,anarchism,anagram,RESISTANCE,0
32455,Ask to tear net in pieces,entreat,entreat,anagram,REQUESTS,0
111353,Draw mob and see wild mayhem,disembowel,disembowel,anagram,RIOTOUSLY,0
54819,Performance of coital nous in close contact,osculation,osculation,anagram,INTIMACY,0
108648,Fraudulent cutie fled in disarray,deceitful,deceitful,anagram,IMPOSTOR,0
50432,Chicken causing a crowd disturbance,coward,coward,anagram,FOWLUP,0
5223,Ornate enamel apt for sign,nameplate,nameplate,anagram,ENAMELLED,0
121050,"Compiler's not right, unsound - controversial debate?",polemics,polemics,anagram,ARGUABLE,0
26153,Criminal gets Gill confused with ale,illegal,illegal,anagram,VILLAIN,0
108393,"Wide path, a mere folly, that has its highs and lows",weathermap,weather map,anagram,AVENUE RD,0
120878,Massive thing lit a haven development,leviathan,leviathan,anagram,MEGAPROJ,0
102003,Living with old Medici reproduction,domiciled,domiciled,anagram,RENAISSA,0
99236,They take risks travelling outside end of slope,skiers,skiers,anagram,SKIERS,1
47882,Villainous relative slain - clues available,unclesilas,uncle silas,anagram,BAD MAN,0
62044,Tape larks when camouflaged,lapstrake,lapstrake,anagram,PARTRAPS,0
102422,Upset at dense part of London,eastend,east end,anagram,SO HO,0
49333,Schematic representation of articles of faith,catechism,catechism,anagram,CREDOS,0
52444,Equipment to slice nice ham,machine,machine,anagram,KNIFER,0
128189,"Napier's figures almost right, not entirely wrong",logarithms,logarithms,anagram,LOGARITHM,0
107670,Had Belgians (or Bengalis) turned out Asian?,bangladeshi,bangladeshi,anagram,EUROPEANS,0
24203,"Romantic songs in silly riddle, after point for daughter",lieder,lieder,anagram,ARIETTA,0
86852,Kept touring Dorset,stored,stored,anagram,STAYED,0
115801,Sex hormone replaced on gander,androgen,androgen,anagram,TESTOSTER,0
110695,Ref rants about changeover,transfer,transfer,anagram,REFEREE,0
673,Lofty range of latest shifts,falsetto,falsetto,anagram,HIMALAYAS,0
93595,Reformed Chapel anthems used to promote the virtues of water,cheltenhamspa,cheltenham spa,anagram,HYMN SHEET,0
79404,"On North by Northwest, upset over one late director",winner,winner,anagram,HITCH,0
27966,False plea men put to a jury,empanel,empanel,anagram,NOTGUILTY,0
38945,Lead present in unusual spell of rain - it's blissful,nirvana,nirvana,anagram,HEAVENLY,0
141701,"Dearie me, I'm so disorganised - reminders needed!",aidesmemoire,aides memoire,anagram,OH DEAR ME,0
100936,Uncultivated to blow off with loud noise,lowbrow,lowbrow,anagram,WILDER,0
46130,These islands provide a free love style,faeroe,faeroe,anagram,CYPRUS,0
138522,Making changes in device isn't encouraged,incentivised,incentivised,anagram,DISCOURAGED,0
127798,Shank used to position these,skeandhus,skean dhus,anagram,GOLF TEES,0
44503,Opening vocal variation to Elgar's first,alcove,alcove,anagram,ARIOSO,0
8008,"Tool isn't blue, not black variety",utensil,utensil,anagram,CHISELS,0
45931,Screen has crimson centre and unusual rose edging,reredos,reredos,anagram,SCARLET,0
104466,"Aggressive libels come out, millions being lost",bellicose,bellicose,anagram,SLANDERS,0
64543,It currently controls rose that is rambling,rheostat,rheostat,anagram,PRUNERS,0
69633,Islands getting many account transfers,cayman,cayman,anagram,ATOLLS,0
60170,Free terrorists snap title up,emancipate,emancipate,anagram,LIBERATES,0
134236,"Mopes about, exiting Olympic Games racked with muscle pain",myalgic,myalgic,anagram,LIMPINGS,0
78829,It's sweet of Republicans to keep banging drum,gumdrop,gumdrop,anagram,TAMTAM,0
42633,Tries an awful wine,retsina,retsina,anagram,TASTES,0
26693,Push out bowel movement,elbow,elbow,anagram,EVICT,0
43802,Responding to a phone call about disturbing news,answering,answering,anagram,RINGBACK,0
33631,Find short Arthur Dent's stripped off,unearth,unearth,anagram,DISROB,0
117531,"Fountain tee shot smashed, in the President's words",stateoftheunion,state of the union,anagram,FORE GET,0
141773,Plots involve danger close to Paris,gardens,gardens,anagram,PERILS,0
69673,Mixture of feta and rice served by a restaurant,cafeteria,cafeteria,anagram,PILAFRY,0
55791,Body cover for unexpected demise - RIP,epidermis,epidermis,anagram,SHROUDS,0
63844,How soon will women combine with unity? An enigma,anyminutenow,any minute now,anagram,THE SOON,0
49933,"Tempestuous character - one found in Lear, perhaps",ariel,ariel,anagram,STORM,0
20188,Freedom encourages my aunt to keep ducks,autonomy,autonomy,anagram,LIBERAL,0
21975,Disturb please - on the contrary for kipper's state!,asleep,asleep,anagram,UPSET,0
46570,Treasure article lost coming from the news agency,reuters,reuters,anagram,REUTERS,1
133340,Lack of zip in cold ENE winds,indolence,indolence,anagram,CHILLNESS,0
69861,"Revival of ""Cats"" includes nothing that's by Puccini",tosca,tosca,anagram,CATSUP,0
82148,"As a kebab, after weeks rotten and bloody",skewered,skewered,anagram,SHISHKE,0
116070,Tenor in drunken choir fought for fort? Not in such a dialect,rhotic,rhotic,anagram,FORTES,0
67109,Nice foreign recipes,precise,precise,anagram,RECIPES,0
54894,Mutant rook made a child's pet,tantrum,tantrum,anagram,ROOKIES,0
95588,Row developing in court,ruction,ruction,anagram,LAWCOURT,0
72105,Fire at mate? Trouble in due course,afteratime,after a time,anagram,AT IT,0
126223,Italian cathedrals arouse odium,duomi,duomi,anagram,DUOMOS,0
120225,What sweat will do via pores in transformation,vaporise,vaporise,anagram,PERSPIRE,0
129333,Questioning of Socrates most common,coarsest,coarsest,anagram,EXAMINES,0
81381,Lives in des res I converted,resides,resides,anagram,RESIDES,1
44415,"Cross waves in secret to defect, ultimately",intersect,intersect,anagram,DESERTER,0
25616,Pat his arm in error,irishman,irishman,anagram,PATRONISE,0
69862,Operatic heroine cast down about love?,tosca,tosca,anagram,ARIAS,0
140576,A Hebrew pronunciation of 'Hankies out all over Arizona',ashkenazi,ashkenazi,anagram,KLEENEXES,0
96257,Auntie Deb's silly gas,butadiene,butadiene,anagram,NEPHEWES,0
33088,Order posted by tyrant,despot,despot,anagram,EDICTS,0
97433,Drivers of the stage knocked out Comanche,coachmen,coachmen,anagram,COACHMEN,1
133861,Doctor healing great ills,allergist,allergist,anagram,PHYSICIAN,0
134156,Main distance from actual line I'm dancing,nauticalmile,nautical mile,anagram,OFF THE RECORD,0
36272,"With backing, shoots in the foot - typical!",serif,serif,anagram,SOLES,0
100331,Liner fan may be damned,infernal,infernal,anagram,CRUISER,0
139257,Laymen deceived shabbily,meanly,meanly,anagram,LAITY,0
102796,Cities laid out in a way that's impractical,idealistic,idealistic,anagram,METROPOLIS,0
136713,Thatcherite maybe stirring up a rebellion,neoliberal,neoliberal,anagram,CONSERVATIVES,0
102844,"Cleo, a girl, becomes symbolic",allegoric,allegoric,anagram,HIEROGLYPH,0
14120,Ludicrous car tax - this hanging round your neck?,cravat,cravat,anagram,ABSURD,0
137929,Greek characters retire operating system,unix,unix,anagram,UNIX,1
106799,Almost reverse Jewish experiences,times,times,anagram,TORAH,0
17732,Sergeant out to part friends,estrange,estrange,anagram,SEPARATE,0
114936,"A colonic ailment less constant, requiring treatment that's soothing",calaminelotion,calamine lotion,anagram,COLON HYDROTHERAPY,0
78676,True-to-life articles I reviewed,realistic,realistic,anagram,REALISTIC,1
78827,"Fearful and upset, I therefore shut up",ogreish,ogreish,anagram,SILENCE,0
110158,Possibly the bed's a place of healing,bethesda,bethesda,anagram,HOSPITAL,0
62945,Non-alcoholic drink brewed in East,tisane,tisane,anagram,TEATIME,0
19273,"Dead? Yes, possibly, and near to tears",sadeyed,sad eyed,anagram,NEAR TO TEARS,0
52394,"Rash of the skin, not initially red",epidemic,epidemic,anagram,ECZEMATA,0
15686,"Worn thin perhaps, so it's included free",thrownin,thrown in,anagram,ON THE HOUSE,0
100630,Eisteddfod venue organised on legal lines by knight,llangollen,llangollen,anagram,CARDIFFCASTLE,0
99315,The nicest society can show irritability,tetchiness,tetchiness,anagram,POLITENESS,0
133893,Plant turning out eg lasers,eelgrass,eelgrass,anagram,VEGETABLES,0
75890,"Flower show out of place, shortage of air about",poinsettia,poinsettia,anagram,GREENHOUSE,0
94991,Mr North struggling in the grip of deranged genius,mastermind,mastermind,anagram,NORTHERNMEN,0
51953,Missile destroyed depot storing gold,torpedo,torpedo,anagram,TOMAHAWK,0
49637,Itinerant itinerants lose one itinerant,transient,transient,anagram,VAGABONDS,0
14011,"Volunteers of yore, with many suffering",yeomanry,yeomanry,anagram,VETERANS,0
130357,Liqueur I found in Bermuda all over the place,drambuie,drambuie,anagram,RUMPIRES,0
23935,Disposition of uncle to have a fling,flounce,flounce,anagram,AVUNCLE,0
61077,Watches Rose dancing - horrors!,eyesores,eyesores,anagram,TIMEPIECE,0
26259,Old soldier - there could be a few neater characters,veteran,veteran,anagram,VETERAN,1
48223,Is one picky as Patton?,optant,optant,anagram,FINICK,0
117164,Where Hamlet slept with no alternative in Somerset?,sheptonmallet,shepton mallet,anagram,EASTHAM,0
137679,Comfortable about weaponry,guns,guns,anagram,ARMS,0
60986,Haiti cops dressed in pale green,pistachio,pistachio,anagram,POLICECAR,0
15774,"Sea creature - as usual, it changed after new start",nautilus,nautilus,anagram,SEAHORSE,0
87622,Shipwreck leading to an oil discharge on a Caribbean island,hispaniola,hispaniola,anagram,BARBADOS,0
79494,Criterion for replacing dirty cask,yardstick,yardstick,anagram,STANDARD,0
121817,Pole dancing with sex? Four charged,explosive,explosive,anagram,EROTICISM,0
36557,Need spin for PM,eden,eden,anagram,NEED,0
77650,Nice walk I'd arranged on unknown Roman road,icknieldway,icknield way,anagram,PROMENADE,0
86637,Arab playing with Brian's rugby team,barbarians,barbarians,anagram,EMIRATES,0
106805,A badger in lift touring hot country,ghana,ghana,anagram,TAZER,0
92441,What setters get from trying to make clues right?,ulcers,ulcers,anagram,FEEDBA,0
138719,"Records, say, see Arsenal dribbling around D",calendars,calendars,anagram,HISTORY,0
5549,"Tricky maths, introduction to algebra, bringing complaint",asthma,asthma,anagram,ALGEBR,0
123428,Clarify dodgy clue that's holding a little back,elucidate,elucidate,anagram,ELUCIDATE,1
86468,Time allowed for preparation once varied with it,notice,notice,anagram,SPACES,0
115754,Called back to growl,gnar,gnar,anagram,BAWK,0
12074,Low gear involved finding place to leave a boat,moorage,moorage,anagram,BERTHED,0
3137,Like compilers noticing anagrams with cry of surprise,incognito,incognito,anagram,EDITORS,0
134973,Buoys let loose without much reason,obtusely,obtusely,anagram,ADRIFTS,0
110124,"Play golf with Olympian, getting thrashed",pygmalion,pygmalion,anagram,PARFORED,0
104626,This man's Merlot perhaps lacking body? On the contrary,edwin,edwin,anagram,HEMAN,0
25674,About ten engineers turned to go in,enter,enter,anagram,NEATH,0
127545,"Everything we hear is ideal, but endlessly complicated",audible,audible,anagram,PARAGON,0
3130,In small boat travelling into unknown,incognito,incognito,anagram,YACHTING,0
128724,Stir miso soup faster,piumosso,piu mosso,anagram,STIR FRY,0
96069,"Nancy takes ego trip, which is lethal",cyanogen,cyanogen,anagram,NARCOSIS,0
19936,"Despite what's been said, a rat fell out",afterall,after all,anagram,IN SPITE,0
