Index,Clue,Solution,Spaced_Solution,gemma_predicted,gemma_solved_answer
125592,People in pubs do this for a hen night,barmen,barmen,double definition,DRINKS,0
104434,Secures pieces of mistletoe,sprigs,sprigs,double definition,SETTLE,0
8473,Slip on slip?,erratum,erratum,double definition,OVERLAP,0
43626,"""Time for a word"" is unAnglican",nonce,nonce,double definition,LATIN,0
123325,The purpose of the visor is to avoid humiliation,saveface,save face,double definition,SAVE FACE,1
38561,Part of the UK maybe found even in India,northernireland,northern ireland,double definition,NORTHERN IRELAND,1
120999,Old musical student at start of play in Liverpool street,lilactime,lilac time,double definition,SPOOL,0
93091,"Losing consciousness, so making an exit",passingout,passing out,double definition,PASSING OUT,1
114635,"Tops down, then, bringing cheers",bottomsup,bottoms up,double definition,BOTTOMS UP,1
72386,Part of Greater Manchester - an extra bit?,bolton,bolton,double definition,BOLTON,1
18880,A Frenchman's charge for electricity,coulomb,coulomb,double definition,COULOMB,1
136872,"In conversation, discretion is nailed",tacked,tacked,double definition,TACKED,1
6209,"Thorough, constant but not firm",efficient,efficient,double definition,STEADFAST,0
39973,Rover plant,rambler,rambler,double definition,RAMBLER,1
71878,A treat for which I yell out loud,icecream,ice cream,double definition,ICE CREAM,1
75221,Banks that can stop advances,earthworks,earthworks,double definition,EMBANKMENT,0
15962,It's nearly time for bed,night,night,double definition,NIGHT,1
22961,The story of my uncle?,relation,relation,double definition,RELATIVE,0
77896,Drawing instrument traditionally boxed,compass,compass,double definition,TSQUARE,0
56857,Report of narcotic,bang,bang,double definition,DOPE,0
103566,Who knows? Take that secret to your grave!,younevercantell,you never can tell,double definition,THE DEAD DON'T TALK,0
76081,"Show, we hear, to look back on",revue,revue,double definition,SIGHT,0
34549,Sounding chivalrous whenever it's dark?,nightly,nightly,double definition,NIGHTLY,1
65019,Writer of illicit love letters?,correspondent,correspondent,double definition,COUNTERFEITER,0
141229,Short musical performance,gig,gig,double definition,GIG,1
8547,Shot in the eye!,optic,optic,double definition,SIGHT,0
8919,A meeting that seeks spiritual guidance,seance,seance,double definition,SEANCE,1
38251,Patience has very bright flower,solitaire,solitaire,double definition,STARGAZER,0
108632,Appeal in two ways,refer,refer,double definition,SWAYS,0
15355,Jury's comment on horse,rider,rider,double definition,TRIAL,0
64876,Relationship between matron and nurse,sister,sister,double definition,SISTER,1
98565,Would they issue stardust in Hollywood?,crematoria,crematoria,double definition,STARMAKERS,0
66903,Reduce rent,slash,slash,double definition,SLASH,1
57430,"Provide grub, but not support",cater,cater,double definition,CATER,1
50381,One way to get inspiration,inhale,inhale,double definition,BREATH,0
118675,Fish posture of diver,pike,pike,double definition,PIKE,1
101991,"Highly strung, one whose life may be in the balance",tightropewalker,tightrope walker,double definition,TIGHTROPE WALKER,1
21346,"One always on hand for a date, say",palm,palm,double definition,PALM,1
60209,Lambretta-rider taking exercise on one?,moped,moped,double definition,BIKER,0
15359,Cyclist's condition?,rider,rider,double definition,TYRED,0
39977,Rose and disconnected speaker,rambler,rambler,double definition,OFFLINE,0
69643,Controlled by the computer stealthily?,underthecounter,under the counter,double definition,UNDER THE RADAR,0
124968,Exciting? No!,turningon,turning on,double definition,TURNING ON,1
4189,Book not one's first choice,reserve,reserve,double definition,RESERVE,1
124169,Incidental information in window by door,sidelight,sidelight,double definition,SIDELIGHT,1
32002,Where we hear the canopy of power may be brought down,overthrown,overthrown,double definition,THRONEROOM,0
99957,Sturm und Drang applied to mopheads?,shocktactics,shock tactics,double definition,SCRUB BRUSHES,0
60136,It's what it does to another Rev,butterfly,butterfly,double definition,OVERTURNS,0
141633,Apply water to cut flowers,spray,spray,double definition,PRUNE,0
17849,Producing elastic,yielding,yielding,double definition,YIELDING,1
20425,It's what could snatch victory from one side,laterally,laterally,double definition,SIDESWIPE,0
124634,Pregnant warbler? It's the sound of spring!,boing,boing,double definition,BOING,1
16183,"Sam's wife Sally, perhaps",aunt,aunt,double definition,LASS,0
116650,"Is beyond the reach of social services, which is inevitable",cantbehelped,cant be helped,double definition,SURE TO HAPPEN,0
78774,It could include Red Queen,royalflush,royal flush,double definition,CHESS BOARD,0
65271,Pipe obtained from branch that is by river,brier,brier,double definition,REEDY,0
