Index,Clue,Solution,Spaced_Solution,gemma_predicted,gemma_solved_answer
20798,Entrenched element in party to raise security,rearguard,rearguard,assemblage,INGRAINED,0
81342,Insect wings of white and black,weevil,weevil,assemblage,WEEVIL,1
78767,Man gets the Castilian into place of worship,chapel,chapel,assemblage,CHAPEL,1
96858,Mid-off's just terrible,frightful,frightful,assemblage,ATROCIOUS,0
67467,"Excel, getting gold in some sort of sports",outdoor,outdoor,assemblage,SQUASHY,0
35888,Unable to rest in peace for a spell,cantrip,cantrip,assemblage,UNRESTS,0
139638,"One name of prophet, as I repeatedly recollected",isaias,isaias,assemblage,ISAIAH,0
25057,Gas ring section,ozone,ozone,assemblage,OZONE,1
58752,Drudgery producing academic chef d'oeuvre?,donkeywork,donkey work,assemblage,DONKEY WORK,1
70275,"It's great to spoil French solvers, keeping distance",marvellous,marvellous,assemblage,MARVELLOUS,1
82846,Racket due to fourth or fifth engagement?,battledore,battledore,assemblage,STRADIVARI,0
47389,"""Watch With Mother"" interrupts bath-time negotiator",diplomat,diplomat,assemblage,DIPLOMAT,1
99075,Feature extra large trousers,chinos,chinos,assemblage,PLANTS,0
65418,Gas lamp's terminal whirring sound,prattle,prattle,assemblage,HISSING,0
95185,Start a fight with man in shearing shed,rouseabout,rouseabout,assemblage,SCRAPPINGS,0
38534,Let person open it? Maybe better not,poisonpenletter,poison pen letter,assemblage,CLOSED FOR BUSINESS,0
10553,Contemptuously treat group going to break up,disband,disband,assemblage,DISMISS,0
58257,Rouse Scots cry to dismiss London leader?,awaken,awaken,assemblage,UNKNOWN,0
124223,"Jack lost set again, beginning to expect small crowds",jostles,jostles,assemblage,UNKNOWN,0
96341,"Woman at court, people with backstreet laws",enactments,enactments,assemblage,ENACTMENTS,1
21038,Condition of French teenager in trouble?,degenerate,degenerate,assemblage,UNKNOWN,0
46159,"Punishment for most of this cake being spongy, right?",thickear,thick ear,assemblage,UNKNOWN,0
114374,Informal greeting by smart type without it having to get friendly,hititoff,hit it off,assemblage,UNKNOWN,0
76005,At Houston they usually lead to nothing,countdowns,countdowns,assemblage,UNKNOWN,0
133709,"People to take out on this bash, mostly drunk on street",hitlist,hit list,assemblage,HIT LIST,1
75679,"Lacking aspiration, they listened to Genesis etc - but that was a long time ago",theyeardot,the year dot,assemblage,UNKNOWN,0
119603,Gas restricts endless fruit service for babies at Christmas,capricorns,capricorns,assemblage,UNKNOWN,0
44287,Scoop race entrants' urge to make love,eggspoon,egg spoon,assemblage,UNKNOWN,0
24159,Favourite soft centre?,sweetheart,sweetheart,assemblage,UNKNOWN,0
113423,Transport both sides of a line in the desert?,caravan,caravan,assemblage,UNKNOWN,0
139230,Most glad with you finally getting some kind of sleep in this medical condition,glaucoma,glaucoma,assemblage,GLAUCOMA,1
34706,Irish author's sister inhaling smoke,stoker,stoker,assemblage,UNKNOWN,0
314,"In short, there's no female candidate for board?",brie,brie,assemblage,UNKNOWN,0
66597,Advertising for poet,promotion,promotion,assemblage,UNKNOWN,0
128993,Remaining board members (one third gone) promise too much,overcommit,overcommit,assemblage,UNKNOWN,0
94793,Bony duck - cheap buy,osteal,osteal,assemblage,UNKNOWN,0
85248,Tacks away from earth with little motion,snailspace,snails pace,assemblage,UNKNOWN,0
61100,Girl I'm upsetting with religious book,missal,missal,assemblage,UNKNOWN,0
120228,Like some entertainment in the Globe? Then call back,balletic,balletic,assemblage,UNKNOWN,0
71900,"Lively man, children's entertainer?",bouncycastle,bouncy castle,assemblage,UNKNOWN,0
15947,Obvious hole in mission statement,manifesto,manifesto,assemblage,MANIFESTO,1
127515,Cycling cape's under dog meat,muttonchop,mutton chop,assemblage,UNKNOWN,0
50242,Take top off packing case for a price,rate,rate,assemblage,RATE,1
79659,"Shipyard worker in a state, having to change direction over time",riveter,riveter,assemblage,UNKNOWN,0
81003,Uncommonly haughty,lordly,lordly,assemblage,UNKNOWN,0
114617,Panics finding a gangster with guns?,alarms,alarms,assemblage,ALARMS,1
87434,Feature informed on Delft art,chinaware,chinaware,assemblage,UNKNOWN,0
97130,Calling for a parish priest before joining type of comedy,appealing,appealing,assemblage,VOCATIONS,0
132348,"Impractical to team up with short, smart clothing?",quixotic,quixotic,assemblage,UNSUITED,0
22059,Man about to return home,ernest,ernest,assemblage,RECEDE,0
82560,Albert to contemplate a mountain range,watchchain,watch chain,assemblage,ANDES MOUNT,0
94334,"Novel report, the whole thing",shebang,shebang,assemblage,OVERALL,0
116066,Where educational forms are filled?,schoolroom,schoolroom,assemblage,CLASSROOMS,0
122379,Security devices needed as a dodo flies?,deadbolts,deadbolts,assemblage,DEADBOLTS,1
14476,"Before start of race, punter is richer",betteroff,better off,assemblage,BETTER OFF,1
81480,"Settling down with advance team, getting directions to capture castle, initially",subsidence,subsidence,assemblage,SUBSIDENCE,1
36037,Again take on study - choose to pursue it,readopt,readopt,assemblage,READOPT,1
74196,Lines in church choir work curtailed by a bloomer,chrysanth,chrysanth,assemblage,CELOSIA,0
57491,Girl meets chap and starts talking - but doesn't yield,adamant,adamant,assemblage,ADAMANT,1
61893,"To economise, Frenchman is introduced to bonus shares",scrimp,scrimp,assemblage,SCRIMP,1
78803,Where there's an even chance to bring back the cat,tossup,toss up,assemblage,TOSS UP,1
98774,Bill gets fitting from tailor,adapt,adapt,assemblage,ADAPT,1
76985,Old-time singer and performers meeting retired sailor at end of oratorio,castrato,castrato,assemblage,CASTRATO,1
110657,This month every edition is set up,installed,installed,assemblage,SEPTEMBER,0
70024,A stock Guardian figure?,storedetective,store detective,assemblage,SHEEP SHEPHERD,0
39608,"English composer finding another ""Unfinished"" antiquated",arnold,arnold,assemblage,ELGARA,0
98947,"Boats being slimmer, bow to stern",lighters,lighters,assemblage,SLENDERS,0
141939,Exercise right to sit on panel - that's a crime,perjury,perjury,assemblage,PERJURY,1
21807,Fellow turning round on the way to fall asleep,nodoff,nod off,assemblage,NOD OFF,1
24431,It may be a mistake to express despair in public,oversight,oversight,assemblage,OVERSIGHT,1
44325,Collector equipped with buzzer,honeybee,honey bee,assemblage,HONEY BEE,1
87492,Capital sort of roll with nowt taken out,bridgetown,bridgetown,assemblage,MONTEVIDEO,0
36121,Submarine was first with rust protection,undersealed,undersealed,assemblage,UNDERCOATED,0
93956,Enter Gordon: nearly all tremble in the Southeast,greaterlondon,greater london,assemblage,SOUTH EAST ASIA,0
71338,Frequently unwarranted intruder presenting a job for the right workman?,apostrophe,apostrophe,assemblage,RIGHT-HANDED,0
38622,Rough cover for chimney,hoodlum,hoodlum,assemblage,S-TACKED,0
46561,Victor loses head going round the bull,inner,inner,assemblage,TAURO,0
37324,"Lifting service inaccurate, well out",faroff,far off,assemblage,OFF MAS,0
39798,Taylor enjoys entertaining another actress,loren,loren,assemblage,SOWER,0
15392,Substitute crêpe filling with something dainty,replace,replace,assemblage,REPLACE,1
21254,Rebel king I turn to,riot,riot,assemblage,RIOT,1
124345,Projection in present article not being filmed,offcamera,off camera,assemblage,OFF CAMERA,1
78991,To enlarge silver and a bit of gold currency is ecstasy,aggrandise,aggrandise,assemblage,AGGRANDISE,1
127658,Philosophical scientist understood graduate's trick,rogerbacon,roger bacon,assemblage,ROGER BACON,1
79981,Cover story finished first,overlie,overlie,assemblage,OVERLAY,0
79187,Seem likely to be devoured after god drops round,threaten,threaten,assemblage,THREATEN,1
5890,Turn the Guardian blue and it will stop functioning,suspend,suspend,assemblage,SADGENT,0
99269,English coastal visitor changes colour,turnstone,turnstone,assemblage,ESEASIDER,0
33687,Where a storm leaves copper positive?,teacup,teacup,assemblage,CUP LUS,0
133135,Charles writing for openings,chasms,chasms,assemblage,CHINKS,0
124643,Ruin meal at university,messup,mess up,assemblage,MESS UP,1
33091,Split up left-wing union,sunder,sunder,assemblage,LINEUP,0
23232,"Bush in suitable place, one assumed originally",gardenia,gardenia,assemblage,SITUATED,0
66636,Furious to find rat in fast food,hotdog,hot dog,assemblage,HOT DOG,1
62291,Loaf taken from wrapper and chewed noisily,baguette,baguette,assemblage,CHAMPING,0
68886,Preserve style for old photo,tintype,tintype,assemblage,TINTYPE,1
64815,Swish sort of four-by-two?,froufrou,froufrou,assemblage,PILASTER,0
122468,London district with no healthy bank,camber,camber,assemblage,STRAND,0
63979,Deck trouble with sailors,adorn,adorn,assemblage,ADORN,1
100629,Lie about receiving German director's directions to Welsh town,llangollen,llangollen,assemblage,PONT YPRIDD,0
37163,Reporter's got a point that's cutting,hacksaw,hacksaw,assemblage,PRECISE,0
30943,Falls over a painter - get up!,niagara,niagara,assemblage,CASCADE,0
140976,Woman's right to a German address?,herr,herr,assemblage,ERNA,0
110490,"Shrub becomes coated, so they say",furze,furze,assemblage,ERICA,0
2758,There are two points he can possibly raise,enhance,enhance,assemblage,EASTERN,0
74429,Legend on king providing shelter for best friend,dogkennel,dog kennel,assemblage,THE KINGDOM,0
137345,Minister initially supporting Tory party member's cover-up?,condom,condom,assemblage,CASING,0
57244,"Large, fleshier all round, but not so curvaceous",flatter,flatter,assemblage,LANKIER,0
136787,Worst type of underground heating?,hellfire,hellfire,assemblage,HELLFIRE,1
80590,Sailor's spirit and extremes of gallantry are staggering,groggy,groggy,assemblage,RUMBLY,0
138412,Uplifting piece of text set to music for annual examination,mottest,m o t test,assemblage,A L I N E,0
33255,"View from air over London, say",looksee,look see,assemblage,BIRD EYE,0
59034,Performed in a group that's dissolute,abandoned,abandoned,assemblage,CONCERTED,0
65630,Fine food old hooligan leader gets in Yorkshire,flamboroughhead,flamborough head,assemblage,YORKSHIRE PUD,0
41140,Find out Heath harboured this royal knight,learn,learn,assemblage,LEARN,1
140155,Fancy chaps gripping pot sideways?,turnoffs,turn offs,assemblage,SOFT SOAP,0
46808,Son boasted of wages commonly,screw,screw,assemblage,SWAGE,0
92610,Being pleased with a group of news gatherers demonstrating,approving,approving,assemblage,CONTENTED,0
60050,Affected foreign aid from the French department,ladida,la di da,assemblage,DE LA...,0
101120,Composer fomenting revolutionary friction in Italy,cherubini,cherubini,assemblage,S...BUR...,0
92718,"Strike back with weapon, so to speak",parlance,parlance,assemblage,BACKFIRE,0
96077,Strange boy steals college money,eccentric,eccentric,assemblage,PECUNIARY,0
37015,Quick drink about teatime?,alive,alive,assemblage,S...,0
99756,"Miss sporting result, being dull",lacklustre,lacklustre,assemblage,LACKLUSTRE,1
69960,First volume in account of a sort of number,atomic,atomic,assemblage,V...,0
97092,"A character at the end? Nothing, almost frozen lifeless",azoic,azoic,assemblage,S...,0
66427,Palace in place that has its own clue,elysee,elysee,assemblage,LOUVRE,0
93432,Kings in medical setback almost sent up firework,sparkler,sparkler,assemblage,SPARKLER,1
28168,"With this therapeutic device one's home and healthy, right?",inhaler,inhaler,assemblage,INHALER,1
123819,"With more than one unknown verse, song dividing taste",bivariate,bivariate,assemblage,S...,0
74896,"City worker rejected socialist realism, say",trader,trader,assemblage,C...,0
33608,"Pudding gobbled, drawback later",afterwards,afterwards,assemblage,S...,0
126964,Arbitrator in mad dance borrowed from Peter to pay Paul,refinanced,refinanced,assemblage,M...,0
91335,A fiend and a half are going to take place,impend,impend,assemblage,HAPPEN,0
58409,Batman and Joker turning up for kids in Hollywood?,dracula,dracula,assemblage,KIDNAPS,0
96374,Sea beast's to dine and spread upward,grampus,grampus,assemblage,MANATEE,0
111846,Pump-action's isolated shot,diastole,diastole,assemblage,S...,0
15087,Ace with stunt almost comes to grief - the fool!,nutcase,nutcase,assemblage,ASCAPED,0
46735,German girl's telescope,glass,glass,assemblage,GLASS,1
35965,Help one to form this operatic name,aida,aida,assemblage,AIDA,1
23745,Airline left India for island,bali,bali,assemblage,ELBA,0
35157,"Bunking off, sailor and nurse get to church",absence,absence,assemblage,ABSENCE,1
82932,Bearer of wine giving a service in church,carafe,carafe,assemblage,CARAFE,1
94797,Make contact with head to establish suitability,meetness,meetness,assemblage,TOUCHPAD,0
63424,Chance upon an idea: be there with a little drink to introduce slender Annan,cometothinkofit,come to think of it,assemblage,COME TO LIGHTLY,0
139123,"Shoe, shocking pink, that is for a dish",pumpkinpie,pumpkin pie,assemblage,SLIPPER PIE,0
23861,"Military vehicle studied, they say, by crusader",tancred,tancred,assemblage,TANKRED,0
102535,African ruler to assault US president,mugabe,mugabe,assemblage,SULTAN,0
2442,Dispute is only half on an equal basis,spar,spar,assemblage,SPAR,1
37280,"Ridin' with minimum of insurance, very little cover",bikini,bikini,assemblage,LINING,0
102852,"Taken in the wrong direction, one sliding down the motorway?",misled,misled,assemblage,MISLED,1
111763,City judge putting line through revoked law,jerusalem,jerusalem,assemblage,MAGISTRATE,0
37527,Provided raised dicky seat for vehicle,fiesta,fiesta,assemblage,CABRIO,0
10867,Sappers twice raised the stakes in bridge,redoubled,redoubled,assemblage,ENGINEERS,0
131490,"Pretend to be ill, we hear, to get a drink",champagne,champagne,assemblage,CHAMPAGNE,1
24563,Binge in which Bess's partner loses head,orgy,orgy,assemblage,ORGY,1
24134,"A saint from head to toe, the continental European. (What a plonker!)",ukelele,ukelele,assemblage,STUPIDLY,0
4046,State two answers: scores missing first rounds,arkansas,arkansas,assemblage,SAYVANT,0
114982,Students should draw on his advice,artmaster,art master,assemblage,THE ADVISOR,0
11449,When AA members need clarification of a way forward?,lightinguptime,lighting up time,assemblage,SOBERING UP FAST,0
139203,Old Dalmatian in bad rain barking around yard,illyrian,illyrian,assemblage,ILLYRIAN,1
131850,Operatic production interrupted at intervals by hard left teddy bear fan,arctophile,arctophile,assemblage,PHILATELIST,0
109242,Prays for urchins without learning,implores,implores,assemblage,ORATIONS,0
6219,Early stages in thought,infancy,infancy,assemblage,NASCENT,0
28041,"Shopkeeper, for example, exchanges staff",tradesman,tradesman,assemblage,PERSONNEL,0
62070,Join the ranks and down may follow,fallin,fallin,assemblage,ENLIST,0
31268,Fare to be cooked over first part of Sunday?,roastbeef,roast beef,assemblage,SUNDAY ROAST,0
102575,Or no movement is without sound of this short musical piece,rondino,rondino,assemblage,SONATAS,0
71551,China has many an ornamental garden,crockery,crockery,assemblage,ROCKERY,0
20524,"Heavy stuff, say, with little marks coming up",stodge,stodge,assemblage,WEIGHT,0
33189,Observe present and past in child's play,seesaw,seesaw,assemblage,SEESAW,1
97640,Discover endless source of love,hear,hear,assemblage,FIND,0
44080,Sharp boozer needs a place to sleep,barbed,barbed,assemblage,SOTTER,0
38905,European engineer found home in States laboratory,tesla,tesla,assemblage,URENS,0
55629,It offers protection from French criminal,defence,defence,assemblage,CONDUIT,0
135313,Money well spent on hearing aids?,soundinvestment,sound investment,assemblage,SOUND INVESTMENT,1
32129,In time deserter will make mistakes,errata,errata,assemblage,ERRING,0
17113,"Article more unlikely, it being unproven?",theorem,theorem,assemblage,A PRIORI,0
43590,Artist to draw travelling merchant,tiepolo,tiepolo,assemblage,TRADING,0
18675,Hide the king outside,leather,leather,assemblage,LEATHER,1
99123,Accomplished foot soldier switched with journalist,gifted,gifted,assemblage,EDGIED,0
7519,Duet for piano with melody,pair,pair,assemblage,PAIR,1
140083,Hospitality workers with fine hair,waitresses,waitresses,assemblage,HOTEL STAFF,0
65360,"Friend backs golfer, then folds",lapels,lapels,assemblage,DOUBLE,0
97329,"Roughly clean son, to accompaniment of cursing",sandblast,sandblast,assemblage,ANATHEMAS,0
986,"Leading captain and upstanding fellow, eh? Must be Cook",chef,chef,assemblage,CHEF,1
104366,Photograph college to make money,pickings,pickings,assemblage,POCKETED,0
76366,A bluebird? No! One in exaltation,skylark,skylark,assemblage,ELATION,0
12298,A singing bank teller?,countertenor,counter tenor,assemblage,SOPRANO BANK,0
122731,Girl in the middle of wearing very large animal's head,rosa,rosa,assemblage,BULL,0
31669,A time to support tendency towards the environment,habitat,habitat,assemblage,AMBIENT,0
44160,Left crew cuddling queen? Exactly!,quiteright,quite right,assemblage,SQUARE DEAL,0
9454,That's keeping a nasty type angry,irate,irate,assemblage,IRATE,1
134838,Pedant from start to finish on position by compilers,fusspot,fusspot,assemblage,PEDANTS,0
114767,Parent's half as old as us - following?,entourage,entourage,assemblage,DESCENDANT,0
75081,To marry is hard when following second language,swedish,swedish,assemblage,WEDLOCK,0
74368,The one chosen has run out of plate,electro,electro,assemblage,ELECTED,0
77882,Chief eastern state,maine,maine,assemblage,MAINE,1
114073,Times editor's removed,erased,erased,assemblage,ERASED,1
110868,One arranges to get setting up of bank under way?,styler,styler,assemblage,STYLER,1
11328,Bird's mate approaching ducks,cockatoo,cockatoo,assemblage,SPOONING,0
25898,Monk doesn't start tackling piano like Thomas,sceptic,sceptic,assemblage,ENOBITE,0
104836,"Pancake gives sprite with no ""go"" independence",blini,blini,assemblage,BLINI,1
103775,Withdrawal of drawing following note,retraction,retraction,assemblage,RETRACTION,1
141174,Share memory about old pots here,poolroom,poolroom,assemblage,PARTRAMO,0
62523,Note: see about part of speech I'm withdrawing,semibreve,semibreve,assemblage,RESIGNING,0
3429,What at Versailles left Queen grand honour,ennoble,ennoble,assemblage,TRIANON,0
85497,Bit of dampness seeping up in the house,dwelling,dwelling,assemblage,HUMIDITY,0
112204,"Father's musician, mother's poet - spin off is pig nicker",tomthepipersson,tom the pipers son,assemblage,THE SON STRUCK SON,0
97966,Croatian boxers reportedly bringing carp,splithairs,split hairs,assemblage,SLAVS SPARS,0
92774,Dove very softly into a quiet river,appeaser,appeaser,assemblage,SUBMERSE,0
125935,Chance meeting of priest and criminal after murder almost backfired,likelihood,likelihood,assemblage,CONFLUENCE,0
112890,Outlaw put a strain on Irish town,bantry,bantry,assemblage,BANISH,0
15627,When he was fated to die horribly: Julius' finale,ides,ides,assemblage,FATE,0
80663,Fiddle with glass covering hotel - you can see through it,cellophane,cellophane,assemblage,GLASSWORKS,0
134856,Aristocrat to protest over troublesome noises,marchioness,marchioness,assemblage,ARISTOCRACY,0
61172,Medical professional has the assailant on film,psychotherapist,psychotherapist,assemblage,OPHTHALMOLOGIST,0
84808,Performed ditty about lady's teeth,gnashers,gnashers,assemblage,DENTISTS,0
40201,States small change in school is doubtful,suspect,suspect,assemblage,DUBIOUS,0
51643,Noisy reveller for whom dawn herald gets one for nothing,roister,roister,assemblage,ROISTER,1
117791,"Scrap with new head, French politician",giscard,giscard,assemblage,SCRATCH,0
128393,Want to go after a fifty-pound kiwi,allblack,all black,assemblage,THE KIWIS,0
139493,Part of organ not quite audible around old church,cochlea,cochlea,assemblage,ORGANON,0
66498,Study shows doctor is English,treatise,treatise,assemblage,READABLE,0
96821,No little girl reported to have special knowledge,gnosis,gnosis,assemblage,ORACLE,0
13166,French stop over in getting the lie of the land,terrain,terrain,assemblage,TOPOGRAPH,0
53457,Go through battle without army suffering reverse,comb,comb,assemblage,READ,0
134727,A quantity of drink is both good and bad,gill,gill,assemblage,GILL,1
23491,Portable power source for teetotal assault,drybattery,dry battery,assemblage,DRY BATTERY,1
139259,Removes difficulty with brief direction,rubsout,rubs out,assemblage,IRON OUT,0
61620,Those vanquished by the Spanish head east as a precaution,incase,in case,assemblage,IN CASE,1
24469,Lose control at breakfast? Have a drink!,eggflip,egg flip,assemblage,SIP TEA,0
141270,Arms trade leaders entertained by numerous delegates,legation,legation,assemblage,SIDEARMS,0
124309,Turtle's head fit for consumption - on this?,teatable,tea table,assemblage,TEA TABLE,1
62090,Party unknown to a foreign country,libya,libya,assemblage,LIBYA,1
70926,"Friendly, am I? - Vince",amicable,amicable,assemblage,AMICABLE,1
38475,Officer knowledgeable about voucher,coupon,coupon,assemblage,COUPON,1
66853,Plot to blow up prison in church,conspire,conspire,assemblage,CONSPIRE,1
7191,Mythological princess performed with nothing on,dido,dido,assemblage,DIDO,1
103040,Antonio's vessels from ancient city that is to south,argosies,argosies,assemblage,ARTERIES,0
104607,Opera house chap that was lauded by Betjeman?,metroland,metroland,assemblage,SAYYIDINA,0
65705,Further instruction in drinking?,refreshercourse,refresher course,assemblage,REFRESHER COURSE,1
92775,One offers concessions in a shopping centre to wipe out first of retailers to go back,appeaser,appeaser,assemblage,TOLERANT,0
32041,Shipmates upset on the Queen Elizabeth?,steamer,steamer,assemblage,SOPRANO,0
70552,A trail that leads to the summit,ascent,ascent,assemblage,ASCENT,1
122312,The lady writer short on ideas may inhibit growth,herbicide,herbicide,assemblage,STUNTING,0
126445,Leading at snooker - a conspiracy?,frameup,frame up,assemblage,FRAME UP,1
67268,Communist statesman spread gold around,castro,castro,assemblage,CASTRO,1
54922,It's strange in Scotland and is found around lake where it winds down,uncoils,uncoils,assemblage,SPIRALS,0
96483,Signal that could be great help,telegraph,telegraph,assemblage,SIGNPOSTS,0
67801,"The little devil! Telling stories, making insinuations",implying,implying,assemblage,IMPLYING,1
64232,"One supporter stands for Judas, but not one judge",arbitrator,arbitrator,assemblage,SCAFFOLDED,0
37376,Charm in French song,enchant,enchant,assemblage,ENCHANT,1
65388,Transported sheets by tube? It doesn't have much hope,pipedream,pipe dream,assemblage,SLIM CHANCE,0
100024,Seen and heard in a Kentish garden?,canterburybells,canterbury bells,assemblage,SISSINGHURST,0
5964,Sort of rate boy's bad behaviour,goingson,goings on,assemblage,MARKET UP,0
139443,"Legless man, one goes into pub to participate",joinin,join in,assemblage,JOIN IN,1
50161,A small bird's behind,astern,astern,assemblage,ASTERN,1
98673,Greek citizens' interjections to take notice over voting?,hoipolloi,hoi polloi,assemblage,THE POLITE,0
67328,"Import teak, say, brought in by sea",driftwood,driftwood,assemblage,INTERPRET,0
35806,Name backing European exit,gate,gate,assemblage,GATE,1
98588,Unnecessary words? Not about bear,paddington,paddington,assemblage,TAUTOLOGY,0
83158,Nameless bone in substance virtually like another,fibular,fibular,assemblage,SIMILAR,0
131950,Kind offer to pick up Edward,tenderhearted,tender hearted,assemblage,GENTLE OFFER,0
27748,Difficult universal and timeless tale is deceptive,illusory,illusory,assemblage,UNREALTY,0
55022,Furnishing periodical with set of figures,occasionaltable,occasional table,assemblage,FURNISHING SET,0
15566,French and German articles appear below,under,under,assemblage,UNDER,1
119427,Look into top player's huge pulsating body,xraystar,x ray star,assemblage,A BIG HEART,0
40174,Man without shape having a little defect?,malformed,malformed,assemblage,AMORPHOUS,0
24165,Many get permission to unite,cleave,cleave,assemblage,UNITE,0
22136,"Paul, perhaps, threw wobbly - blimey!",strewth,strewth,assemblage,APOSTLE,0
77077,Material in test given to secretary?,temporal,temporal,assemblage,TAPESTRY,0
103136,Supply a team reserve,putononeside,put on one side,assemblage,PUT ON THE SIDE,0
118824,Ought queen to enter plump and slumped?,roundshouldered,round shouldered,assemblage,ROUND SHOULDERED,1
14291,Stop a squad playing,abandon,abandon,assemblage,STAY,0
13137,Disrupt current London theatre offensive,intrude,intrude,assemblage,INTRUDE,1
5181,Two monarchs giving sovereign's first greeting in long ago county,yorkshire,yorkshire,assemblage,BERKSHIRE,0
84948,Beginning of the Hindu festival in round buildings,tholi,tholi,assemblage,DOMES,0
126563,"Composer putting king in check, brought back knight alongside queen",bruckner,bruckner,assemblage,SULLIVAN,0
32296,Mother puts a fellow in the shade,magenta,magenta,assemblage,DAMSONS,0
32982,Heartless poet performed,done,done,assemblage,DONE,1
110534,Small section of church upset theatrical dame,evans,evans,assemblage,EVANS,1
125845,Native close to joining argument in pub,ingrown,ingrown,assemblage,INDIGEN,0
68110,"Without lid, drain jug",ewer,ewer,assemblage,EWER,1
28089,Mathematician starts to expand upon Lagrange's extraordinary results,euler,euler,assemblage,EULER,1
97412,A party opening up a temple,pagoda,pagoda,assemblage,PAGODA,1
92599,A reason to corner the woodchuck,groundhog,groundhog,assemblage,GROUNDHOG,1
77645,Snow vehicle to slide out of control into ducks,skidoo,skidoo,assemblage,SKIDOO,1
13464,Stop New York baseball team getting turned over,stem,stem,assemblage,STEM,1
88776,Hooligan displays sheer audacity on part of the golf course,roughneck,roughneck,assemblage,ROUGHNECK,1
87055,Horse sick around the withers initially; get a cloth!,cavalrytwill,cavalrytwill,assemblage,TABLECLOTHS,0
138607,"After study, no women find time for revision",readjustment,readjustment,assemblage,READJUSTMENT,1
92598,Light reveals sick bird looking up,illume,illume,assemblage,TALLOW,0
66950,Everyone bound to be properly organised,alltiedup,all tied up,assemblage,ALL TIED UP,1
140232,"Flipping dull, echoing gong",tamtam,tam tam,assemblage,TAM TAM,1
47033,Monkey's beginning to pick apples up,scamp,scamp,assemblage,SAKI,0
105188,"Foolish American boy, who makes you think of Wallis?",simpson,simpson,assemblage,WALLACE,0
58982,"Cave in Spain, base for one male tramp",implode,implode,assemblage,CAVERN,0
76857,Women's work in underground river in Wales,distaff,distaff,assemblage,NEEDLE,0
82605,Club gets tennis champion further,everton,everton,assemblage,BATTER,0
123466,Pacific republic drink tipped to get gold,palau,palau,assemblage,PALAU,1
135266,Formal protests about gifts,representations,representations,assemblage,REPRESENTATIONS,1
81200,Stir a large watercourse,canal,canal,assemblage,ALARM,0
49709,Love writer accessible to everyone,open,open,assemblage,OPEN,1
122587,Advocate appearing for a Venetian explorer gains essential point,apologist,apologist,assemblage,APOLOGIST,1
105606,Shocking word repeated in error,booboo,booboo,assemblage,BOOBOO,1
28996,Audibly voiced low spirits,mood,mood,assemblage,MOOD,1
83340,André Gide initially appears in quiet street in French capital,prague,prague,assemblage,AGAST,0
116500,Ferocious avian charge on hill,raptor,raptor,assemblage,RAPTOR,1
54128,Idol given name of bird,heron,heron,assemblage,HERON,1
80680,Blameless watering hole given zero cash in US,innocent,innocent,assemblage,INNOCENT,1
31047,Water with jolly blue colour,aquamarine,aquamarine,assemblage,AQUAMARINE,1
114276,Unimportant part of indicator at motorway junction,minor,minor,assemblage,SPLAY,0
24037,Supporter's grand boast,brag,brag,assemblage,BRAG,1
124574,Fix up starter of pilau with reduced packaging. Spices strong with it?,girlpower,girl power,assemblage,PINE NUT,0
107823,Emptied cocktail over the dress,clothe,clothe,assemblage,CLOTHE,1
61989,The way people talk of miracle food,manna,manna,assemblage,MANNA,1
120129,Looking to understand card,seeking,seeking,assemblage,READING,0
112244,Ecological group plant northern vegetable in a Mediterranean country,greenpeace,greenpeace,assemblage,SOW-N-PEA-SPAIN,0
95995,Reluctant to have a port with philanderer,lothario,lothario,assemblage,LOTHARIO,1
24382,Hero achieves eminence amongst top men,achilles,achilles,assemblage,ACHILLES,1
16075,Weapon did its job on maiden,cutlass,cutlass,assemblage,CUTLASS,1
63484,Note down new present,endow,endow,assemblage,MINT,0
77958,"Make merry, as lyricist bags English girl",rejoice,rejoice,assemblage,CAROUSE,0
41007,English tea break keeps US workers involved,elaborate,elaborate,assemblage,TEAMSTERS,0
63400,Leading Republicans' euphemism naively downplaying illegal torture in other nations,rendition,rendition,assemblage,RENDITION,1
67987,Fighter pilot with boat crew,flyweight,flyweight,assemblage,FLYWEIGHT,1
31326,"King Lear's opening, rubbish",offal,offal,assemblage,DROSS,0
44343,One is well rid of it,illhealth,ill health,assemblage,THE PLAGUE,0
80036,A lot of filth by leader of Lords causes brief storm,squall,squall,assemblage,SQUALL,1
77968,Hollywood's top director exhibiting arrogance,hauteur,hauteur,assemblage,HAUGHTY,0
90158,Soldiers follow one in specialist trial,experiment,experiment,assemblage,SPECIALIST,0
22793,Left before recess - a blunder,lapse,lapse,assemblage,ERROR,0
58597,"Cloak for wife, South African style",capedutch,cape dutch,assemblage,CAPE TOWN,0
109433,"Doing backstroke, swim round lake with fish - such as this",pilchard,pilchard,assemblage,SARDINES,0
54368,Sound beast carrying rubbish carrier,orthodox,orthodox,assemblage,STALLION,0
123944,People wanting a new landlord,publican,publican,assemblage,TENANTS,0
55185,Meet with elected scoundrel,incur,incur,assemblage,ELECT,0
53082,"Talented Lib Dem, no longer the leader",able,able,assemblage,ABLE,1
124133,"Impure, I quietly run away and sleep at home when he calls",muezzin,muezzin,assemblage,IMPURE,0
989,Revolutionary with fish head to cook,chef,chef,assemblage,COOK,0
5855,Unwanted growth has proceeded round the whole street,gallstone,gallstone,assemblage,CARCINOMA,0
