Index,Clue,Solution,gemma_predicted,Spaced_Solution
56100,No Conservative to stop slide,ease,container,ease
132308,Somewhat minimalist hat? I think I expected more!,isthatit,hidden word,is that it
14173,A friend keeps place that's cut off,amputate,container,amputate
63746,Something to hide under after final bombs can be blown up,inflatable,double definition,inflatable
94043,"Farad's an SI unit, but not of this",flux,assemblage,flux
51953,Missile destroyed depot storing gold,torpedo,anagram,torpedo
29370,"Big build-up in New York, for example",skyscraper,double definition,skyscraper
49637,Itinerant itinerants lose one itinerant,transient,anagram,transient
5396,Contract office boss,stud,double definition,stud
19670,"Put in new position, took a break around one",resited,container,resited
76131,Plain or flash coat for detective on street?,modest,assemblage,modest
60727,Bow out of second-rate finale,bend,assemblage,bend
132053,Order costumes for cases,lawsuits,assemblage,lawsuits
50207,Side needing actual capital,realmadrid,assemblage,real madrid
139736,Securing army officer to rise against one he swore to serve?,locking,assemblage,locking
61403,A quiz night without a quiz? Hardly on the cards,bezique,double definition,bezique
134737,They succeed in their schemes,heirs,hidden word,heirs
80851,Prince appears more wet?,rainier,double definition,rainier
115706,Page wearing drunkard's hat,topper,assemblage,topper
41359,Has manoeuvred an end to the contest: cap that!,shako,assemblage,shako
106776,What cross-country runners do to a boy?,harry,double definition,harry
77141,Something to eat and it's time for a fool to go to bed,apricot,assemblage,apricot
69154,Brother to Uncle Remus,brer,double definition,brer
86282,Piece of brass enclosing ring that's worn by noble,coronet,container,coronet
50407,Famous sons delay leaving,starry,assemblage,starry
85763,A number left on a trip for the pottery,delft,assemblage,delft
14011,"Volunteers of yore, with many suffering",yeomanry,anagram,yeomanry
20135,"Fiddler, it's said, turned on when hugging the leading lady",nero,container,nero
56778,OSCAR?,limo,double definition,limo
90168,Explorer receives very cool tip from Guatemalan tracker,policedog,container,police dog
124080,Second from last in race failing at the finish,closing,double definition,closing
130357,Liqueur I found in Bermuda all over the place,drambuie,anagram,drambuie
32181,Bill swallows note in the thick of it,amid,container,amid
98062,Bound to be recorded,taped,double definition,taped
14998,The issue of offspring,grandson,double definition,grandson
23935,Disposition of uncle to have a fling,flounce,anagram,flounce
61077,Watches Rose dancing - horrors!,eyesores,anagram,eyesores
109308,Previous charge in court bringing feeling of uncertainty,coldfeet,assemblage,cold feet
27861,"Bit of blusher, without changing foundation",basis,assemblage,basis
105027,Nothing dissimilar to ...,notasausage,double definition,not a sausage
30211,Guerrilla starting to enrage king with insolence,cheek,assemblage,cheek
65854,Extract from Kafka or Tallis that comes straight from the heart,aorta,hidden word,aorta
58331,"Pleasure resort, unknown on a poster, very classy",xanadu,assemblage,xanadu
113368,Part of member's time wasted,thigh,assemblage,thigh
81239,Left-wing alliance meeting in promenade,popularfront,double definition,popular front
110828,"Making out, being clever",discerning,double definition,discerning
121711,Southern way out unfit for the voyage,unseaworthy,container,unseaworthy
26075,Some colleges say education is tried,essayed,hidden word,essayed
6290,"Something to lay, given end of life, laid in anger",wreath,assemblage,wreath
24672,Unexpected cash found in boat,gravy,double definition,gravy
11597,Oriental vessel is a mile in length,sampan,assemblage,sampan
11668,Eastern loch side,eleven,assemblage,eleven
66420,Charge sheet?,pricelist,double definition,price list
131704,Colourless church with scent outside,achromatic,container,achromatic
63881,"I am entering E, say, as rough guess",estimate,container,estimate
49657,Ways of life further south,mores,double definition,mores
101786,Evergreen creeper,grasssnake,double definition,grass snake
57004,'esitate with time to turn aside,avert,hidden word,avert
49320,Spread out hat that's turned over and put away,dilate,assemblage,dilate
133045,Appropriate Dickens character,pocket,double definition,pocket
26259,Old soldier - there could be a few neater characters,veteran,anagram,veteran
99415,As vehicles should be when left on the road,righthanddrive,double definition,right hand drive
116934,"Insect on cacti circling round, right where it's very cold",antarctic,assemblage,antarctic
131770,Slings net around birds not able to fly,nestlings,container,nestlings
48223,Is one picky as Patton?,optant,anagram,optant
117164,Where Hamlet slept with no alternative in Somerset?,sheptonmallet,anagram,shepton mallet
127283,Sovereign kidnapped by our Greek revolutionary for Asian communists,khmerrouge,container,khmer rouge
80724,The person who's learned a vehicle may be parked in the street,savant,container,savant
106599,Is a crane needed for this theft?,shoplifting,assemblage,shoplifting
63251,Artificial means of communicating a spiritual talent by Muse without name,esperanto,assemblage,esperanto
103551,Stiffener and preservative in court,starchamber,assemblage,star chamber
137679,Comfortable about weaponry,guns,anagram,guns
99868,Aunt Georgia oddly lacking internal organs,uteri,hidden word,uteri
117694,Part of army base is run down,revile,assemblage,revile
60986,Haiti cops dressed in pale green,pistachio,anagram,pistachio
101417,A number of Germans practised deception,lied,double definition,lied
120819,"New start for magician, one who refuses to swear",nonjuror,assemblage,nonjuror
75468,Direction providing no way without conflict,norward,assemblage,norward
47644,Flair shown when skill is added to effort,artistry,assemblage,artistry
101933,Someone very fond of a Cornish river trip?,fallover,assemblage,fall over
15774,"Sea creature - as usual, it changed after new start",nautilus,anagram,nautilus
47183,Grant is held up by student peccadilloes,accept,hidden word,accept
63991,Retaliation concerning April's odd tricks ultimately,reprisals,assemblage,reprisals
63824,Azed addicts filling vacant bierkeller in fair,bazaar,container,bazaar
19447,Early reading-desk found in back furrow with drum,tambour,assemblage,tambour
141430,Journalist stayed in Parisian stone flats,piedsaterre,assemblage,pieds a terre
14231,"Good person, a laugher showing resilience",stamina,assemblage,stamina
28529,Merchant and traveller displays the spirit o' the game,marcopolo,assemblage,marco polo
125079,Maybe Bristol politician getting exposed is not suffering any damage,unimpaired,container,unimpaired
91393,Wilder top of fallen flower,faster,assemblage,faster
16718,Who the author mentioned in disbelief?,dickens,double definition,dickens
77642,Runs coming with one big hit more likely to get you caught out,riskier,assemblage,riskier
46644,"Come to pass, maybe, in Yorkshire",happen,double definition,happen
81338,Unknown quantity as missile plant,yarrow,assemblage,yarrow
115834,Goldfish buried in mummies' tombs,mausoleums,container,mausoleums
107676,Notify primate about capital abbot originally left,apprise,assemblage,apprise
23803,Middle Eastern fuel qualifier when refined,iraqi,assemblage,iraqi
87622,Shipwreck leading to an oil discharge on a Caribbean island,hispaniola,anagram,hispaniola
78022,Pitch of the road,macadam,double definition,macadam
19444,God right to desert French artist?,odin,container,odin
37287,Look round for a way to throw a fight,castabout,assemblage,cast about
85606,Guy from Dubrovnik hasn't got the right paint,coat,container,coat
23507,Dump resident on old lady - shame,stigma,assemblage,stigma
41593,Pamper commander's circle,cosset,assemblage,cosset
51379,Battle celebrated by Orange type,blenheim,double definition,blenheim
11728,Home depot contains harmful fitting,instillation,container,instillation
108041,Extract item from box of ornaments?,clip,double definition,clip
11735,Smell smoke,reek,double definition,reek
79494,Criterion for replacing dirty cask,yardstick,anagram,yardstick
140959,Watches gathering bee getting stuff from woods,timbers,container,timbers
112631,Run to earth with the lines set in place?,trackdown,assemblage,track down
38853,Seaman in Cork not good member of crew,bosun,double definition,bosun
61266,Stock complaint from canonised cricket commentator?,staggers,assemblage,staggers
121817,Pole dancing with sex? Four charged,explosive,anagram,explosive
30969,"Imposed as a duty on the vicar, for example",incumbent,double definition,incumbent
107653,Accomplished boxers will be upset if they have to be,carriedout,double definition,carried out
36557,Need spin for PM,eden,anagram,eden
37627,Chest protected by father's waterproof,parka,container,parka
6683,Rued looking up Miss Smith's recipe network,bewailed,assemblage,bewailed
113358,"Tale's beginning, in fact, in touching way",tactually,assemblage,tactually
72079,Be very successful at campanology?,ringthebell,double definition,ring the bell
121430,Possible message from holed ship?,sos,double definition,sos
102600,"Showed determination when couldn't complete puzzle, then home",gotstuckin,assemblage,got stuck in
95638,"Close, so raced up to a disturbance",narrow,double definition,narrow
78628,Greedy person swallows leg just out of the oven?,piping,container,piping
77650,Nice walk I'd arranged on unknown Roman road,icknieldway,anagram,icknield way
86637,Arab playing with Brian's rugby team,barbarians,anagram,barbarians
106805,A badger in lift touring hot country,ghana,anagram,ghana
6986,Story told to encourage when caught in this?,tailback,assemblage,tailback
78634,Annoyed at little green man's invitation?,cross,double definition,cross
17037,One is left without a souvenir,remainder,double definition,remainder
100975,"Court crime officer is after ""Cat"", once a champion driver",tigerwoods,assemblage,tiger woods
117806,Clubs unknown - iron or wood?,cypress,assemblage,cypress
5649,A bit of a spur some hero welcomes,rowel,hidden word,rowel
105069,Cannabis grown by extremely hirsute politician,hemp,assemblage,hemp
79280,Cutter from the east,scimitar,double definition,scimitar
42004,Northern sister nursing young sow breaks perfumier's connection with mainland,channeltunnel,assemblage,channel tunnel
92441,What setters get from trying to make clues right?,ulcers,anagram,ulcers
74650,Think of friend about to revise,meditate,container,meditate
131402,Snake-like creature's undiscerning malignant software,blindworm,assemblage,blindworm
84960,Time for virgin to return and break out,erupt,assemblage,erupt
120057,"Ignore wife in labour, longing to be back in Scottish islands",orkney,assemblage,orkney
138719,"Records, say, see Arsenal dribbling around D",calendars,anagram,calendars
118080,Not much distance between spectators at either end: Celtic goes down at the start of extra time,closeset,assemblage,close set
62265,Group going in for ultra-vision,travis,hidden word,travis
39147,Get company in to cork the bottle?,screwtop,assemblage,screwtop
86869,Clinton was here (nothing wrong with former President),oxford,assemblage,oxford
61834,Overturned vehicle on Cyprus with snout,baccy,assemblage,baccy
10131,Farmed in a civilised way,cultivated,double definition,cultivated
137693,"Between back walls, stack and line up masonry",brickwork,assemblage,brickwork
5549,"Tricky maths, introduction to algebra, bringing complaint",asthma,anagram,asthma
136217,Little fellow in conflict with car - this will provide comprehensive support,welfarestate,assemblage,welfare state
44668,"One in three-D version: King Stephen, say",dethroner,assemblage,dethroner
130331,US district and country trades duck for uranium,columbia,assemblage,columbia
120495,Confiscate one thousand quid,impound,assemblage,impound
123428,Clarify dodgy clue that's holding a little back,elucidate,anagram,elucidate
111384,Justify clash and tirade,warrant,assemblage,warrant
27070,Star lacking core providing speed,celerity,assemblage,celerity
86468,Time allowed for preparation once varied with it,notice,anagram,notice
107822,Group wearing famous red dress,clothe,container,clothe
76983,"Find someone to play the scoundrel, old singer",castrato,assemblage,castrato
79319,City life with female arranged in outbuilding,sheffield,container,sheffield
115754,Called back to growl,gnar,anagram,gnar
99605,Wicked fly going around gets zapped,killed,container,killed
80629,"Whale's ear boxed by princess, briefly",beluga,container,beluga
12074,Low gear involved finding place to leave a boat,moorage,anagram,moorage
84378,Veronica is OK after drug use,speedwell,assemblage,speedwell
44675,Perhaps Palin's modern language,python,double definition,python
95823,School's back-up (reserve) computer,notebook,assemblage,notebook
96478,Detective story - read end!,astudyinscarlet,assemblage,a study in scarlet
6322,Greek girl embraced by this Roman,hellenic,container,hellenic
95713,"A blast this, room shelled in sound of mild explosion",atishoo,assemblage,atishoo
30634,"Fix You, Coldplay's left on box",cure,assemblage,cure
103725,To enthral a malicious woman we held back,bewitch,assemblage,bewitch
62370,First to read new Little Miss Punk children's book,rumpelstiltskin,assemblage,rumpelstiltskin
48088,Tesco ragout goes down well in Paris,escargot,hidden word,escargot
13770,"Backbone needed by Campbell, an amateur in the city",birmingham,assemblage,birmingham
127479,Finishing touches in sketch you made - needs colours,hues,hidden word,hues
32190,"Stand up to kilos, metres etc, interfering with holiday",resist,container,resist
18296,Don't hit a girl,miss,double definition,miss
36049,Girl holds information for the programme,agenda,container,agenda
74631,Boy in charge of sound …,sonic,assemblage,sonic
78364,Where trouble's expected to end in a fight,mill,double definition,mill
43665,Wrong colour suit to deliver coal?,blackdiamonds,double definition,black diamonds
64468,Knock what's said on departing into desert,ratatat,container,rat a tat
92180,That's Latin for you!,idest,double definition,id est
44037,Writer finds way into literary festival,hardy,container,hardy
88100,A good line in stock?,pedigree,double definition,pedigree
101972,"Hysteric, overstretched soprano heard as La Bohème?",screamingmeemie,assemblage,screaming meemie
82784,Support for clergy in theatrical setting,backcloth,assemblage,backcloth
55667,Given room but taken advantage of - that's not on,putup,double definition,put up
88900,"A maiden over the top, about to be hugged - I must go after chubby boys",amoretti,assemblage,amoretti
91338,Threaten one member's demise,impend,assemblage,impend
125571,Is in danger of falling for accountants?,totters,double definition,totters
90897,Movable feasts?,mealsonwheels,assemblage,meals on wheels
125222,Heavens above!,skies,double definition,skies
141456,Skin delicate originally on Queen Mother,derma,assemblage,derma
77672,In Strasbourg I must accept one follower of May,june,hidden word,june
62409,Touch bird gently by design,pattern,assemblage,pattern
8588,Ethiopian leader opening tournament,event,assemblage,event
86197,Island where the pub doesn't charge?,innisfree,assemblage,innisfree
72865,Roman general had a hold on father,agrippa,assemblage,agrippa
118808,Enigmatist is heartless bod interrupting circus entertainer - needs to get humbler,climbdown,container,climb down
62037,Morning - chief time to get stuck in,matin,container,matin
3137,Like compilers noticing anagrams with cry of surprise,incognito,anagram,incognito
31754,It was hell before transport came,erebus,assemblage,erebus
16499,"Instead, ancestral afternoon entertainment is provided",teadance,hidden word,tea dance
70510,Set about old devil in the backstreet,snicket,container,snicket
113406,Private correspondence means nothing to the landlord,loveletter,assemblage,love letter
100952,"Miss cheese, served up with wine about one",mademoiselle,assemblage,mademoiselle
100686,"Never, never, never fall for such a euphemism!",easyterms,double definition,easy terms
100373,Indifference of company led by international organisation,unconcern,assemblage,unconcern
132426,"One abandoning throne, wanting occupation",tolet,container,to let
95764,Change popular stimulant for analgesic,morphine,assemblage,morphine
134973,Buoys let loose without much reason,obtusely,anagram,obtusely
110124,"Play golf with Olympian, getting thrashed",pygmalion,anagram,pygmalion
25625,Left words for bride and groom in Venice,lido,assemblage,lido
104626,This man's Merlot perhaps lacking body? On the contrary,edwin,anagram,edwin
34496,"Shrub, one that's in rising demand",lilac,container,lilac
25674,About ten engineers turned to go in,enter,anagram,enter
138837,Race around holding letter finally found at back of study in a cupboard,credenza,assemblage,credenza
33070,Support heavyweight sea creatures,plankton,assemblage,plankton
123259,This is spinning plus a source of radiation,pulsar,assemblage,pulsar
111833,Homer's first poncy hairdo can produce neurosis,hypochondria,assemblage,hypochondria
50888,Tell king to cheer up,relate,assemblage,relate
40578,"Though English, it's Scottish",bute,assemblage,bute
127545,"Everything we hear is ideal, but endlessly complicated",audible,anagram,audible
90837,Reckoned it's deliberate,calculated,double definition,calculated
9451,Up in arms freebooter is beheaded,irate,hidden word,irate
97512,"At this stage, bird injected with drug, finished",hereupon,container,hereupon
112238,Music critic consulted over Beethoven's Fifth,shaw,container,shaw
21897,Executor's first to divulge what's left in the will,estate,assemblage,estate
57481,"Hostile incursions into Greek island, say",inroads,assemblage,inroads
110468,"Suddenly appear depressed, being treated like rubbish?",blowin,container,blow in
47216,Confused tot given guidance,addled,assemblage,addled
96723,Condition of lush sauces by Arab American,dipsomania,assemblage,dipsomania
37601,"Turns to go off at quarter to six, nine short",rotates,assemblage,rotates
99951,Arab statesman involved in womanising,omani,hidden word,omani
3130,In small boat travelling into unknown,incognito,anagram,incognito
128724,Stir miso soup faster,piumosso,anagram,piu mosso
11446,Crimean War settlement here,yalta,double definition,yalta
140063,Most stylish relative I joke about,jauntiest,container,jauntiest
18107,"He will have marked cards, of course",tipster,double definition,tipster
141571,"Initially so passive, I perk up as spring goes on",spirally,assemblage,spirally
19187,See edges taken off by the ears,otic,hidden word,otic
96069,"Nancy takes ego trip, which is lethal",cyanogen,anagram,cyanogen
129300,Exploded with fury when there's commission to pay,brokerage,assemblage,brokerage
8540,Round v-vessels containing silver substitute,stopgap,container,stopgap
65515,"Move unexpectedly, taking nothing from the best room",lunge,hidden word,lunge
19936,"Despite what's been said, a rat fell out",afterall,anagram,after all
141399,South-east Asian fellow's upset young Arab?,foal,anagram,foal
11987,Nark gets clear before legal eagle starts,nettle,assemblage,nettle
18270,Portion of tandoori cottage cheese,ricotta,hidden word,ricotta
122798,Bask with leader in tabloid articles,sunbathe,assemblage,sunbathe
141591,"Quiet and timid, like Mickey, Jerry or Stuart?",mousy,double definition,mousy
42097,Terminal heart trouble,earth,anagram,earth
61738,Friendly address is cold without its first effect on the skin,oldchap,assemblage,old chap
94999,More complex row about instrument,thornier,Error: Empty response,thornier
120396,Caught wild bird or chicken,craven,Error: Empty response,craven
34227,Force leader's an outstanding painter,chiefconstable,Error: Empty response,chief constable
123535,Report of beak on beast with horns where speed limit is likely,builtup,Error: Empty response,built up
108256,"Buffoon's vessel, labeled ""unkind"", not starting",pantagruel,Error: Empty response,pantagruel
7516,Piano tune as duet,pair,Error: Empty response,pair
98845,Actor with head baffled by figures,octahedra,Error: Empty response,octahedra
90209,One won't stand for teacher penning dry English,sitter,Error: Empty response,sitter
26310,Musical instrument missing in Bordeaux,claret,Error: Empty response,claret
49472,Try to look smart in order to go courting?,pressonessuit,Error: Empty response,press ones suit
120633,Girl turns up to iron out place of relief for process that may include relief,mapmaking,Error: Empty response,map making
72562,Married to conceal broken hearts - that's the point of separation,watershed,Error: Empty response,watershed
99043,Shed puts paid to the island,islay,Error: Empty response,islay
125669,Score recorders almost speak to me in resurrecting New York line,tallymen,Error: Empty response,tallymen
55354,Young female accompanist,duenna,Error: Empty response,duenna
56984,Entry of piece from Navarone turns soprano into tenor,pavarotti,Error: Empty response,pavarotti
137141,Release includes one volume that's reserved,secretive,Error: Empty response,secretive
101517,Boring publicity men I take into account,prosaic,Error: Empty response,prosaic
15984,Perhaps Lancelot ousts king in the dark,night,Error: Empty response,night
36068,Plan made by spy without time to meet lawyer,agenda,Error: Empty response,agenda
61967,Comprehends how company politician makes progress,comprises,Error: Empty response,comprises
47891,Stuff the Swiss rolled out for breakfast?,muesli,Error: Empty response,muesli
97876,One with a dead-end job?,kamikazepilot,Error: Empty response,kamikaze pilot
11733,Smell from bay about to go,reek,Error: Empty response,reek
62479,Contemplated minute and second hand,mused,Error: Empty response,mused
58291,Capital atmosphere in a small business house,cairo,Error: Empty response,cairo
125288,Estimated cost of passage taken,quotation,Error: Empty response,quotation
105194,Bottomless pit accessed through baby's mouth,abysm,Error: Empty response,abysm
84887,Economist's suggestion for a cannibal's feast?,friedman,Error: Empty response,friedman
6664,"Contents of a pack including drink - that's ironic, to say the least!",litotes,Error: Empty response,litotes
86266,A coin found by idler becomes a collector's item,album,Error: Empty response,album
41260,Animal took a piece of food inside,okapi,Error: Empty response,okapi
121507,Drama student may be fast to embrace translated Greats,stagestruck,anagram,stage struck
125698,Sweetie admitting passion for dependant,hangeron,container,hanger on
89158,"Way to serve potatoes, just stuffed with game",duchesse,container,duchesse
134694,Turn back slow runners between defensive lines,midfield,container,midfield
6213,Sweet Manx language,maltese,double definition,maltese
97891,Drops put underground in the West Riding,dewsbury,assemblage,dewsbury
108234,A bird could be harmful if headless,fulmar,anagram,fulmar
64458,Press turns up outside UN and it's a bit sticky,gunge,container,gunge
1812,Body in vehicle trunk?,carcase,assemblage,carcase
82861,Meadow has first of primroses in spring,leap,assemblage,leap
85769,French monarch's solution? Fighting not fleeing,louis,double definition,louis
141154,Raided by the police and broken,busted,double definition,busted
111658,Fix a business chap a drink,pinacolada,assemblage,pina colada
124190,Does song show elements of commendable quality?,goodness,double definition,goodness
39400,If darling gets left out in dance that's unbecoming,infradig,assemblage,infra dig
35277,Wood is often hard,knotty,double definition,knotty
41159,It brings a lump to one's throat,adamsapple,double definition,adams apple
821,"Unfortunately, dieter's eaten last of gateau, it's learned",erudite,anagram,erudite
123418,"Decorate from top to bottom, or vice versa",repaper,double definition,repaper
122487,"In ceremony, noise interrupts speech",ordination,container,ordination
134050,Boy to instruct officer over deceit? The dog!,bordercollie,assemblage,border collie
90176,"Particle gives spy clue, perhaps",molecule,assemblage,molecule
36826,"Walk, finding way to turn",stroll,assemblage,stroll
29368,"Stupid dunce, holding creative skill up, not yet found out?",untraced,container,untraced
44848,Original character in lady encapsulated by bright talent,flair,container,flair
131403,A bit of rubbish Les cast outside,snaffle,assemblage,snaffle
20160,Foretold about one that made affirmation,predicated,container,predicated
50671,An artist takes in abandoned ships,armada,assemblage,armada
47412,"Design takes month, with gold",decor,assemblage,decor
133918,Acts that violate acts,crimes,double definition,crimes
102149,He turned on blokes breaking dad's spectacles,phenomena,container,phenomena
7291,I am stuck in traffic - abusive words result,tirade,container,tirade
129750,"It was honourable, for Japanese double-decker was open-top?",bushido,assemblage,bushido
43990,"Dancing girl lay behind house, the object of desire",holygrail,anagram,holy grail
135548,Entertainer who needed a get-out clause?,harryhoudini,assemblage,harry houdini
84137,Votes about further education? About Desperate Dan!,referenda,assemblage,referenda
81517,"Protest, showing some degenerate tarts no mercy in return",remonstrate,hidden word,remonstrate
15822,Better or worst?,outdo,double definition,outdo
128709,Hitchcock's work? Be upset in parts,thebirds,container,the birds
25838,First set off Bob to list Answer's Blowin' In The Wind,oboist,anagram,oboist
79774,Royal meeting leaderless immigrant finally changed his nationality,scottish,assemblage,scottish
39340,Beam first on roof then,rafter,assemblage,rafter
86176,Time to look outside cell,peter,container,peter
61995,Dame Edna's initial career as terrible mother,medea,anagram,medea
86380,Logic duo displayed in volunteer's mission statement,icouldgo,hidden word,i could go
121324,One studying most of ancient Britons observes publicans,licensees,assemblage,licensees
114240,"Fighting, setter gets dessert back out of the oven again",warmedup,assemblage,warmed up
83571,"Live author, hard to follow like the Jabberwock slayer",beamish,assemblage,beamish
137299,Quarter aspiration after jet engine starts,jewish,assemblage,jewish
104834,"In need of a life, you seize broadcast of old Jewish party",sadducees,anagram,sadducees
141527,Born to Run in tights? Journalist is very drunk,bladdered,assemblage,bladdered
101487,Be charitable to soldier leading calf by hand,givealms,assemblage,give alms
102997,Words initially put together in a piece of writing about friend,acronyms,assemblage,acronyms
59333,Bird needs heart with wings clipped,erne,assemblage,erne
74762,It may catch one in the act,safetynet,double definition,safety net
88119,Real gunfire shot having taken turn here?,riflerange,assemblage,rifle range
23126,Tea licence for Swiss Cottage,chalet,assemblage,chalet
16889,I tape record criminally?,pirate,double definition,pirate
15626,Rome's fateful date in Gobi desert,ides,hidden word,ides
9751,Don't take what's taken on departure,leave,double definition,leave
23817,Oscar set puzzle for philosopher,socrates,anagram,socrates
130614,Outbreak blocked by resistance of the outer skin,epidermic,container,epidermic
95416,Sceptic acting so badly,agnostic,anagram,agnostic
138759,Accompanying date naked? Absent yourself!,withdraw,assemblage,withdraw
104652,Pains will penetrate rigid trunk,seachest,container,sea chest
52567,Church leader in Ireland not in favour of red,chianti,assemblage,chianti
85829,Come to a party,wake,double definition,wake
81064,Referee with his belt turning to cow?,whistleblower,assemblage,whistle blower
44881,"Welcome to Cleveland, darling!",redcarpet,assemblage,red carpet
109124,Guy on shed from town in Somerset,taunt,assemblage,taunt
130504,Gym users taking oxygen for energy are arguably a dispiriting lot,exorcisers,assemblage,exorcisers
28260,Lively son to be nosy,spry,assemblage,spry
96587,Corporation has pan for meat dish,potroast,assemblage,pot roast
132607,Positive attitude in small company letters,cando,assemblage,can do
125770,Produced doctrine about Advent's limits,created,container,created
20886,Assail doctor in committee,bombard,container,bombard
26094,Resentful god overthrown,sore,anagram,sore
52570,Vital energy versus wine,chianti,assemblage,chianti
90559,Cold lake embraced by stupid swimmer,coalfish,container,coalfish
15439,"Out of curiosity, one's raised by English twins ordered on line",eyebrow,assemblage,eyebrow
24534,"Large stone lion, possibly circled by winged creature",monolith,container,monolith
115272,"Joining the Globe, aim to be a writer",ballpoint,assemblage,ballpoint
73328,Twin Cities captured by first-rate artist? That's capital,accra,assemblage,accra
2417,Group's chiastic rhyme scheme,abba,double definition,abba
82538,Upwardly mobile salesmen seize vehicle and do a bunk,scarper,container,scarper
65487,Long story without point,yearn,container,yearn
88932,Person wobbling had to shilly-shally,humandha,assemblage,hum and ha
138987,Qualification from writing about movement in European arts,masters,assemblage,masters
45401,Fine man,eric,double definition,eric
116229,One of the ship's company has a possible cut limb,crewmember,double definition,crew member
109011,"Party taking knock about European Union, following victory",raveup,assemblage,rave up
69663,Get Margaret off the line?,unpeg,assemblage,unpeg
140682,Does rascal show on TV small round bottom?,impersonates,assemblage,impersonates
48178,"American guys, they deal with business",agents,assemblage,agents
126867,Classic comprises great lines,saintleger,double definition,saint leger
110745,"A lunatic, crazy about the sea",nautical,assemblage,nautical
47629,"""Port's stolen"", boozer admitted",hobart,container,hobart
99495,French novelist working for Biblical judge,gideon,assemblage,gideon
2362,A pound of sultanas?,seraglio,double definition,seraglio
28811,Be in the first parts of contest - that's where it's at,battleground,assemblage,battleground
130260,Opportunity for murder? Nothing else to do,timetokill,assemblage,time to kill
83348,Schedules mean items will be thrown overboard,timetables,assemblage,timetables
140132,Accounts by modern-style English lawmaker,isaacnewton,assemblage,isaac newton
57190,Clouds rising from Maghrib mines,nimbi,hidden word,nimbi
57145,Bar call demanding response,counterclaim,assemblage,counter claim
32849,Peak shortly after taking professional qualification,proviso,assemblage,proviso
61181,Plan a porno picture?,blueprint,double definition,blueprint
9342,River swallowed up fine material,taffeta,assemblage,taffeta
120919,Laugh at dummy,mock,double definition,mock
15872,Year in prison shade,cyan,container,cyan
112102,Shaken Queen restrains one of the horses,equine,anagram,equine
71575,Pasta recipe created for tyrant,satrap,anagram,satrap
111209,"At first, Megan upset Harry, throwing away a gift of perfume",myrrh,anagram,myrrh
40261,Round the Cape and turn in late,overdue,assemblage,overdue
90226,"Exhibition of Spode's ""Troy"" ersatz vessels",destroyers,anagram,destroyers
136050,Was a disheartened Dave Cameron his work?,boccaccio,assemblage,boccaccio
76801,The crew went sick and died in misery,wretched,assemblage,wretched
56538,Strong drink,stout,double definition,stout
36563,West Country project in part of Scandinavia (not the south-west),eden,assemblage,eden
25543,Settle on a solution in the crossword,alight,double definition,alight
118346,Tiny little advertisement Sky used five times,weekdays,assemblage,weekdays
91888,"Fan finds a fish, say, at island party",aficionado,assemblage,aficionado
42130,Poles separated? There's clue in that!,antipodes,double definition,antipodes
8497,Small island turning black,sable,assemblage,sable
7007,Beat nervous tension,stress,double definition,stress
54793,One church's method of entertainment,iceshow,assemblage,ice show
33315,Emphatically he who could be Flemish...,himself,assemblage,himself
86983,Holy record found in European community - English message of a religious nature?,epilogue,assemblage,epilogue
5326,Song with piece of lyric that uplifts and moves lots of people,airline,assemblage,airline
91188,"A blues composition, fit for purpose",usable,anagram,usable
26504,(rank outsider) The Undertaker,trier,double definition,trier
29690,Theatre of the obscenely rich,lyric,double definition,lyric
3533,Provide two servings of dry wine in a jiffy,bisect,assemblage,bisect
107453,Bruce's namesake's got one a plant,forsythia,assemblage,forsythia
41317,Stumble on crude oil in Africa,tripoli,assemblage,tripoli
91390,Superficial drawback to being frank about one's orientation,outward,assemblage,outward
118883,Quick drinks for horses?,snorters,double definition,snorters
17656,Musical with a little bit to learn in a little break,hairline,container,hairline
40437,Salt one had put on bird's tail,titanate,assemblage,titanate
113484,German turns up keeping a vehicle in grassland,savannah,container,savannah
16028,Made redundant by a cross editor,axed,assemblage,axed
105322,Drug firm has one in to flog,cocaine,container,cocaine
84722,"""Crossing a Line"" by a dramatist",traversal,double definition,traversal
34615,Tongue of stout shoe,brogue,double definition,brogue
46833,Let care be arranged for tragic female,electra,anagram,electra
56742,Playing live together,inconcert,double definition,in concert
139313,State of Orbán leaving American wanting to scoff,hungry,container,hungry
86042,"Made an obeisance - on the short side, perhaps",curtsied,assemblage,curtsied
30147,Not allowed cheers? I don't like that!,taboo,assemblage,taboo
2088,Nearly everybody's calm drinking hot drink,alcohol,container,alcohol
98695,They show frightening ability in their field,scarecrows,double definition,scarecrows
85512,Sound opening pace,gait,double definition,gait
44543,This man may advertise food and old port,sandwich,double definition,sandwich
66744,Expenditure on song that's no longer popular,outlay,assemblage,outlay
60169,Free call-back in charge reversal by the crown,emancipate,assemblage,emancipate
92908,The man from whom Samuel imbibed wisdom,eli,double definition,eli
90399,Applicant's hostile answer struck out in court,client,assemblage,client
114979,"Like an egg from duck, empty",ovoid,assemblage,ovoid
104059,Man met end making revision,amendment,assemblage,amendment
9065,Initially desirable residence for study of china,dresden,assemblage,dresden
86853,Filth in America is up - it's past the time to be chirpy,stridulate,assemblage,stridulate
8943,Singular-looking giant?,cyclops,double definition,cyclops
62008,Last of the vintage in the shade,ecru,assemblage,ecru
