Index,Clue,Solution,gemma_predicted,Spaced_Solution
118912,Let no urban car be otherwise,carbonneutral,anagram,carbon neutral
48074,Pig in fat calls for old port,larboard,container,larboard
77130,"Barrier long gone, go and dive",turnpike,assemblage,turnpike
68762,Pleased with G-man in the making?,glad,assemblage,glad
134835,Guess what he or I secretly collect!,theorise,hidden word,theorise
69816,Composer taking egghead to river in swimsuit?,beachwear,container,beachwear
135860,Reverse-engineered molecule that might bind some solutions here,and,anagram,and
62566,"Make happy, as is what Babs would be if so?",bless,assemblage,bless
70556,Press used by Turgenev,urge,hidden word,urge
54360,Remove spell of good fortune when sitting on one's bottom,uproot,assemblage,uproot
123595,Piece of furniture cook rearranged in HQ,bookcase,container,bookcase
64049,Fine instrument dramatist uses,amati,hidden word,amati
59640,Bit of mosaic shows girl entertaining monarch,tessera,container,tessera
27144,A brawl without anyone facing charges?,freeforall,assemblage,free for all
30524,Party policy won't be one's main interest,sideline,assemblage,sideline
4,Number Three at sea,ether,anagram,ether
127924,Musical box for a sailor?,ditty,double definition,ditty
125370,Mother childishly left animal,mammal,assemblage,mammal
29384,State in which one repeatedly enters raving mad,virginia,container,virginia
121133,One frightened by outlandish sixties' show,beyondthefringe,double definition,beyond the fringe
134154,Chemical expert sits on the deadly liquid,acetaldehyde,assemblage,acetaldehyde
74321,Support for the devout in endless Euripides production,priedieu,anagram,prie dieu
121217,Announces several changes,reveals,anagram,reveals
41270,Beast is all right - Pia isn't!,okapi,assemblage,okapi
25366,The fashion trade,custom,double definition,custom
115038,"Sister of Moses says: ""I'm following border the wrong way""",miriam,assemblage,miriam
6730,Drop off small logs,slumber,assemblage,slumber
29521,Conformity to treaty,agreement,double definition,agreement
70064,"Bring up tripe, a bit of fish, a snapper",alligator,assemblage,alligator
112830,Nails the shade to the odd cask,tintacks,assemblage,tintacks
57497,These days a French lover is very hard,adamant,assemblage,adamant
20947,Tall and slender - not overweight,longton,assemblage,long ton
32923,National schoolboy gobbling seconds,estonian,container,estonian
112115,Coloured light for final cargo item,tintray,assemblage,tin tray
36970,Fall short fleeing high-pitched battle,setto,assemblage,set to
86110,Jade occupied by doctor's vocal quality,timbre,container,timbre
123687,Its creed could be judicious,discreet,anagram,discreet
122065,First couple from Turner artist blocking the killing of animals in the name of art?,cultural,container,cultural
59684,Cut line by knot's end,filet,assemblage,filet
19492,"Force cutting signal, energy maintained",impel,assemblage,impel
116568,Payback time here?,debtorsprison,double definition,debtors prison
15192,"Bomb, say, catching European king from behind",grenade,container,grenade
134653,Providing people with different occupations,rehousing,double definition,rehousing
105596,Charge less than German joiner and truce breaker,undercut,assemblage,undercut
90911,Recover from visit,comeround,double definition,come round
119043,Soggy pitch with damage on top,marshy,assemblage,marshy
40778,Church following the lunar cycle?,lutheran,anagram,lutheran
32546,Females gathered for drink,bevy,double definition,bevy
52614,TNT - as in explosive flash,instant,double definition,instant
72897,"Swede separated by third of carrot, say, pulled up, root around",scavenge,assemblage,scavenge
120997,Write study of Ulster in Thackeray's history,pendennis,assemblage,pendennis
42375,"When batting, duck's broken by boundary drive",ambition,assemblage,ambition
138413,Discontented social worker knowing one's inclined to appear thus,slantwise,assemblage,slantwise
121350,Swimming pool without running water - Cameron's controlled environment,cleanroom,assemblage,clean room
130159,Send rude online message to lover,flame,double definition,flame
73305,"Tough, shrewd and practical hands rode range",hardnosed,anagram,hard nosed
50470,Popular numbers I have detailed,intensive,assemblage,intensive
46918,Worn-out shoe?,galosh,double definition,galosh
50569,"Trick unionists' alliance, ultimately",dupe,assemblage,dupe
54274,Network hub underpins heart of global paper,observer,assemblage,observer
26180,"Fed up, having to stop on guard",defend,assemblage,defend
18829,Come very close to a qualification,abut,assemblage,abut
69808,Impart knowledge free from superstition,enlighten,double definition,enlighten
100549,Nameless town with church music extract,stretto,assemblage,stretto
4820,"Sister's child needs some condemnation, ie censure",niece,hidden word,niece
83665,"It can be wrapped round head or neck, but not heart or part of hand",banana,double definition,banana
13968,"Prove right, merely by changing book to Kipling poem",justify,assemblage,justify
67140,"A magistrate disrobed after firstly cursing, out of hearing",acoustic,assemblage,acoustic
66529,Person on tour admitting The Smiths finally will make comeback,response,assemblage,response
124032,Signed agreement attached to ribbon held by queen?,concordat,container,concordat
129435,See one old woman in game win lousy money that could be better,minimumwage,assemblage,minimum wage
81660,Unspoiled Hardy heroine is not a novice at heart,taintless,container,taintless
3469,English film star gets rid of wrinkles,irons,double definition,irons
82661,Pot manufactured for ointment,pomade,assemblage,pomade
114552,Antagonist returns to vehicle at this address,careof,assemblage,care of
94963,Cutting of taxes by queen works out,exercises,anagram,exercises
132116,"Barrow by rail, shortly to return",cart,anagram,cart
58292,The atmosphere in a small firm may be capital,cairo,container,cairo
18492,Beyond redemption? What rotten luck!,toobad,double definition,too bad
25260,"Masses drifting away, slice of cake ultimately getting wasted",icefloes,anagram,ice floes
113390,Bird ingesting large bean or nut,clock,container,clock
272,Become engaged in some sharp practice,mesh,hidden word,mesh
8231,Costermonger's duck,scoter,hidden word,scoter
117938,Keen to pirouette over good music,reggae,anagram,reggae
33600,Head of state protects saint from robber,rustler,container,rustler
81057,"Eye on a car, perhaps? When do you get your Christmas bonus?",onceayear,assemblage,once a year
118257,Wreck two containers,basketcase,assemblage,basket case
88135,Pilot's life's ending in ravine,george,assemblage,george
32619,New style navy,modern,assemblage,modern
78046,Thus carrying pet back and forth to be clipped,staccato,container,staccato
42685,Begin a different way of life?,being,anagram,being
128806,"Neoclassical architect, say, reveals sacred mountain",adamspeak,assemblage,adams peak
31389,Suspend the terms of reference,remit,double definition,remit
52796,Such trees are barely recognisable in winter,deciduous,double definition,deciduous
22396,The Continental fashion suits British singer,elton,assemblage,elton
21885,What is left in the car,estate,double definition,estate
3897,Means of reproduction for awkward clients,stencil,anagram,stencil
46445,Last words on instant muscle,triceps,assemblage,triceps
96278,"Deeply draw in the highest air, when rough",sketchy,assemblage,sketchy
111699,Drink with Kansas leaders in Kansas,topeka,assemblage,topeka
136004,Media editor not oddly involved in his work,oldmacdonald,assemblage,old macdonald
108105,Yes man finds three quarters to be in flower,assenter,container,assenter
33163,"Regal office shed, we hear",throne,double definition,throne
77025,Hard rock echoing in street in Argentina,granite,assemblage,granite
103793,"Spooner's plan to attract mods to Bordeaux store, perhaps",winecellar,assemblage,wine cellar
133739,Manchester United manager once upset substitute with …,busby,assemblage,busby
68992,"Doctor on way, heroin injected carelessly",anyhow,container,anyhow
9561,Fiddle somehow led to stand with legs apart,straddle,assemblage,straddle
18519,Extreme sports club lacks capital,utter,assemblage,utter
100362,Garrison's inner retreat with revolutionary turn to it,reduit,assemblage,reduit
40011,Trifle contains divine alcoholic drink,toddy,assemblage,toddy
111894,"I have invested in a car, where a boat is needed",river,container,river
64386,"Musical would be fine, if shortened",oklahoma,assemblage,oklahoma
111106,Fat: apparently good to be inside a covering,lipid,container,lipid
34983,"Ball, possibly square",dance,double definition,dance
53339,Did her arrival made Browning homesick?,april,hidden word,april
131445,Link established quite recently with a sort of kangaroo found down under,eurotunnel,assemblage,eurotunnel
77635,"One rebelling is transformed by books of Bible, becoming peaceful",nonbelligerent,assemblage,non belligerent
62069,Mother's hole that wasn't there,macavity,assemblage,macavity
3483,Limited form of credit after period of unemployment,restricted,assemblage,restricted
111620,Crime scene? It's an adult shot to pieces,indecentassault,anagram,indecent assault
73930,"On ’orse, what man did wear",erode,assemblage,erode
127800,Badges almost intended to take a hundred: that's being petty,insignificance,assemblage,insignificance
42128,"Oriental sailor, a rogue changing sides",lascar,anagram,lascar
73037,Surly drivel about king,gruff,container,gruff
69297,Pressurised nitrogen stored under shed,leanton,container,leant on
4051,Musical grunts?,gigi,double definition,gigi
30910,"Not all the book, but about right",excerpt,anagram,excerpt
40748,Cheers for model,prosit,double definition,prosit
29609,More tasteful port,tangier,double definition,tangier
136717,"Our nation oddly omitted to, in the past",unto,hidden word,unto
128470,First wife ousted by priest in dramatic drawing,eliciting,assemblage,eliciting
23852,Bring up a time and a place for spectacle,arena,assemblage,arena
7462,More oblique kind of pin,skewer,assemblage,skewer
86474,"Obnoxious person was in the van, refusing to bend",pigheaded,assemblage,pigheaded
27829,"China, say, for ""good girl"" plates",eggshell,assemblage,eggshell
45103,Time to abandon cabs for Central line,axis,container,axis
99522,"Forth Rail express starts at York - train finally arriving, when not bound to be so?",freeborn,assemblage,freeborn
119699,An awkward niggle surrounds gathering,gleaning,container,gleaning
47923,Anxiety for business,concern,double definition,concern
130952,Piece of armour Shakespeare placed round topped and tailed fish,brassard,container,brassard
108298,Game requires holder to contain speed and gravitational constant,strategy,container,strategy
142113,"Doctor accepts being dismissed, so stops being heard",drownsout,assemblage,drowns out
11133,European Union bearing modified vegetable produce,aubergine,anagram,aubergine
85190,Shrink admits a number of soldiers for assessment,judging,container,judging
10197,One who picks the winning ticket goes up for the prize,reward,anagram,reward
81093,Sticky situation backing non-extremist Tory PM,major,assemblage,major
34751,"Snake's exhausted, holding soldiers back",serpent,container,serpent
33140,Commanding individuals with important roles to play,leadingmen,double definition,leading men
137861,Truth backed by notes of confession making one quarrelsome,factious,assemblage,factious
74378,Possibly see unit as part of another unit,ensuite,anagram,en suite
80394,Current providing insulation,thermal,double definition,thermal
70055,Extremities of nail broken in certain conditions,terminals,assemblage,terminals
70042,Send Giles revised stuff that's recently arisen,seedlings,anagram,seedlings
64031,A couple of pounds for the lot,spy,assemblage,spy
94590,Green still on remand,untried,double definition,untried
36741,Killing game,bloodsport,assemblage,blood sport
39257,"""Vidi"" in speech and sight",eyesore,double definition,eyesore
133603,Firm taken in by swindles gets the police,constables,assemblage,constables
116001,Supply cable possibly halved,flexibly,anagram,flexibly
69242,Line of peaks and points,andes,assemblage,andes
16461,Late morning paper,exam,assemblage,exam
9558,Fling ending in bed with coupling,dalliance,assemblage,dalliance
127727,Re-enter formation of earth,terrene,anagram,terrene
109705,Stroke uncle with a ruptured spleen,petulance,assemblage,petulance
36532,Fair punishment,fine,double definition,fine
134954,"Raced round Bath, say, more than necessary",tospare,container,to spare
123937,Vote for including turn in TV show,xfactor,container,x factor
99049,Produce fertiliser concealing universal truth,manufacture,container,manufacture
31799,Now I see container from the south for Tex-Mex food,nacho,assemblage,nacho
106124,"Essential couple of coins, one not English",central,assemblage,central
103264,"A bit like part of Birmingham, creating surprise?",astonish,assemblage,astonish
66613,Doctor rescued flirt,seducer,anagram,seducer
94986,One must be quick to do so,breathe,anagram,breathe
11599,"Man with vessel, a skiff",sampan,assemblage,sampan
7820,German state's leader's gone somewhere further east,russia,assemblage,russia
87709,Cheat to secure point in card game,cribbage,assemblage,cribbage
28046,Wool producer in the Western Isles,ewe,hidden word,ewe
7339,One needing exercise wants female,unit,assemblage,unit
53710,Irregular green semicircle turns up on top of table,deviant,anagram,deviant
131316,Fastens covers over farm animals,boars,assemblage,boars
37325,Make a fuss about Robert Owen initially being remote,faroff,assemblage,far off
131466,Singer acquired good piece of drum kit,bongo,assemblage,bongo
82235,"Naps killed cat, excited by amorous activity",slapandtickle,anagram,slap and tickle
85145,Little boy traps female into consent for promotion of photosynthesis,leafgreen,anagram,leaf green
115952,"Munch nosh all up, out eating good pub fare",ploughmanslunch,assemblage,ploughmans lunch
37557,"Forbidding champion to moo, say",grimace,assemblage,grimace
78423,Groom quiet about knight pinching bride's bottom,preen,assemblage,preen
39545,Seat unfinished in part of curve is antique,archaic,assemblage,archaic
105764,Bird checked the call of another,coo,double definition,coo
82777,Not being on the side of the angels? That's prohibited,forbad,assemblage,forbad
62956,Wine for king on the move,astir,assemblage,astir
96999,Due opinion?,owing,double definition,owing
8636,"One's girl-child, perhaps",issue,double definition,issue
33820,Quarters provided by the bank,houseboat,double definition,houseboat
124562,Great success? No sir,goodwin,double definition,goodwin
47495,Fiddle starts to sound clear as mud,scam,hidden word,scam
13022,In dire necessity find personification of peace for Greeks?,irene,hidden word,irene
23443,Type of onion ring found in the promised land,scallion,assemblage,scallion
101174,Has old-fashioned style,hath,double definition,hath
138623,Electronic sound in live record,beep,double definition,beep
40988,An entrance of ornamental stone,agate,double definition,agate
92273,"Find luggage missing, but fail to get legal redress",loseonescase,double definition,lose ones case
60249,Have a fag to improve one's mood,lightup,double definition,light up
58167,Another messenger reveals himself,hermes,double definition,hermes
98497,Munchy sound when male tucks into meat,chomp,container,chomp
93094,"Dirty and gross, the man in the family ’ome?",grubby,double definition,grubby
108647,"Cute, if led astray, becoming two-faced",deceitful,anagram,deceitful
42081,Question put by examiners? Fancy that!,whatdoyouknow,double definition,what do you know
91550,Source of present-day jingles,sleighbell,double definition,sleigh bell
27772,I'm playful - and the month hasn't even started!,arch,double definition,arch
95030,Undertaking pilot's last request,task,assemblage,task
122178,Exclusive brand meant dear product,tradename,anagram,trade name
118494,They may be taken lying down,restcures,double definition,rest cures
58403,Set-to with Sex Pistol in a London park,rottenrow,assemblage,rotten row
101254,"Doubtless, mistake offends client",selfconfident,anagram,self confident
110128,Contest picture at altitude,fight,assemblage,fight
72499,Cocoa and chocolate are one originally,cacao,hidden word,cacao
128855,She possibly reports hand straying after American leaves for Italy,thirdperson,anagram,third person
34926,Open a drink,ajar,double definition,ajar
63558,"Timon, I say, is disposed to hate",animosity,anagram,animosity
101060,Accountant grasps tree in crater,caldera,container,caldera
84689,Asylum given over to pauper,havenot,assemblage,have not
51923,Drunk needing shuteye for counter ...,tiddly,double definition,tiddly
127107,"Bloodhound, I think, ignored trash",shlock,hidden word,shlock
132715,Way to infiltrate difficult meeting in secret,trysting,container,trysting
110229,"Brad, while on Universal set, ignoring film star group",pegasus,assemblage,pegasus
14545,Artist's state of being a rogue,rascal,assemblage,rascal
26224,Wait for veteran to strike out,holdit,container,hold it
100348,Must a shine somehow indicate fire?,enthusiasm,anagram,enthusiasm
120669,Backwards family with sheep triggered the space race,sputnik,assemblage,sputnik
53659,Awkward-looking group of people sitting on heather,gangling,assemblage,gangling
24177,"Split second in Scotland, then split!",cleave,double definition,cleave
110275,"Watch over so many finalists in beauty contest, say",eightbells,assemblage,eight bells
122583,How solid is refuse around squat?,density,container,density
84721,Coming across party animals in short story,traversal,container,traversal
138130,"Remains for ever in mind, we'll swear",indwells,hidden word,indwells
79825,Nitty-gritty of piles below underwear,brasstacks,assemblage,brass tacks
20798,Entrenched element in party to raise security,rearguard,assemblage,rearguard
58963,Exasperated with Dave and ragtag ensemble,aggravated,anagram,aggravated
30485,Match-fit?,eligible,double definition,eligible
81342,Insect wings of white and black,weevil,assemblage,weevil
75929,Discharge Vietnamese leader in Laos settlement,salvo,container,salvo
78767,Man gets the Castilian into place of worship,chapel,assemblage,chapel
96858,Mid-off's just terrible,frightful,assemblage,frightful
67467,"Excel, getting gold in some sort of sports",outdoor,assemblage,outdoor
60374,Bloater's not a bad sea food item,lobster,anagram,lobster
35888,Unable to rest in peace for a spell,cantrip,assemblage,cantrip
110353,Musical acrobatics could produce bad neck and ear,breakdance,anagram,break dance
139638,"One name of prophet, as I repeatedly recollected",isaias,assemblage,isaias
68981,A main source of embryonic membrane,amnia,anagram,amnia
25057,Gas ring section,ozone,assemblage,ozone
55104,Young male crab?,nipper,double definition,nipper
9636,One in wig finding way through wall,barrister,container,barrister
58752,Drudgery producing academic chef d'oeuvre?,donkeywork,assemblage,donkey work
79565,BG made of water,pool,double definition,pool
70275,"It's great to spoil French solvers, keeping distance",marvellous,assemblage,marvellous
73411,Curved feature in dog initially in dog,bowwindow,container,bow window
82846,Racket due to fourth or fifth engagement?,battledore,assemblage,battledore
63995,Fierce storm on the coast of Brazil,recife,anagram,recife
47389,"""Watch With Mother"" interrupts bath-time negotiator",diplomat,assemblage,diplomat
105618,Protecting Republican Party is a great deal for media mogul,murdoch,container,murdoch
99075,Feature extra large trousers,chinos,assemblage,chinos
62207,Musician's skill rescued tarnished gig,sightreading,anagram,sight reading
65418,Gas lamp's terminal whirring sound,prattle,assemblage,prattle
95185,Start a fight with man in shearing shed,rouseabout,assemblage,rouseabout
83550,Competent scholar embraced by non-drinker takes cover,tablemat,container,table mat
51830,Refrain from encumbrance,burden,double definition,burden
38534,Let person open it? Maybe better not,poisonpenletter,assemblage,poison pen letter
10553,Contemptuously treat group going to break up,disband,assemblage,disband
118223,"Weed obscuring duck, work to see bird",hoopoe,container,hoopoe
58257,Rouse Scots cry to dismiss London leader?,awaken,assemblage,awaken
124223,"Jack lost set again, beginning to expect small crowds",jostles,assemblage,jostles
96341,"Woman at court, people with backstreet laws",enactments,assemblage,enactments
21038,Condition of French teenager in trouble?,degenerate,assemblage,degenerate
13566,School evicting privileged lady from land,train,container,train
35551,One who does good turns,acrobat,double definition,acrobat
46159,"Punishment for most of this cake being spongy, right?",thickear,assemblage,thick ear
122699,Cheerless - wet and rainy without a break,wintery,double definition,wintery
114374,Informal greeting by smart type without it having to get friendly,hititoff,assemblage,hit it off
76005,At Houston they usually lead to nothing,countdowns,assemblage,countdowns
133709,"People to take out on this bash, mostly drunk on street",hitlist,assemblage,hit list
5832,Speak highly of no power boost,raise,double definition,raise
76568,"As arranged, I'm seated with second cup of coffee",demitasse,anagram,demitasse
75679,"Lacking aspiration, they listened to Genesis etc - but that was a long time ago",theyeardot,assemblage,the year dot
119603,Gas restricts endless fruit service for babies at Christmas,capricorns,assemblage,capricorns
44287,Scoop race entrants' urge to make love,eggspoon,assemblage,egg spoon
87812,"Game about an inch length, for a wonder",chinless,container,chinless
51891,Quite pleasing,pretty,double definition,pretty
78365,Philosopher in fight at factory,mill,double definition,mill
72536,"New arrival at the docks, we hear",birth,double definition,birth
24159,Favourite soft centre?,sweetheart,assemblage,sweetheart
113423,Transport both sides of a line in the desert?,caravan,assemblage,caravan
139230,Most glad with you finally getting some kind of sleep in this medical condition,glaucoma,assemblage,glaucoma
34706,Irish author's sister inhaling smoke,stoker,assemblage,stoker
125592,People in pubs do this for a hen night,barmen,double definition,barmen
92015,Common sense is entering the world,realism,container,realism
32620,Progressive brought new Communist order about,modern,anagram,modern
314,"In short, there's no female candidate for board?",brie,assemblage,brie
31384,Assigned task of putting clock back,remit,anagram,remit
104434,Secures pieces of mistletoe,sprigs,double definition,sprigs
8473,Slip on slip?,erratum,double definition,erratum
66597,Advertising for poet,promotion,assemblage,promotion
11661,Individual without husband on this?,shelf,container,shelf
43626,"""Time for a word"" is unAnglican",nonce,double definition,nonce
78888,This old boneshaker is a strangely loved piece,velocipede,anagram,velocipede
123325,The purpose of the visor is to avoid humiliation,saveface,double definition,save face
128993,Remaining board members (one third gone) promise too much,overcommit,assemblage,overcommit
94793,Bony duck - cheap buy,osteal,assemblage,osteal
62605,"Poet, painter and illustrator left to cook hogs",blake,container,blake
122697,"Shake up orange vigorously, carried by rocket",reorganise,anagram,reorganise
38561,Part of the UK maybe found even in India,northernireland,double definition,northern ireland
85248,Tacks away from earth with little motion,snailspace,assemblage,snails pace
61100,Girl I'm upsetting with religious book,missal,assemblage,missal
120228,Like some entertainment in the Globe? Then call back,balletic,assemblage,balletic
120999,Old musical student at start of play in Liverpool street,lilactime,double definition,lilac time
28956,Rushes round to see the Primate,rhesus,anagram,rhesus
71900,"Lively man, children's entertainer?",bouncycastle,assemblage,bouncy castle
24797,Building quarters inside a hill,tower,container,tower
93091,"Losing consciousness, so making an exit",passingout,double definition,passing out
114635,"Tops down, then, bringing cheers",bottomsup,double definition,bottoms up
126904,Heard to put artic into reverse at some degree,baccalaureate,anagram,baccalaureate
15947,Obvious hole in mission statement,manifesto,assemblage,manifesto
127515,Cycling cape's under dog meat,muttonchop,assemblage,mutton chop
50242,Take top off packing case for a price,rate,assemblage,rate
52581,A Bovril recipe that's revolutionary,bolivar,anagram,bolivar
79659,"Shipyard worker in a state, having to change direction over time",riveter,assemblage,riveter
81003,Uncommonly haughty,lordly,assemblage,lordly
114617,Panics finding a gangster with guns?,alarms,assemblage,alarms
26426,Do something different with cold celery,recycle,anagram,recycle
72386,Part of Greater Manchester - an extra bit?,bolton,double definition,bolton
57137,Set cryptic in press that was thrown out,jetsam,container,jetsam
87434,Feature informed on Delft art,chinaware,assemblage,chinaware
18880,A Frenchman's charge for electricity,coulomb,double definition,coulomb
106194,I help with gigs - I adore travelling,roadie,anagram,roadie
97130,Calling for a parish priest before joining type of comedy,appealing,assemblage,appealing
13419,Water jug put back in sink for so long,farewell,container,farewell
59197,Nice men upset by bearing superiority,eminence,anagram,eminence
136872,"In conversation, discretion is nailed",tacked,double definition,tacked
132348,"Impractical to team up with short, smart clothing?",quixotic,assemblage,quixotic
6209,"Thorough, constant but not firm",efficient,double definition,efficient
39973,Rover plant,rambler,double definition,rambler
104574,Last nasty messy problem for adviser with computer,systemsanalyst,anagram,systems analyst
71878,A treat for which I yell out loud,icecream,double definition,ice cream
22059,Man about to return home,ernest,assemblage,ernest
82560,Albert to contemplate a mountain range,watchchain,assemblage,watch chain
94334,"Novel report, the whole thing",shebang,assemblage,shebang
116066,Where educational forms are filled?,schoolroom,assemblage,schoolroom
122379,Security devices needed as a dodo flies?,deadbolts,assemblage,deadbolts
139413,Throws light on problems besetting posh store,illumines,container,illumines
14476,"Before start of race, punter is richer",betteroff,assemblage,better off
75221,Banks that can stop advances,earthworks,double definition,earthworks
81480,"Settling down with advance team, getting directions to capture castle, initially",subsidence,assemblage,subsidence
36037,Again take on study - choose to pursue it,readopt,assemblage,readopt
80053,Feel very cross with girl keeping support up,seethe,container,seethe
139444,Revised bible held by a theologian's all made up,adlibbed,anagram,ad libbed
37267,Signals left out of things like this,cues,container,cues
74196,Lines in church choir work curtailed by a bloomer,chrysanth,assemblage,chrysanth
57491,Girl meets chap and starts talking - but doesn't yield,adamant,assemblage,adamant
61893,"To economise, Frenchman is introduced to bonus shares",scrimp,assemblage,scrimp
78803,Where there's an even chance to bring back the cat,tossup,assemblage,toss up
98774,Bill gets fitting from tailor,adapt,assemblage,adapt
4699,Bottom part of tree contains third of bark,breech,container,breech
15962,It's nearly time for bed,night,double definition,night
76985,Old-time singer and performers meeting retired sailor at end of oratorio,castrato,assemblage,castrato
110657,This month every edition is set up,installed,assemblage,installed
70024,A stock Guardian figure?,storedetective,assemblage,store detective
39608,"English composer finding another ""Unfinished"" antiquated",arnold,assemblage,arnold
136819,"Faith being questioned in party heading for office, amid dubious claims",iconoclasm,anagram,iconoclasm
111516,"One bill inside another, I conclude, may cause ill feeling",bacilli,container,bacilli
98947,"Boats being slimmer, bow to stern",lighters,assemblage,lighters
141939,Exercise right to sit on panel - that's a crime,perjury,assemblage,perjury
48494,Not one anti-beer?,inebriate,anagram,inebriate
21807,Fellow turning round on the way to fall asleep,nodoff,assemblage,nod off
103801,"Girl held up by minders, those employed to look after her?",caretakers,container,caretakers
61107,Islam's enigmatic religious book,missal,anagram,missal
24431,It may be a mistake to express despair in public,oversight,assemblage,oversight
44325,Collector equipped with buzzer,honeybee,assemblage,honey bee
87492,Capital sort of roll with nowt taken out,bridgetown,assemblage,bridgetown
120857,I don't mess with leaf stripper,defoliant,anagram,defoliant
36121,Submarine was first with rust protection,undersealed,assemblage,undersealed
93956,Enter Gordon: nearly all tremble in the Southeast,greaterlondon,assemblage,greater london
71338,Frequently unwarranted intruder presenting a job for the right workman?,apostrophe,assemblage,apostrophe
26822,Wear and tear about target,raiment,container,raiment
38622,Rough cover for chimney,hoodlum,assemblage,hoodlum
46561,Victor loses head going round the bull,inner,assemblage,inner
37324,"Lifting service inaccurate, well out",faroff,assemblage,far off
63651,Claims girl has been grabbed by boy,declares,container,declares
39798,Taylor enjoys entertaining another actress,loren,assemblage,loren
15392,Substitute crêpe filling with something dainty,replace,assemblage,replace
93158,Carnivore in the middle of thought in its head,cougar,container,cougar
22961,The story of my uncle?,relation,double definition,relation
119024,Dreamer in dunce's cap is teased,escapist,anagram,escapist
77896,Drawing instrument traditionally boxed,compass,double definition,compass
14524,"Put in post at suite, perhaps",situate,anagram,situate
21254,Rebel king I turn to,riot,assemblage,riot
124345,Projection in present article not being filmed,offcamera,assemblage,off camera
56857,Report of narcotic,bang,double definition,bang
21801,Moving praise for the old country,persia,anagram,persia
78991,To enlarge silver and a bit of gold currency is ecstasy,aggrandise,assemblage,aggrandise
73176,"Horse, non-starter, eating cold fruit",quince,container,quince
127658,Philosophical scientist understood graduate's trick,rogerbacon,assemblage,roger bacon
79981,Cover story finished first,overlie,assemblage,overlie
79187,Seem likely to be devoured after god drops round,threaten,assemblage,threaten
103566,Who knows? Take that secret to your grave!,younevercantell,double definition,you never can tell
76081,"Show, we hear, to look back on",revue,double definition,revue
84100,After analysis we had this Freudian impulse,deathwish,anagram,death wish
1189,Words of unseen talker putting love at the heart of immorality unduly,voiceover,container,voice over
96200,Late actor has shifted tree to the left,sharif,anagram,sharif
5890,Turn the Guardian blue and it will stop functioning,suspend,assemblage,suspend
34549,Sounding chivalrous whenever it's dark?,nightly,double definition,nightly
110880,Baffled by sensational wordplay with nine letters missing,ataloss,hidden word,at a loss
99269,English coastal visitor changes colour,turnstone,assemblage,turnstone
65019,Writer of illicit love letters?,correspondent,double definition,correspondent
33687,Where a storm leaves copper positive?,teacup,assemblage,teacup
133135,Charles writing for openings,chasms,assemblage,chasms
124643,Ruin meal at university,messup,assemblage,mess up
33091,Split up left-wing union,sunder,assemblage,sunder
23232,"Bush in suitable place, one assumed originally",gardenia,assemblage,gardenia
66636,Furious to find rat in fast food,hotdog,assemblage,hot dog
141229,Short musical performance,gig,double definition,gig
62291,Loaf taken from wrapper and chewed noisily,baguette,assemblage,baguette
68886,Preserve style for old photo,tintype,assemblage,tintype
107056,Trailer for Edward Lear's capital nonsense?,dawdler,anagram,dawdler
39343,Fibres working loose in underpants,briefs,anagram,briefs
64815,Swish sort of four-by-two?,froufrou,assemblage,froufrou
92088,Give birth to male in experimental site,lamb,container,lamb
122468,London district with no healthy bank,camber,assemblage,camber
23530,Every artist embraces New Wave of sorts,permanent,container,permanent
8547,Shot in the eye!,optic,double definition,optic
63979,Deck trouble with sailors,adorn,assemblage,adorn
126766,"Paint can out, red is stirred",undercoat,anagram,undercoat
100629,Lie about receiving German director's directions to Welsh town,llangollen,assemblage,llangollen
37163,Reporter's got a point that's cutting,hacksaw,assemblage,hacksaw
109484,Follower runs back into safety location,acolyte,container,acolyte
8919,A meeting that seeks spiritual guidance,seance,double definition,seance
38251,Patience has very bright flower,solitaire,double definition,solitaire
30943,Falls over a painter - get up!,niagara,assemblage,niagara
140976,Woman's right to a German address?,herr,assemblage,herr
108632,Appeal in two ways,refer,double definition,refer
84829,Part of hospital in coma,tranche,container,tranche
90004,"A relation's ground, or grounds",rationale,anagram,rationale
110490,"Shrub becomes coated, so they say",furze,assemblage,furze
2758,There are two points he can possibly raise,enhance,assemblage,enhance
15355,Jury's comment on horse,rider,double definition,rider
131147,Bizarre muddle I clear up,peculiar,anagram,peculiar
64876,Relationship between matron and nurse,sister,double definition,sister
61148,Drink leads to nasty reaction at university,cointreau,anagram,cointreau
37914,Concert piece not getting an encore,once,hidden word,once
5581,Note short time taken in decorative work,crotchet,container,crotchet
74429,Legend on king providing shelter for best friend,dogkennel,assemblage,dog kennel
6422,Verne's undisciplined banker,severn,anagram,severn
137345,Minister initially supporting Tory party member's cover-up?,condom,assemblage,condom
98733,Lily's relative pole dancing with dash,asphodel,anagram,asphodel
57244,"Large, fleshier all round, but not so curvaceous",flatter,assemblage,flatter
136787,Worst type of underground heating?,hellfire,assemblage,hellfire
80590,Sailor's spirit and extremes of gallantry are staggering,groggy,assemblage,groggy
138412,Uplifting piece of text set to music for annual examination,mottest,assemblage,m o t test
33255,"View from air over London, say",looksee,assemblage,look see
37091,Casters may be working to find one,actress,anagram,actress
20166,"Standing still, but not against reform",stagnation,anagram,stagnation
59034,Performed in a group that's dissolute,abandoned,assemblage,abandoned
88514,"Not straight, so against entering means",wavy,container,wavy
