Index,Clue,Solution,Spaced_Solution,gemma_predicted
70065,"A bit of spirit needed to climb a peak, which is dangerous and must be scaled",alligator,alligator,assemblage
34624,Footwear by which the Irish may be recognised,brogue,brogue,double definition
65885,It's said to pacify one getting a duplicated present,nownow,now now,assemblage
10120,"Essential for galop, metronome's rising speed",tempo,tempo,hidden word
83151,"Check when one's gone past you, having come to grief",autopsy,autopsy,assemblage
66353,"Capital sum a lender's first withdrawn from Italy, or Monaco?",principality,principality,assemblage
37975,Sounds like conversation has a twist,torque,torque,double definition
97875,Complaint of writer about the British clearing banks,nephritis,nephritis,assemblage
50079,"River runs back, almost reaching top of estuary",rhine,rhine,assemblage
51124,Ulster backing diplomacy without a break,intact,intact,assemblage
119756,"Holding up the Guardian, for instance, is Rusbridger, with efficiency",organised,organised,assemblage
1482,The advantage of retired gentlemen,edge,edge,double definition
19273,"Dead? Yes, possibly, and near to tears",sadeyed,sad eyed,anagram
140751,"One metre down, plant foolish hoax",piltdownman,piltdown man,assemblage
37502,Pay to take residence at university?,settleup,settle up,assemblage
124639,"It's a pleasure to cultivate, taking little time",thrill,thrill,container
32690,Time off for a craftsman,shoreleave,shore leave,assemblage
121020,Dress for presentation?,giftwrap,gift wrap,assemblage
67809,Representation of one small party,icon,icon,assemblage
102881,Address of the woman's joint,ladyship,ladyship,assemblage
25668,"Like one with toes but no middle fingers, say",digits,digits,double definition
87682,Anonymous donor makes an entrance,door,door,hidden word
52394,"Rash of the skin, not initially red",epidemic,epidemic,anagram
15906,Hard worker making veiled threat to PC?,trojan,trojan,double definition
15686,"Worn thin perhaps, so it's included free",thrownin,thrown in,anagram
138803,Good time to change sides with spirit,ghoul,ghoul,assemblage
100630,Eisteddfod venue organised on legal lines by knight,llangollen,llangollen,anagram
99315,The nicest society can show irritability,tetchiness,tetchiness,anagram
83256,Evidence of railroad plant,groundsel,groundsel,assemblage
1470,On which tense?,edge,edge,double definition
133893,Plant turning out eg lasers,eelgrass,eelgrass,anagram
118560,Tucker's best mate put on the covers of large sacred text,bible,bible,assemblage
83684,Superlatively fine art suffering,smartest,smartest,assemblage
24337,Got off just over halfway through dismal government-free existence,reality,reality,hidden word
4779,Thomas is example of one that needs no tender attachment,tankengine,tank engine,double definition
14398,"Fools wasting time on North Carolina headland? Spanning the years, this is characteristic",idiosyncrasy,idiosyncrasy,assemblage
55741,"To a certain extent, the scoundrel wants that woman",rather,rather,assemblage
543,Hurt the billman,ache,ache,assemblage
674,"Culottes Lafayette pulled up somewhat too tight, hence his voice",falsetto,falsetto,hidden word
75890,"Flower show out of place, shortage of air about",poinsettia,poinsettia,anagram
27545,It's shown in diatonic modulation,indication,indication,assemblage
83646,"""Look at tax"", says a Green",lovat,lovat,assemblage
10341,A party bloomer - providing mineral!,alabaster,alabaster,assemblage
116024,Boatman's report on whale found in the Mediterranean,mallorca,mallorca,assemblage
4079,Twice as fair,soso,so so,double definition
102736,Cry off limiting gene modification in a certain style,regency,regency,container
18902,Make off with bits of deck and amplifier,decamp,decamp,assemblage
120440,Choose industrial chemists' solution: we deal with …,opticians,opticians,assemblage
65562,Bow and scrape when news is broadcast between balls,danceattendance,dance attendance,assemblage
54270,She watches old boy with computer,observer,observer,assemblage
94952,"Expectation of rush hour delays, an empty promise?",jamtomorrow,jam tomorrow,assemblage
66965,Dodgy operator catching river fish,trout,trout,container
33905,Explosive component of Ulster on time? On the contrary,nitre,nitre,hidden word
107270,Politician given party lodgings,condo,condo,assemblage
91577,Briefly that extra distance that brings evidence of happiness,smile,smile,assemblage
126052,Revolution Road's dedicated track,cycleway,cycleway,assemblage
121537,Do without minims in the middle bar,banish,banish,assemblage
130713,Tea and toast,drink,drink,double definition
41821,Oil wheel,castor,castor,double definition
62295,Injury puts years on mother,damage,damage,assemblage
47360,"Consider penning lines, any number almost",wellnigh,well nigh,container
94991,Mr North struggling in the grip of deranged genius,mastermind,mastermind,anagram
15174,A positive sign,plus,plus,double definition
129639,Short of three lots of supporters in the cemetery?,sixfeetunder,six feet under,assemblage
92772,Pacific type has to look over endless sea,appeaser,appeaser,container
27958,"First-class book about leading entertainer, of course",aintree,aintree,assemblage
27977,"Repeat one time, then another, one short of ten",iterate,iterate,assemblage
26030,Murphy's digger,spud,spud,double definition
15976,Close time?,night,night,double definition
129940,"Give up crime in Oz, reportedly, and wield pen anonymously",ghostwrite,ghostwrite,assemblage
135714,Climber's endless hunger to be among celebs,alpinist,alpinist,container
32375,Fancy a fish first?,idea,idea,assemblage
36997,Port one kept in casks,tunis,tunis,container
48628,Like following like?,such,such,double definition
56100,No Conservative to stop slide,ease,ease,container
132308,Somewhat minimalist hat? I think I expected more!,isthatit,is that it,hidden word
14173,A friend keeps place that's cut off,amputate,amputate,container
63746,Something to hide under after final bombs can be blown up,inflatable,inflatable,double definition
94043,"Farad's an SI unit, but not of this",flux,flux,assemblage
51953,Missile destroyed depot storing gold,torpedo,torpedo,anagram
29370,"Big build-up in New York, for example",skyscraper,skyscraper,double definition
49637,Itinerant itinerants lose one itinerant,transient,transient,anagram
5396,Contract office boss,stud,stud,double definition
19670,"Put in new position, took a break around one",resited,resited,container
76131,Plain or flash coat for detective on street?,modest,modest,assemblage
60727,Bow out of second-rate finale,bend,bend,assemblage
132053,Order costumes for cases,lawsuits,lawsuits,assemblage
50207,Side needing actual capital,realmadrid,real madrid,assemblage
139736,Securing army officer to rise against one he swore to serve?,locking,locking,assemblage
61403,A quiz night without a quiz? Hardly on the cards,bezique,bezique,double definition
134737,They succeed in their schemes,heirs,heirs,hidden word
80851,Prince appears more wet?,rainier,rainier,double definition
115706,Page wearing drunkard's hat,topper,topper,assemblage
41359,Has manoeuvred an end to the contest: cap that!,shako,shako,assemblage
106776,What cross-country runners do to a boy?,harry,harry,double definition
77141,Something to eat and it's time for a fool to go to bed,apricot,apricot,assemblage
69154,Brother to Uncle Remus,brer,brer,double definition
86282,Piece of brass enclosing ring that's worn by noble,coronet,coronet,container
50407,Famous sons delay leaving,starry,starry,assemblage
85763,A number left on a trip for the pottery,delft,delft,assemblage
14011,"Volunteers of yore, with many suffering",yeomanry,yeomanry,anagram
20135,"Fiddler, it's said, turned on when hugging the leading lady",nero,nero,container
56778,OSCAR?,limo,limo,double definition
90168,Explorer receives very cool tip from Guatemalan tracker,policedog,police dog,container
124080,Second from last in race failing at the finish,closing,closing,double definition
130357,Liqueur I found in Bermuda all over the place,drambuie,drambuie,anagram
32181,Bill swallows note in the thick of it,amid,amid,container
98062,Bound to be recorded,taped,taped,double definition
14998,The issue of offspring,grandson,grandson,double definition
23935,Disposition of uncle to have a fling,flounce,flounce,anagram
61077,Watches Rose dancing - horrors!,eyesores,eyesores,anagram
109308,Previous charge in court bringing feeling of uncertainty,coldfeet,cold feet,assemblage
27861,"Bit of blusher, without changing foundation",basis,basis,assemblage
105027,Nothing dissimilar to ...,notasausage,not a sausage,double definition
30211,Guerrilla starting to enrage king with insolence,cheek,cheek,assemblage
65854,Extract from Kafka or Tallis that comes straight from the heart,aorta,aorta,hidden word
58331,"Pleasure resort, unknown on a poster, very classy",xanadu,xanadu,assemblage
113368,Part of member's time wasted,thigh,thigh,assemblage
81239,Left-wing alliance meeting in promenade,popularfront,popular front,double definition
110828,"Making out, being clever",discerning,discerning,double definition
121711,Southern way out unfit for the voyage,unseaworthy,unseaworthy,container
26075,Some colleges say education is tried,essayed,essayed,hidden word
6290,"Something to lay, given end of life, laid in anger",wreath,wreath,assemblage
24672,Unexpected cash found in boat,gravy,gravy,double definition
11597,Oriental vessel is a mile in length,sampan,sampan,assemblage
11668,Eastern loch side,eleven,eleven,assemblage
66420,Charge sheet?,pricelist,price list,double definition
131704,Colourless church with scent outside,achromatic,achromatic,container
63881,"I am entering E, say, as rough guess",estimate,estimate,container
49657,Ways of life further south,mores,mores,double definition
101786,Evergreen creeper,grasssnake,grass snake,double definition
57004,esitate with time to turn aside,avert,avert,hidden word
49320,Spread out hat that's turned over and put away,dilate,dilate,assemblage
133045,Appropriate Dickens character,pocket,pocket,double definition
26259,Old soldier - there could be a few neater characters,veteran,veteran,anagram
99415,As vehicles should be when left on the road,righthanddrive,right hand drive,double definition
116934,"Insect on cacti circling round, right where it's very cold",antarctic,antarctic,assemblage
131770,Slings net around birds not able to fly,nestlings,nestlings,container
48223,Is one picky as Patton?,optant,optant,anagram
117164,Where Hamlet slept with no alternative in Somerset?,sheptonmallet,shepton mallet,anagram
127283,Sovereign kidnapped by our Greek revolutionary for Asian communists,khmerrouge,khmer rouge,container
80724,The person who's learned a vehicle may be parked in the street,savant,savant,container
106599,Is a crane needed for this theft?,shoplifting,shoplifting,assemblage
63251,Artificial means of communicating a spiritual talent by Muse without name,esperanto,esperanto,assemblage
103551,Stiffener and preservative in court,starchamber,star chamber,assemblage
137679,Comfortable about weaponry,guns,guns,anagram
99868,Aunt Georgia oddly lacking internal organs,uteri,uteri,hidden word
117694,Part of army base is run down,revile,revile,assemblage
60986,Haiti cops dressed in pale green,pistachio,pistachio,anagram
101417,A number of Germans practised deception,lied,lied,double definition
120819,"New start for magician, one who refuses to swear",nonjuror,nonjuror,assemblage
75468,Direction providing no way without conflict,norward,norward,assemblage
47644,Flair shown when skill is added to effort,artistry,artistry,assemblage
101933,Someone very fond of a Cornish river trip?,fallover,fall over,assemblage
15774,"Sea creature - as usual, it changed after new start",nautilus,nautilus,anagram
47183,Grant is held up by student peccadilloes,accept,accept,hidden word
63991,Retaliation concerning April's odd tricks ultimately,reprisals,reprisals,assemblage
63824,Azed addicts filling vacant bierkeller in fair,bazaar,bazaar,container
19447,Early reading-desk found in back furrow with drum,tambour,tambour,assemblage
141430,Journalist stayed in Parisian stone flats,piedsaterre,pieds a terre,assemblage
14231,"Good person, a laugher showing resilience",stamina,stamina,assemblage
28529,Merchant and traveller displays the spirit o' the game,marcopolo,marco polo,assemblage
125079,Maybe Bristol politician getting exposed is not suffering any damage,unimpaired,unimpaired,container
91393,Wilder top of fallen flower,faster,faster,assemblage
16718,Who the author mentioned in disbelief?,dickens,dickens,double definition
77642,Runs coming with one big hit more likely to get you caught out,riskier,riskier,assemblage
46644,"Come to pass, maybe, in Yorkshire",happen,happen,double definition
81338,Unknown quantity as missile plant,yarrow,yarrow,assemblage
115834,Goldfish buried in mummies' tombs,mausoleums,mausoleums,container
107676,Notify primate about capital abbot originally left,apprise,apprise,assemblage
23803,Middle Eastern fuel qualifier when refined,iraqi,iraqi,assemblage
87622,Shipwreck leading to an oil discharge on a Caribbean island,hispaniola,hispaniola,anagram
78022,Pitch of the road,macadam,macadam,double definition
19444,God right to desert French artist?,odin,odin,container
37287,Look round for a way to throw a fight,castabout,cast about,assemblage
85606,Guy from Dubrovnik hasn't got the right paint,coat,coat,container
23507,Dump resident on old lady - shame,stigma,stigma,assemblage
41593,Pamper commander's circle,cosset,cosset,assemblage
51379,Battle celebrated by Orange type,blenheim,blenheim,double definition
11728,Home depot contains harmful fitting,instillation,instillation,container
108041,Extract item from box of ornaments?,clip,clip,double definition
11735,Smell smoke,reek,reek,double definition
79494,Criterion for replacing dirty cask,yardstick,yardstick,anagram
140959,Watches gathering bee getting stuff from woods,timbers,timbers,container
112631,Run to earth with the lines set in place?,trackdown,track down,assemblage
38853,Seaman in Cork not good member of crew,bosun,bosun,double definition
61266,Stock complaint from canonised cricket commentator?,staggers,staggers,assemblage
121817,Pole dancing with sex? Four charged,explosive,explosive,anagram
30969,"Imposed as a duty on the vicar, for example",incumbent,incumbent,double definition
107653,Accomplished boxers will be upset if they have to be,carriedout,carried out,double definition
36557,Need spin for PM,eden,eden,anagram
37627,Chest protected by father's waterproof,parka,parka,container
6683,Rued looking up Miss Smith's recipe network,bewailed,bewailed,assemblage
113358,"Tale's beginning, in fact, in touching way",tactually,tactually,assemblage
72079,Be very successful at campanology?,ringthebell,ring the bell,double definition
121430,Possible message from holed ship?,sos,sos,double definition
102600,"Showed determination when couldn't complete puzzle, then home",gotstuckin,got stuck in,assemblage
95638,"Close, so raced up to a disturbance",narrow,narrow,double definition
78628,Greedy person swallows leg just out of the oven?,piping,piping,container
77650,Nice walk I'd arranged on unknown Roman road,icknieldway,icknield way,anagram
86637,Arab playing with Brian's rugby team,barbarians,barbarians,anagram
106805,A badger in lift touring hot country,ghana,ghana,anagram
6986,Story told to encourage when caught in this?,tailback,tailback,assemblage
78634,Annoyed at little green man's invitation?,cross,cross,double definition
17037,One is left without a souvenir,remainder,remainder,double definition
100975,"Court crime officer is after ""Cat"", once a champion driver",tigerwoods,tiger woods,assemblage
117806,Clubs unknown - iron or wood?,cypress,cypress,assemblage
5649,A bit of a spur some hero welcomes,rowel,rowel,hidden word
105069,Cannabis grown by extremely hirsute politician,hemp,hemp,assemblage
79280,Cutter from the east,scimitar,scimitar,double definition
42004,Northern sister nursing young sow breaks perfumier's connection with mainland,channeltunnel,channel tunnel,assemblage
92441,What setters get from trying to make clues right?,ulcers,ulcers,anagram
74650,Think of friend about to revise,meditate,meditate,container
131402,Snake-like creature's undiscerning malignant software,blindworm,blindworm,assemblage
84960,Time for virgin to return and break out,erupt,erupt,assemblage
120057,"Ignore wife in labour, longing to be back in Scottish islands",orkney,orkney,assemblage
138719,"Records, say, see Arsenal dribbling around D",calendars,calendars,anagram
118080,Not much distance between spectators at either end: Celtic goes down at the start of extra time,closeset,close set,assemblage
62265,Group going in for ultra-vision,travis,travis,hidden word
39147,Get company in to cork the bottle?,screwtop,screwtop,assemblage
86869,Clinton was here (nothing wrong with former President),oxford,oxford,assemblage
61834,Overturned vehicle on Cyprus with snout,baccy,baccy,assemblage
10131,Farmed in a civilised way,cultivated,cultivated,double definition
137693,"Between back walls, stack and line up masonry",brickwork,brickwork,assemblage
5549,"Tricky maths, introduction to algebra, bringing complaint",asthma,asthma,anagram
136217,Little fellow in conflict with car - this will provide comprehensive support,welfarestate,welfare state,assemblage
44668,"One in three-D version: King Stephen, say",dethroner,dethroner,assemblage
130331,US district and country trades duck for uranium,columbia,columbia,assemblage
120495,Confiscate one thousand quid,impound,impound,assemblage
123428,Clarify dodgy clue that's holding a little back,elucidate,elucidate,anagram
111384,Justify clash and tirade,warrant,warrant,assemblage
27070,Star lacking core providing speed,celerity,celerity,assemblage
86468,Time allowed for preparation once varied with it,notice,notice,anagram
107822,Group wearing famous red dress,clothe,clothe,container
76983,"Find someone to play the scoundrel, old singer",castrato,castrato,assemblage
79319,City life with female arranged in outbuilding,sheffield,sheffield,container
115754,Called back to growl,gnar,gnar,anagram
99605,Wicked fly going around gets zapped,killed,killed,container
80629,"Whale's ear boxed by princess, briefly",beluga,beluga,container
12074,Low gear involved finding place to leave a boat,moorage,moorage,anagram
84378,Veronica is OK after drug use,speedwell,speedwell,assemblage
44675,Perhaps Palin's modern language,python,python,double definition
95823,School's back-up (reserve) computer,notebook,notebook,assemblage
96478,Detective story - read end!,astudyinscarlet,a study in scarlet,assemblage
6322,Greek girl embraced by this Roman,hellenic,hellenic,container
95713,"A blast this, room shelled in sound of mild explosion",atishoo,atishoo,assemblage
30634,"Fix You, Coldplay's left on box",cure,cure,assemblage
103725,To enthral a malicious woman we held back,bewitch,bewitch,assemblage
62370,First to read new Little Miss Punk children's book,rumpelstiltskin,rumpelstiltskin,assemblage
48088,Tesco ragout goes down well in Paris,escargot,escargot,hidden word
13770,"Backbone needed by Campbell, an amateur in the city",birmingham,birmingham,assemblage
127479,Finishing touches in sketch you made - needs colours,hues,hues,hidden word
32190,"Stand up to kilos, metres etc, interfering with holiday",resist,resist,container
18296,Don't hit a girl,miss,miss,double definition
36049,Girl holds information for the programme,agenda,agenda,container
74631,Boy in charge of sound …,sonic,sonic,assemblage
78364,Where trouble's expected to end in a fight,mill,mill,double definition
43665,Wrong colour suit to deliver coal?,blackdiamonds,black diamonds,double definition
64468,Knock what's said on departing into desert,ratatat,rat a tat,container
92180,That's Latin for you!,idest,id est,double definition
44037,Writer finds way into literary festival,hardy,hardy,container
88100,A good line in stock?,pedigree,pedigree,double definition
101972,"Hysteric, overstretched soprano heard as La Bohème?",screamingmeemie,screaming meemie,assemblage
82784,Support for clergy in theatrical setting,backcloth,backcloth,assemblage
55667,Given room but taken advantage of - that's not on,putup,put up,double definition
88900,"A maiden over the top, about to be hugged - I must go after chubby boys",amoretti,amoretti,assemblage
91338,Threaten one member's demise,impend,impend,assemblage
125571,Is in danger of falling for accountants?,totters,totters,double definition
90897,Movable feasts?,mealsonwheels,meals on wheels,assemblage
125222,Heavens above!,skies,skies,double definition
141456,Skin delicate originally on Queen Mother,derma,derma,assemblage
77672,In Strasbourg I must accept one follower of May,june,june,hidden word
62409,Touch bird gently by design,pattern,pattern,assemblage
8588,Ethiopian leader opening tournament,event,event,assemblage
86197,Island where the pub doesn't charge?,innisfree,innisfree,assemblage
72865,Roman general had a hold on father,agrippa,agrippa,assemblage
118808,Enigmatist is heartless bod interrupting circus entertainer - needs to get humbler,climbdown,climb down,container
62037,Morning - chief time to get stuck in,matin,matin,container
3137,Like compilers noticing anagrams with cry of surprise,incognito,incognito,anagram
31754,It was hell before transport came,erebus,erebus,assemblage
16499,"Instead, ancestral afternoon entertainment is provided",teadance,tea dance,hidden word
70510,Set about old devil in the backstreet,snicket,snicket,container
113406,Private correspondence means nothing to the landlord,loveletter,love letter,assemblage
100952,"Miss cheese, served up with wine about one",mademoiselle,mademoiselle,assemblage
100686,"Never, never, never fall for such a euphemism!",easyterms,easy terms,double definition
100373,Indifference of company led by international organisation,unconcern,unconcern,assemblage
132426,"One abandoning throne, wanting occupation",tolet,to let,container
95764,Change popular stimulant for analgesic,morphine,morphine,assemblage
134973,Buoys let loose without much reason,obtusely,obtusely,anagram
110124,"Play golf with Olympian, getting thrashed",pygmalion,pygmalion,anagram
25625,Left words for bride and groom in Venice,lido,lido,assemblage
104626,This man's Merlot perhaps lacking body? On the contrary,edwin,edwin,anagram
34496,"Shrub, one that's in rising demand",lilac,lilac,container
25674,About ten engineers turned to go in,enter,enter,anagram
138837,Race around holding letter finally found at back of study in a cupboard,credenza,credenza,assemblage
33070,Support heavyweight sea creatures,plankton,plankton,assemblage
123259,This is spinning plus a source of radiation,pulsar,pulsar,assemblage
111833,Homer's first poncy hairdo can produce neurosis,hypochondria,hypochondria,assemblage
50888,Tell king to cheer up,relate,relate,assemblage
40578,"Though English, it's Scottish",bute,bute,assemblage
127545,"Everything we hear is ideal, but endlessly complicated",audible,audible,anagram
90837,Reckoned it's deliberate,calculated,calculated,double definition
9451,Up in arms freebooter is beheaded,irate,irate,hidden word
97512,"At this stage, bird injected with drug, finished",hereupon,hereupon,container
112238,Music critic consulted over Beethoven's Fifth,shaw,shaw,container
21897,Executor's first to divulge what's left in the will,estate,estate,assemblage
57481,"Hostile incursions into Greek island, say",inroads,inroads,assemblage
110468,"Suddenly appear depressed, being treated like rubbish?",blowin,blow in,container
47216,Confused tot given guidance,addled,addled,assemblage
96723,Condition of lush sauces by Arab American,dipsomania,dipsomania,assemblage
37601,"Turns to go off at quarter to six, nine short",rotates,rotates,assemblage
99951,Arab statesman involved in womanising,omani,omani,hidden word
3130,In small boat travelling into unknown,incognito,incognito,anagram
128724,Stir miso soup faster,piumosso,piu mosso,anagram
11446,Crimean War settlement here,yalta,yalta,double definition
140063,Most stylish relative I joke about,jauntiest,jauntiest,container
18107,"He will have marked cards, of course",tipster,tipster,double definition
141571,"Initially so passive, I perk up as spring goes on",spirally,spirally,assemblage
19187,See edges taken off by the ears,otic,otic,hidden word
96069,"Nancy takes ego trip, which is lethal",cyanogen,cyanogen,anagram
129300,Exploded with fury when there's commission to pay,brokerage,brokerage,assemblage
8540,Round v-vessels containing silver substitute,stopgap,stopgap,container
65515,"Move unexpectedly, taking nothing from the best room",lunge,lunge,hidden word
19936,"Despite what's been said, a rat fell out",afterall,after all,anagram
141399,South-east Asian fellow's upset young Arab?,foal,foal,anagram
11987,Nark gets clear before legal eagle starts,nettle,nettle,assemblage
18270,Portion of tandoori cottage cheese,ricotta,ricotta,hidden word
122798,Bask with leader in tabloid articles,sunbathe,sunbathe,assemblage
141591,"Quiet and timid, like Mickey, Jerry or Stuart?",mousy,mousy,double definition
42097,Terminal heart trouble,earth,earth,anagram
61738,Friendly address is cold without its first effect on the skin,oldchap,old chap,assemblage
121507,Drama student may be fast to embrace translated Greats,stagestruck,stage struck,anagram
125698,Sweetie admitting passion for dependant,hangeron,hanger on,container
89158,"Way to serve potatoes, just stuffed with game",duchesse,duchesse,container
134694,Turn back slow runners between defensive lines,midfield,midfield,container
6213,Sweet Manx language,maltese,maltese,double definition
97891,Drops put underground in the West Riding,dewsbury,dewsbury,assemblage
108234,A bird could be harmful if headless,fulmar,fulmar,anagram
64458,Press turns up outside UN and it's a bit sticky,gunge,gunge,container
1812,Body in vehicle trunk?,carcase,carcase,assemblage
82861,Meadow has first of primroses in spring,leap,leap,assemblage
85769,French monarch's solution? Fighting not fleeing,louis,louis,double definition
141154,Raided by the police and broken,busted,busted,double definition
111658,Fix a business chap a drink,pinacolada,pina colada,assemblage
124190,Does song show elements of commendable quality?,goodness,goodness,double definition
39400,If darling gets left out in dance that's unbecoming,infradig,infra dig,assemblage
35277,Wood is often hard,knotty,knotty,double definition
41159,It brings a lump to one's throat,adamsapple,adams apple,double definition
821,"Unfortunately, dieter's eaten last of gateau, it's learned",erudite,erudite,anagram
123418,"Decorate from top to bottom, or vice versa",repaper,repaper,double definition
122487,"In ceremony, noise interrupts speech",ordination,ordination,container
134050,Boy to instruct officer over deceit? The dog!,bordercollie,border collie,assemblage
90176,"Particle gives spy clue, perhaps",molecule,molecule,assemblage
36826,"Walk, finding way to turn",stroll,stroll,assemblage
29368,"Stupid dunce, holding creative skill up, not yet found out?",untraced,untraced,container
44848,Original character in lady encapsulated by bright talent,flair,flair,container
131403,A bit of rubbish Les cast outside,snaffle,snaffle,assemblage
20160,Foretold about one that made affirmation,predicated,predicated,container
50671,An artist takes in abandoned ships,armada,armada,assemblage
47412,"Design takes month, with gold",decor,decor,assemblage
133918,Acts that violate acts,crimes,crimes,double definition
102149,He turned on blokes breaking dad's spectacles,phenomena,phenomena,container
7291,I am stuck in traffic - abusive words result,tirade,tirade,container
129750,"It was honourable, for Japanese double-decker was open-top?",bushido,bushido,assemblage
43990,"Dancing girl lay behind house, the object of desire",holygrail,holy grail,anagram
135548,Entertainer who needed a get-out clause?,harryhoudini,harry houdini,assemblage
84137,Votes about further education? About Desperate Dan!,referenda,referenda,assemblage
81517,"Protest, showing some degenerate tarts no mercy in return",remonstrate,remonstrate,hidden word
15822,Better or worst?,outdo,outdo,double definition
128709,Hitchcock's work? Be upset in parts,thebirds,the birds,container
25838,First set off Bob to list Answer's Blowin' In The Wind,oboist,oboist,anagram
79774,Royal meeting leaderless immigrant finally changed his nationality,scottish,scottish,assemblage
39340,Beam first on roof then,rafter,rafter,assemblage
86176,Time to look outside cell,peter,peter,container
61995,Dame Edna's initial career as terrible mother,medea,medea,anagram
86380,Logic duo displayed in volunteer's mission statement,icouldgo,i could go,hidden word
121324,One studying most of ancient Britons observes publicans,licensees,licensees,assemblage
114240,"Fighting, setter gets dessert back out of the oven again",warmedup,warmed up,assemblage
83571,"Live author, hard to follow like the Jabberwock slayer",beamish,beamish,assemblage
137299,Quarter aspiration after jet engine starts,jewish,jewish,assemblage
104834,"In need of a life, you seize broadcast of old Jewish party",sadducees,sadducees,anagram
141527,Born to Run in tights? Journalist is very drunk,bladdered,bladdered,assemblage
101487,Be charitable to soldier leading calf by hand,givealms,give alms,assemblage
102997,Words initially put together in a piece of writing about friend,acronyms,acronyms,assemblage
59333,Bird needs heart with wings clipped,erne,erne,assemblage
74762,It may catch one in the act,safetynet,safety net,double definition
88119,Real gunfire shot having taken turn here?,riflerange,rifle range,assemblage
23126,Tea licence for Swiss Cottage,chalet,chalet,assemblage
16889,I tape record criminally?,pirate,pirate,double definition
15626,Rome's fateful date in Gobi desert,ides,ides,hidden word
9751,Don't take what's taken on departure,leave,leave,double definition
23817,Oscar set puzzle for philosopher,socrates,socrates,anagram
130614,Outbreak blocked by resistance of the outer skin,epidermic,epidermic,container
95416,Sceptic acting so badly,agnostic,agnostic,anagram
138759,Accompanying date naked? Absent yourself!,withdraw,withdraw,assemblage
104652,Pains will penetrate rigid trunk,seachest,sea chest,container
52567,Church leader in Ireland not in favour of red,chianti,chianti,assemblage
85829,Come to a party,wake,wake,double definition
81064,Referee with his belt turning to cow?,whistleblower,whistle blower,assemblage
44881,"Welcome to Cleveland, darling!",redcarpet,red carpet,assemblage
109124,Guy on shed from town in Somerset,taunt,taunt,assemblage
130504,Gym users taking oxygen for energy are arguably a dispiriting lot,exorcisers,exorcisers,assemblage
28260,Lively son to be nosy,spry,spry,assemblage
96587,Corporation has pan for meat dish,potroast,pot roast,assemblage
132607,Positive attitude in small company letters,cando,can do,assemblage
125770,Produced doctrine about Advent's limits,created,created,container
20886,Assail doctor in committee,bombard,bombard,container
26094,Resentful god overthrown,sore,sore,anagram
52570,Vital energy versus wine,chianti,chianti,assemblage
90559,Cold lake embraced by stupid swimmer,coalfish,coalfish,container
15439,"Out of curiosity, one's raised by English twins ordered on line",eyebrow,eyebrow,assemblage
24534,"Large stone lion, possibly circled by winged creature",monolith,monolith,container
115272,"Joining the Globe, aim to be a writer",ballpoint,ballpoint,assemblage
73328,Twin Cities captured by first-rate artist? That's capital,accra,accra,assemblage
2417,Group's chiastic rhyme scheme,abba,abba,double definition
82538,Upwardly mobile salesmen seize vehicle and do a bunk,scarper,scarper,container
65487,Long story without point,yearn,yearn,container
88932,Person wobbling had to shilly-shally,humandha,hum and ha,assemblage
138987,Qualification from writing about movement in European arts,masters,masters,assemblage
45401,Fine man,eric,eric,double definition
116229,One of the ship's company has a possible cut limb,crewmember,crew member,double definition
109011,"Party taking knock about European Union, following victory",raveup,rave up,assemblage
69663,Get Margaret off the line?,unpeg,unpeg,assemblage
140682,Does rascal show on TV small round bottom?,impersonates,impersonates,assemblage
48178,"American guys, they deal with business",agents,agents,assemblage
126867,Classic comprises great lines,saintleger,saint leger,double definition
110745,"A lunatic, crazy about the sea",nautical,nautical,assemblage
47629,"""Port's stolen"", boozer admitted",hobart,hobart,container
99495,French novelist working for Biblical judge,gideon,gideon,assemblage
2362,A pound of sultanas?,seraglio,seraglio,double definition
28811,Be in the first parts of contest - that's where it's at,battleground,battleground,assemblage
130260,Opportunity for murder? Nothing else to do,timetokill,time to kill,assemblage
83348,Schedules mean items will be thrown overboard,timetables,timetables,assemblage
140132,Accounts by modern-style English lawmaker,isaacnewton,isaac newton,assemblage
57190,Clouds rising from Maghrib mines,nimbi,nimbi,hidden word
57145,Bar call demanding response,counterclaim,counter claim,assemblage
32849,Peak shortly after taking professional qualification,proviso,proviso,assemblage
61181,Plan a porno picture?,blueprint,blueprint,double definition
9342,River swallowed up fine material,taffeta,taffeta,assemblage
120919,Laugh at dummy,mock,mock,double definition
15872,Year in prison shade,cyan,cyan,container
112102,Shaken Queen restrains one of the horses,equine,equine,anagram
71575,Pasta recipe created for tyrant,satrap,satrap,anagram
111209,"At first, Megan upset Harry, throwing away a gift of perfume",myrrh,myrrh,anagram
40261,Round the Cape and turn in late,overdue,overdue,assemblage
90226,"Exhibition of Spode's ""Troy"" ersatz vessels",destroyers,destroyers,anagram
136050,Was a disheartened Dave Cameron his work?,boccaccio,boccaccio,assemblage
76801,The crew went sick and died in misery,wretched,wretched,assemblage
56538,Strong drink,stout,stout,double definition
36563,West Country project in part of Scandinavia (not the south-west),eden,eden,assemblage
25543,Settle on a solution in the crossword,alight,alight,double definition
118346,Tiny little advertisement Sky used five times,weekdays,weekdays,assemblage
91888,"Fan finds a fish, say, at island party",aficionado,aficionado,assemblage
42130,Poles separated? There's clue in that!,antipodes,antipodes,double definition
